date,name,ath_country,value
1988-11-29,Pirmin Zurbriggen,CH,25
1988-11-29,Bernhard Gstrein,AT,0
1988-11-29,Thomas Stangassinger,AT,0
1988-11-29,Ingemar Stenmark,SE,9
1988-11-29,Niklas Henning,SE,0
1988-11-29,Frank Piccard,FR,0
1988-11-29,Konrad Walk,AT,0
1988-11-29,Kyle Wieche,US,0
1988-11-29,Saso Robic,SK,0
1988-11-29,Hubert Strolz,AT,8
1988-11-29,Patrick Staub,CH,0
1988-11-29,Urs Kaelin,CH,0
1988-11-29,Robert Erlacher,IT,0
1988-11-29,Hans Pieren,CH,0
1988-11-29,Richard Kroell,AT,0
1988-11-29,Giglio Tomasi,IT,7
1988-11-29,Robert Zan,SK,0
1988-11-29,Lars Boerje Eriksson,SE,0
1988-11-29,Michael Eder,DE,0
1988-11-29,Christian Gaidet,FR,0
1988-11-29,Martin Hangl,CH,0
1988-11-29,Yves Tavernier,FR,6
1988-11-29,Ole Kristian Furuseth,NO,0
1988-11-29,Alberto Tomba,IT,0
1988-11-29,Markus Wasmeier,DE,1
1988-11-29,Rok Petrovic,SK,5
1988-11-29,Marco Tonazzi,IT,2
1988-11-29,Marc Girardelli,LU,3
1988-11-29,Johan Wallner,SE,0
1988-11-29,Armin Bittner,DE,0
1988-11-29,Joel Gaspoz,CH,0
1988-11-29,Peter Roth,DE,0
1988-11-29,Rudolph Nierlich,AT,20
1988-11-29,Hans Enn,AT,15
1988-11-29,Tomaz Cizman,SK,10
1988-11-29,Helmut Mayer,AT,12
1988-11-29,Attilio Barcella,IT,11
1988-11-29,Guenther Mader,AT,4
1988-11-29,Ivano Camozzi,IT,0
1989-01-10,Rok Petrovic,SK,5
1989-01-10,Ivano Camozzi,IT,0
1989-01-10,Robert Zan,SK,3
1989-01-10,Peter Roth,DE,0
1989-01-10,Armin Bittner,DE,0
1989-01-10,Ingemar Stenmark,SE,11
1989-01-10,Joel Gaspoz,CH,0
1989-01-10,Richard Kroell,AT,1
1989-01-10,Johan Wallner,SE,0
1989-01-10,Lars Boerje Eriksson,SE,4
1989-01-10,Bernhard Gstrein,AT,0
1989-01-10,Thomas Stangassinger,AT,0
1989-01-10,Niklas Henning,SE,0
1989-01-10,Frank Piccard,FR,0
1989-01-10,Konrad Walk,AT,0
1989-01-10,Hans Enn,AT,15
1989-01-10,Saso Robic,SK,0
1989-01-10,Patrick Staub,CH,0
1989-01-10,Urs Kaelin,CH,0
1989-01-10,Robert Erlacher,IT,0
1989-01-10,Attilio Barcella,IT,11
1989-01-10,Hans Pieren,CH,0
1989-01-10,Markus Wasmeier,DE,1
1989-01-10,Marco Tonazzi,IT,2
1989-01-10,Guenther Mader,AT,4
1989-01-10,Yves Tavernier,FR,6
1989-01-10,Kyle Wieche,US,0
1989-01-10,Giglio Tomasi,IT,7
1989-01-10,Marc Girardelli,LU,14
1989-01-10,Christian Gaidet,FR,7
1989-01-10,Hubert Strolz,AT,17
1989-01-10,Michael Eder,DE,6
1989-01-10,Ole Kristian Furuseth,NO,10
1989-01-10,Tomaz Cizman,SK,22
1989-01-10,Helmut Mayer,AT,17
1989-01-10,Martin Hangl,CH,8
1989-01-10,Alberto Tomba,IT,15
1989-01-10,Pirmin Zurbriggen,CH,45
1989-01-10,Rudolph Nierlich,AT,45
