date,name,ath_country,value,specialty
2014-12-07,Lara Gut,CH,100,Downhill
2014-12-07,Adeline Baud,FR,0,Giant Slalom
2014-12-07,Anna Hofer,IT,0,Combined
2014-12-07,Federica Brignone,IT,0,Giant Slalom
2014-12-07,Larisa Yurkiw,CA,11,Downhill
2014-12-07,Marusa Ferk,SK,2,Super G
2014-12-07,Ana Drev,SK,0,Giant Slalom
2014-12-07,Patrizia Dorsch,DE,0,Combined
2014-12-07,Nicole Schmidhofer,AT,20,Super G
2014-12-07,Aleksandra Prokopyeva,RU,0,Combined
2014-12-07,Daniela Merighetti,IT,29,Downhill
2014-12-07,Julia Mancuso,US,40,Downhill
2014-12-07,Maria Therese Tviberg,NO,0,Downhill
2014-12-07,Ana Bucik,SK,0,Slalom
2014-12-07,Wendy Holdener,CH,0,Slalom
2014-12-07,Nadja Kamer,CH,0,Downhill
2014-12-07,Kajsa Kling,SE,26,Downhill
2014-12-07,Greta Small,AU,0,Combined
2014-12-07,Cornelia Huetter,AT,45,Super G
2014-12-07,Lotte Smiseth Sejersted,NO,4,Downhill
2014-12-07,Anne Sophie Barthet,FR,0,Slalom
2014-12-07,Nicole Delago,IT,0,Combined
2014-12-07,Stacey J Cook,US,8,Downhill
2014-12-07,Gaelle Reiller,FR,0,Combined
2014-12-07,Ragnhild Mowinckel,NO,10,Giant Slalom
2014-12-07,Marie-Michele Gagnon,CA,0,Slalom
2014-12-07,Marianne Abderhalden,CH,0,Downhill
2014-12-07,Mirjam Puchner,AT,18,Super G
2014-12-07,Laurenne Ross,US,7,Downhill
2014-12-07,Simona Hoesl,DE,0,Giant Slalom
2014-12-07,Cara Brown,GB,0,Combined
2014-12-07,Fabienne Suter,CH,13,Downhill
2014-12-07,Noelle Barahona,CL,0,Combined
2014-12-07,Verena Stuffer,IT,16,Super G
2014-12-07,Mina Fuerst Holtmann,NO,0,Super G
2014-12-07,Sofia Goggia,IT,1,Super G
2014-12-07,Jasmine Flury,CH,0,Combined
2014-12-07,Dominique Gisin,CH,16,Downhill
2014-12-07,Romane Miradoli,FR,0,Combined
2014-12-07,Marine Gauthier,FR,0,Combined
2014-12-07,Margot Bailet,FR,16,Super G
2014-12-07,Carolina Ruiz Castillo,ES,13,Downhill
2014-12-07,Barbara Kantorova,SK,0,Combined
2014-12-07,Regina Mader Sterz,AT,6,Super G
2014-12-07,Ann Katrin Magg,DE,0,Combined
2014-12-07,Denise Feierabend,CH,0,Slalom
2014-12-07,Viktoria Rebensburg,DE,50,Downhill
2014-12-07,Ilka Stuhec,SK,9,Downhill
2014-12-07,Julia Ford,US,0,Combined
2014-12-07,Elisabeth Goergl,AT,22,Downhill
2014-12-07,Lindsey Vonn,US,80,Super G
2014-12-07,Marta Bassino,IT,0,Giant Slalom
2014-12-07,Stefanie Moser,AT,0,Downhill
2014-12-07,Tina Maze,SK,60,Slalom
2014-12-07,Tina Weirather,LI,36,Downhill
2014-12-07,Tessa Worley,FR,0,Giant Slalom
2014-12-07,Anna Veith Fenninger,AT,32,Giant Slalom
2014-12-07,Ramona Siebenhofer,AT,0,Combined
2014-12-07,Johanna Schnarf,IT,3,Downhill
2014-12-07,Laura Gauche,FR,0,Combined
2014-12-07,Marion Pellissier,FR,5,Super G
2014-12-07,Nicole Hosp,AT,24,Super G
2014-12-07,Maria Kirkova,BG,0,Combined
2014-12-07,Edith Miklos,HU,0,Downhill
2014-12-21,Marine Gauthier,FR,0,Combined
2014-12-21,Maria Bedareva,RU,0,Combined
2014-12-21,Johanna Schnarf,IT,3,Downhill
2014-12-21,Regina Mader Sterz,AT,6,Super G
2014-12-21,Katherine Ryan,US,0,Combined
2014-12-21,Nicole Hosp,AT,48,Super G
2014-12-21,Carolina Ruiz Castillo,ES,20,Downhill
2014-12-21,Mina Fuerst Holtmann,NO,0,Super G
2014-12-21,Lindsey Vonn,US,80,Super G
2014-12-21,Margot Bailet,FR,16,Super G
2014-12-21,Ragnhild Mowinckel,NO,10,Giant Slalom
2014-12-21,Anna Veith Fenninger,AT,112,Giant Slalom
2014-12-21,Stephanie Venier,AT,8,Super G
2014-12-21,Gaelle Reiller,FR,0,Combined
2014-12-21,Vanja Brodnik,SK,2,Combined
2014-12-21,Veronique Hronek,DE,5,Super G
2014-12-21,Barbara Kantorova,SK,0,Combined
2014-12-21,Ann Katrin Magg,DE,0,Combined
2014-12-21,Jennifer Piot,FR,16,Super G
2014-12-21,Dominique Gisin,CH,45,Downhill
2014-12-21,Lara Gut,CH,150,Downhill
2014-12-21,Marie-Michele Gagnon,CA,0,Slalom
2014-12-21,Ilka Stuhec,SK,13,Downhill
2014-12-21,Valerie Grenier,CA,0,Super G
2014-12-21,Jacqueline Wiles,US,1,Downhill
2014-12-21,Edith Miklos,HU,0,Downhill
2014-12-21,Sofia Goggia,IT,1,Super G
2014-12-21,Laurenne Ross,US,27,Downhill
2014-12-21,Alexandra Coletti,MC,0,Downhill
2014-12-21,Fabienne Suter,CH,13,Downhill
2014-12-21,Klara Krizova,CZ,3,Super G
2014-12-21,Elisabeth Goergl,AT,122,Downhill
2014-12-21,Verena Stuffer,IT,34,Super G
2014-12-21,Marion Rolland,FR,6,Downhill
2014-12-21,Tessa Worley,FR,0,Giant Slalom
2014-12-21,Elena Fanchini,IT,13,Downhill
2014-12-21,Denise Feierabend,CH,0,Slalom
2014-12-21,Romane Miradoli,FR,0,Combined
2014-12-21,Marie Marchand-Arvier,FR,29,Super G
2014-12-21,Abby Ghent,US,0,Combined
2014-12-21,Daniela Merighetti,IT,65,Downhill
2014-12-21,Jasmine Flury,CH,0,Combined
2014-12-21,Mirjam Puchner,AT,32,Super G
2014-12-21,Francesca Marsaglia,IT,12,Super G
2014-12-21,Marta Bassino,IT,0,Giant Slalom
2014-12-21,Adeline Baud,FR,0,Giant Slalom
2014-12-21,Nicole Delago,IT,0,Combined
2014-12-21,Laura Gauche,FR,0,Combined
2014-12-21,Maria Therese Tviberg,NO,0,Downhill
2014-12-21,Ana Bucik,SK,0,Slalom
2014-12-21,Wendy Holdener,CH,0,Slalom
2014-12-21,Ramona Siebenhofer,AT,0,Combined
2014-12-21,Nadia Fanchini,IT,45,Giant Slalom
2014-12-21,Stefanie Moser,AT,0,Downhill
2014-12-21,Nadja Kamer,CH,0,Downhill
