date,name,ath_country,value
1993-12-17,Markus Foser,LI,100
1993-12-17,Ralf Socher,CA,0
1993-12-17,David Pretot,FR,0
1993-12-17,Patrik Jaerbyn,SE,0
1993-12-17,Brian Stemmle,CA,0
1993-12-17,Alessandro Fattori,IT,0
1993-12-17,Harald Chr. Strand Nilsen,NO,0
1993-12-17,Cary Mullen,CA,22
1993-12-17,Max Rauffer,DE,0
1993-12-17,Lasse Kjus,NO,0
1993-12-17,Graham Bell,GB,0
1993-12-17,Fritz Strobl,AT,0
1993-12-17,Marcel Sulliger,CH,0
1993-12-17,Oswald Schranzhofer,IT,0
1993-12-17,Berni Huber,DE,0
1993-12-17,Roman Torn,CA,0
1993-12-17,Frank Piccard,FR,0
1993-12-17,Werner Perathoner,IT,24
1993-12-17,Lasse Arnesen,NO,0
1993-12-17,Craig Thrasher,US,0
1993-12-17,Christophe Fivel,FR,0
1993-12-17,Kevin Wert,CA,0
1993-12-17,Reggie Crist,US,0
1993-12-17,Daniel Brunner,CH,0
1993-12-17,Clic Bloomfield,US,0
1993-12-17,Daniel Mahrer,CH,26
1993-12-17,Asgeir Linberg,NO,13
1993-12-17,Jan Einar Thorsen,NO,29
1993-12-17,Xavier Gigandet,CH,0
1993-12-17,Xavier Fournier,FR,0
1993-12-17,Markus Wasmeier,DE,0
1993-12-17,Luke Sauder,CA,20
1993-12-17,A.J. Kitt,US,11
1993-12-17,Martin Bell,GB,10
1993-12-17,Pietro Vitalini,IT,14
1993-12-17,Ed Podivinsky,CA,9
1993-12-17,Tommy Moe,US,8
1993-12-17,Kristian Ghedina,IT,15
1993-12-17,Luca Cattaneo,IT,7
1993-12-17,Martin Fiala,DE,7
1993-12-17,Kyle Rasmussen,US,7
1993-12-17,William Besse,CH,4
1993-12-17,Helmut Hoeflehner,AT,4
1993-12-17,Stefan Krauss,DE,16
1993-12-17,Christophe Ple',FR,2
1993-12-17,Nicolas Burtin,FR,32
1993-12-17,Hans-Joerg Tauscher,DE,1
1993-12-17,Kjetil Andre Aamodt,NO,0
1993-12-17,Luigi Colturi,IT,0
1993-12-17,Peter Runggaldier,IT,0
1993-12-17,Lionel Finance,FR,18
1993-12-17,Jeff Olson,US,0
1993-12-17,Franco Cavegn,CH,0
1993-12-17,Atle Skaardal,NO,0
1993-12-17,Gianfranco Martin,IT,0
1993-12-17,Armin Assinger,AT,0
1993-12-17,Franz Heinzer,CH,0
1993-12-17,Michael Lichtenegger,AT,0
1993-12-17,Guenther Mader,AT,0
1993-12-17,Luc Alphand,FR,0
1993-12-17,Jean Luc Cretier,FR,0
1993-12-17,Hannes Trinkl,AT,36
1993-12-17,Juergen Hasler,LI,13
1993-12-17,Patrick Ortlieb,AT,40
1993-12-17,Werner Franz,AT,80
1993-12-17,Darren Thorburn,CA,45
1993-12-17,Marc Girardelli,LU,60
1993-12-17,Rob Boyd,CA,50
1993-12-18,Craig Thrasher,US,0
1993-12-18,Kyle Rasmussen,US,8
1993-12-18,Hans-Joerg Tauscher,DE,19
1993-12-18,Jean Luc Cretier,FR,60
1993-12-18,Marc Girardelli,LU,80
1993-12-18,Rob Boyd,CA,100
1993-12-18,Christophe Fivel,FR,0
1993-12-18,Markus Foser,LI,122
1993-12-18,Kristian Ghedina,IT,60
1993-12-18,A.J. Kitt,US,35
1993-12-18,Darren Thorburn,CA,45
1993-12-18,Werner Perathoner,IT,25
1993-12-18,Guenther Mader,AT,2
1993-12-18,Daniel Mahrer,CH,106
1993-12-18,Peter Runggaldier,IT,16
1993-12-18,Franco Cavegn,CH,13
1993-12-18,Patrick Ortlieb,AT,140
1993-12-18,Christophe Ple',FR,13
1993-12-18,Jeff Olson,US,14
1993-12-18,Michael Lichtenegger,AT,3
1993-12-18,Atle Skaardal,NO,10
1993-12-18,Hannes Trinkl,AT,36
1993-12-18,Jan Einar Thorsen,NO,38
1993-12-18,Tommy Moe,US,23
1993-12-18,Armin Assinger,AT,5
1993-12-18,Helmut Hoeflehner,AT,12
1993-12-18,Gianfranco Martin,IT,6
1993-12-18,Asgeir Linberg,NO,25
1993-12-18,Franz Heinzer,CH,4
1993-12-18,Werner Franz,AT,88
1993-12-18,William Besse,CH,30
1993-12-18,Ed Podivinsky,CA,9
1993-12-18,Nicolas Burtin,FR,32
1993-12-18,Martin Fiala,DE,7
1993-12-18,David Pretot,FR,0
1993-12-18,Graham Bell,GB,0
1993-12-18,Luigi Colturi,IT,29
1993-12-18,Daniel Brunner,CH,0
1993-12-18,Lasse Kjus,NO,0
1993-12-18,Max Rauffer,DE,0
1993-12-18,Luc Alphand,FR,0
1993-12-18,Luca Cattaneo,IT,7
1993-12-18,Harald Chr. Strand Nilsen,NO,0
1993-12-18,Brian Stemmle,CA,0
1993-12-18,Reggie Crist,US,0
1993-12-18,Markus Wasmeier,DE,0
1993-12-18,Xavier Fournier,FR,0
1993-12-18,Kjetil Andre Aamodt,NO,32
1993-12-18,Pietro Vitalini,IT,54
1993-12-18,Patrik Jaerbyn,SE,0
1993-12-18,Xavier Gigandet,CH,0
1993-12-18,Alessandro Fattori,IT,0
1993-12-18,Marcel Sulliger,CH,0
1993-12-18,Fritz Strobl,AT,0
1993-12-18,Cary Mullen,CA,58
1993-12-18,Luke Sauder,CA,20
1993-12-18,Lionel Finance,FR,18
1993-12-18,Stefan Krauss,DE,16
1993-12-18,Lasse Arnesen,NO,0
1993-12-18,Frank Piccard,FR,0
1993-12-18,Kevin Wert,CA,0
1993-12-18,Roman Torn,CA,0
1993-12-18,Juergen Hasler,LI,13
1993-12-18,Ralf Socher,CA,0
1993-12-18,Martin Bell,GB,10
1993-12-18,Berni Huber,DE,0
1993-12-18,Oswald Schranzhofer,IT,0
1993-12-18,Clic Bloomfield,US,0
1993-12-29,Daniel Brunner,CH,0
1993-12-29,Franz Heinzer,CH,6
1993-12-29,Rob Boyd,CA,109
1993-12-29,Clic Bloomfield,US,0
1993-12-29,Jan Einar Thorsen,NO,45
1993-12-29,Martin Bell,GB,15
1993-12-29,Xavier Gigandet,CH,10
1993-12-29,Luigi Colturi,IT,40
1993-12-29,Ralf Socher,CA,3
1993-12-29,Kristian Ghedina,IT,65
1993-12-29,Christophe Ple',FR,19
1993-12-29,Kyle Rasmussen,US,20
1993-12-29,Jean Luc Cretier,FR,69
1993-12-29,Frank Piccard,FR,0
1993-12-29,Reggie Crist,US,0
1993-12-29,Kjetil Andre Aamodt,NO,32
1993-12-29,Helmut Hoeflehner,AT,12
1993-12-29,Luca Cattaneo,IT,7
1993-12-29,A.J. Kitt,US,35
1993-12-29,Asgeir Linberg,NO,25
1993-12-29,Juergen Hasler,LI,13
1993-12-29,Jeff Olson,US,14
