date,name,ath_country,value,specialty
1980-12-13,Fabienne Serrat,FR,25,Slalom
1980-12-13,Abbi Fisher,US,7,Slalom
1980-12-13,Roswitha Steiner,AT,0,Slalom
1980-12-13,Daniela Zini,IT,0,Slalom
1980-12-13,Karin Unterseer,DE,0,Slalom
1980-12-13,Ursula Konzett,LI,8,Slalom
1980-12-13,Nadezda Patrakjeva-andreeva,RU,12,Slalom
1980-12-13,Rosi Aschenwald,AT,0,Slalom
1980-12-13,Piera Macchi,IT,0,Slalom
1980-12-13,Lorena Frigo,IT,4,Slalom
1980-12-13,Dorota Tlalka,PL,0,Slalom
1980-12-13,Maria Walliser,CH,0,Downhill
1980-12-13,Ingrid Eberle,AT,0,Downhill
1980-12-13,Claudia Giordani,IT,0,Slalom
1980-12-13,Maria Epple,DE,0,Giant Slalom
1980-12-13,Traudl Haecher,DE,3,Parallel
1980-12-13,Paoletta Magoni,IT,2,Slalom
1980-12-13,Hanni Wenzel,LI,0,Giant Slalom
1980-12-13,Andreja Leskovsek,,0,Slalom
1980-12-13,Christin Cooper,US,11,Slalom
1980-12-13,Tamara McKinney,US,5,Giant Slalom
1980-12-13,Regina Sackl,AT,0,Slalom
1980-12-13,Lea Soelkner,AT,0,Downhill
1980-12-13,Maria Rosa Quario,IT,15,Slalom
1980-12-13,Christa Kinshofer,DE,0,Giant Slalom
1980-12-13,Anne Flore Rey,FR,0,Slalom
1980-12-13,Nadia Bonfini,IT,0,Slalom
1980-12-13,Bojana Dornig,,9,Slalom
1980-12-13,Rita Naepflin,CH,0,Slalom
1980-12-13,Olga Charvatova,SK,0,Giant Slalom
1980-12-13,Regine Moesenlechner,DE,0,Downhill
1980-12-13,Wanda Bieler,IT,0,Giant Slalom
1980-12-13,Anja Zavadlav,,0,Slalom
1980-12-13,Brigitte Nansoz,CH,0,Slalom
1980-12-13,Brigitte Glur,CH,0,Slalom
1980-12-13,Natasa Blazic,,0,Slalom
1980-12-13,Marie Therese Nadig,CH,0,Downhill
1980-12-13,Perrine Pelen,FR,10,Slalom
1980-12-13,Sylviane Fabre,FR,6,Slalom
1980-12-13,Paola Marciandi,IT,1,Slalom
1980-12-13,Erika Hess,CH,20,Slalom
1980-12-13,Cindy Nelson,US,0,Downhill
1980-12-13,Irene Epple,DE,0,Giant Slalom
1980-12-18,Cindy Nelson,US,6,Downhill
1980-12-18,Olga Charvatova,SK,0,Giant Slalom
1980-12-18,Tamara McKinney,US,5,Giant Slalom
1980-12-18,Brigitte Nansoz,CH,0,Slalom
1980-12-18,Andreja Leskovsek,,0,Slalom
1980-12-18,Lea Soelkner,AT,3,Downhill
1980-12-18,Brigitte Glur,CH,0,Slalom
1980-12-18,Maria Rosa Quario,IT,25,Slalom
1980-12-18,Traudl Haecher,DE,3,Parallel
1980-12-18,Natasa Blazic,,0,Slalom
1980-12-18,Ingrid Eberle,AT,4,Downhill
1980-12-18,Maria Epple,DE,0,Giant Slalom
1980-12-18,Sylviane Fabre,FR,6,Slalom
1980-12-18,Maria Walliser,CH,0,Downhill
1980-12-18,Lorena Frigo,IT,6,Slalom
1980-12-18,Regine Moesenlechner,DE,0,Downhill
1980-12-18,Piera Macchi,IT,12,Slalom
1980-12-18,Rosi Aschenwald,AT,0,Slalom
1980-12-18,Anja Zavadlav,,0,Slalom
1980-12-18,Bojana Dornig,,9,Slalom
1980-12-18,Marie Therese Nadig,CH,0,Downhill
1980-12-18,Roswitha Steiner,AT,5,Slalom
1980-12-18,Abbi Fisher,US,7,Slalom
1980-12-18,Anne Flore Rey,FR,0,Slalom
1980-12-18,Wanda Bieler,IT,0,Giant Slalom
1980-12-18,Ursula Konzett,LI,8,Slalom
1980-12-18,Hanni Wenzel,LI,0,Giant Slalom
1980-12-18,Claudia Giordani,IT,8,Slalom
1980-12-18,Karin Unterseer,DE,0,Slalom
1980-12-18,Erika Hess,CH,20,Slalom
1980-12-18,Perrine Pelen,FR,35,Slalom
1980-12-18,Paola Marciandi,IT,1,Slalom
1980-12-18,Rita Naepflin,CH,0,Slalom
1980-12-18,Irene Epple,DE,0,Giant Slalom
1980-12-18,Regina Sackl,AT,0,Slalom
1980-12-18,Christin Cooper,US,20,Slalom
1980-12-18,Dorota Tlalka,PL,0,Slalom
1980-12-18,Paoletta Magoni,IT,3,Slalom
1980-12-18,Nadezda Patrakjeva-andreeva,RU,19,Slalom
1980-12-18,Daniela Zini,IT,15,Slalom
1980-12-18,Fabienne Serrat,FR,36,Slalom
1980-12-18,Christa Kinshofer,DE,20,Giant Slalom
1980-12-18,Nadia Bonfini,IT,0,Slalom
1980-12-21,Roswitha Steiner,AT,5,Slalom
1980-12-21,Marie Therese Nadig,CH,0,Downhill
1980-12-21,Ursula Konzett,LI,20,Slalom
1980-12-21,Sylviane Fabre,FR,6,Slalom
1980-12-21,Regine Moesenlechner,DE,0,Downhill
1980-12-21,Claudia Giordani,IT,19,Slalom
1980-12-21,Maria Walliser,CH,0,Downhill
1980-12-21,Piera Macchi,IT,12,Slalom
1980-12-21,Paola Marciandi,IT,1,Slalom
1980-12-21,Lorena Frigo,IT,6,Slalom
1980-12-21,Paoletta Magoni,IT,3,Slalom
1980-12-21,Dorota Tlalka,PL,0,Slalom
1980-12-21,Rosi Aschenwald,AT,0,Slalom
1980-12-21,Anja Zavadlav,,6,Slalom
1980-12-21,Rita Naepflin,CH,1,Slalom
1980-12-21,Bojana Dornig,,16,Slalom
1980-12-21,Karin Unterseer,DE,0,Slalom
1980-12-21,Abbi Fisher,US,12,Slalom
1980-12-21,Ingrid Eberle,AT,4,Downhill
