date,name,ath_country,value,specialty
2006-11-25,Kathrin Zettel,AT,100,Slalom
2006-11-25,Agnieszka Gasienica Daniel,PL,0,Combined
2006-11-25,Aita Camastral,CH,0,Combined
2006-11-25,Viktoria Rebensburg,DE,0,Giant Slalom
2006-11-25,Camilla Alfieri,IT,0,Combined
2006-11-25,Ingrid Jacquemod,FR,22,Downhill
2006-11-25,Matea Ferk,HR,0,Combined
2006-11-25,Tina Maze,SK,13,Super G
2006-11-25,Shona Rubens,CA,0,Combined
2006-11-25,Daniela Zeiser,AT,0,Giant Slalom
2006-11-25,Stacey J Cook,US,0,Downhill
2006-11-25,Resi Stiegler,US,11,Slalom
2006-11-25,Britt Janyk,CA,0,Super G
2006-11-25,Eva Kurfuerstova,CZ,0,Slalom
2006-11-25,Maria Riesch Hoefl,DE,14,Downhill
2006-11-25,Petra Zakourilova,CZ,0,Slalom
2006-11-25,Giulia Gianesini,IT,0,Combined
2006-11-25,Sarka Strachova Zahrobska,CZ,8,Slalom
2006-11-25,Frida Hansdotter,SE,0,Slalom
2006-11-25,Anja Paerson,SE,0,Downhill
2006-11-25,Daniela Merighetti,IT,0,Downhill
2006-11-25,Lene Loeseth,NO,0,Slalom
2006-11-25,Elisabeth Goergl,AT,0,Downhill
2006-11-25,Alexandra Coletti,MC,0,Downhill
2006-11-25,Manuela Moelgg,IT,26,Giant Slalom
2006-11-25,Kaylin L Richardson,US,0,Slalom
2006-11-25,Maria Pietilae-Holmner,SE,45,Giant Slalom
2006-11-25,Lucie Hrstkova,CZ,0,Combined
2006-11-25,Marie-Pier Prefontaine,CA,0,Combined
2006-11-25,Lindsey Vonn,US,0,Downhill
2006-11-25,Andrea Fischbacher,AT,0,Downhill
2006-11-25,Nadia Styger,CH,0,Downhill
2006-11-25,Anna Ottosson,SE,32,Slalom
2006-11-25,Christina Lustenberger,CA,0,Combined
2006-11-25,Caitlin Ciccone,US,0,Combined
2006-11-25,Ana Kobal,SK,0,Slalom
2006-11-25,Ana Drev,SK,24,Giant Slalom
2006-11-25,Gail Kelly,CA,0,Combined
2006-11-25,Veronika Staber,DE,0,Giant Slalom
2006-11-25,Fabienne Suter,CH,0,Super G
2006-11-25,Mateja Robnik,SK,0,Giant Slalom
2006-11-25,Nina Loeseth,NO,0,Slalom
2006-11-25,Jelena Lolovic,RS,0,Giant Slalom
2006-11-25,Jessica C Kelley,US,9,Giant Slalom
2006-11-25,Anna Veith Fenninger,AT,0,Giant Slalom
2006-11-25,Brigitte Acton,CA,10,Slalom
2006-11-25,Alexandra Meissnitzer,AT,0,Super G
2006-11-25,Emily Brydon,CA,0,Downhill
2006-11-25,Olivia Bertrand,FR,0,Giant Slalom
2006-11-25,Hilary Longhini,IT,0,Giant Slalom
2006-11-25,Nicole Schmidhofer,AT,0,Super G
2006-11-25,Veronika Velez Zuzulova,SK,0,Slalom
2006-11-25,Therese Borssen,SE,0,Slalom
2006-11-25,Chemmy Alcott,GB,0,Downhill
2006-11-25,Nadia Fanchini,IT,7,Super G
2006-11-25,Rabea Grand,CH,2,Combined
2006-11-25,Tina Weirather,LI,0,Giant Slalom
2006-11-25,Katie Hitchcock,US,0,Combined
2006-11-25,Chiara Costazza,IT,0,Slalom
2006-11-25,Marion Bertrand,FR,4,Giant Slalom
2006-11-25,Megan McJames,US,0,Giant Slalom
2006-11-25,Renate Goetschl,AT,16,Downhill
2006-11-25,Carolina Ruiz Castillo,ES,0,Downhill
2006-11-25,Aurelie Santon,FR,18,Giant Slalom
2006-11-25,Ana Jelusic,HR,3,Slalom
2006-11-25,Carolin Fernsebner,DE,0,Giant Slalom
2006-11-25,Libby Ludlow,US,0,Super G
2006-11-25,Jessica Puenchera,CH,5,Giant Slalom
2006-11-25,Fraenzi Aufdenblatten,CH,6,Downhill
2006-11-25,Jessica Lindell-Vikarby,SE,12,Giant Slalom
2006-11-25,Sanni Leinonen,FI,0,Slalom
2006-11-25,Silvia Berger,AT,0,Super G
2006-11-25,Taina Barioz,FR,0,Combined
2006-11-25,Marusa Ferk,SK,0,Giant Slalom
2006-11-25,Genevieve Simard,CA,20,Giant Slalom
2006-11-25,Sandra Gini,CH,0,Slalom
2006-11-25,Petra Robnik,SK,0,Combined
2006-11-25,Kathrin Hoelzl,DE,40,Giant Slalom
2006-11-25,Maria Kirkova,BG,0,Combined
2006-11-25,Julia Mancuso,US,36,Downhill
2006-11-25,Sandra-Elena Narea,RO,0,Combined
2006-11-25,Sophia Ralli,GR,0,Combined
2006-11-25,Nicole Gius,IT,15,Giant Slalom
2006-11-25,Emilie Desforges,CA,0,Combined
2006-11-25,Marlies Schild,AT,0,Slalom
2006-11-25,Tanja Poutiainen,FI,80,Giant Slalom
2006-11-25,Therese Neergaard,NO,0,Combined
2006-11-25,Michaela Kirchgasser,AT,60,Giant Slalom
2006-11-25,Nina Penzesova,SK,0,Combined
2006-11-25,Karen Putzer,IT,0,Giant Slalom
2006-11-25,Tessa Worley,FR,0,Combined
2006-11-25,Nicole Hosp,AT,50,Giant Slalom
2006-11-25,Leyre Morlans,ES,0,Combined
2006-11-25,Katrin Wilhelm,AT,0,Super G
2006-11-25,Karoline Trojer,IT,0,Combined
2006-11-25,Liene Fimbauere,LV,0,Combined
2006-11-25,Andrea Dettling,CH,0,Combined
2006-11-25,Anna Berecz,HU,0,Combined
2006-11-25,Denise Karbon,IT,29,Giant Slalom
2006-11-25,Fanny Chmelar,DE,0,Combined
2006-11-25,Urska Rabic,SK,0,Combined
2006-12-28,Britt Janyk,CA,0,Super G
2006-12-28,Chiara Costazza,IT,0,Slalom
2006-12-28,Nina Loeseth,NO,0,Slalom
2006-12-28,Ana Kobal,SK,0,Slalom
2006-12-28,Katie Hitchcock,US,0,Combined
