date,name,ath_country,value,specialty
1970-12-12,Francoise Macchi,FR,25,Giant Slalom
1970-12-12,Odile Chalvin,FR,0,Slalom
1970-12-12,Betsy Clifford,CA,0,Slalom
1970-12-12,Patty Boystun,US,0,Slalom
1970-12-12,Divina Galica,GB,11,Downhill
1970-12-12,Annie Famose,FR,0,Downhill
1970-12-12,Rosi Mittermaier,DE,0,Giant Slalom
1970-12-12,Danielle Debernard,FR,0,Slalom
1970-12-12,Jocelin Perillat,FR,1,Giant Slalom
1970-12-12,Karen Budge,US,0,Giant Slalom
1970-12-12,Judy Crawford,CA,0,Slalom
1970-12-12,Jacqueline Rouvier,FR,3,Downhill
1970-12-12,Isabelle Mir,FR,15,Downhill
1970-12-12,Gertrud Gabl,AT,0,Giant Slalom
1970-12-12,Julia Spettel,AT,0,Giant Slalom
1970-12-12,Florence Steurer,FR,8,Slalom
1970-12-12,Barbara Cochran,US,0,Slalom
1970-12-12,Marilyn Cochran,US,0,Giant Slalom
1970-12-12,Wiltrud Drexel,AT,4,Downhill
1970-12-12,Britt Lafforgue,FR,0,Slalom
1970-12-12,Michele Jacot,FR,6,Giant Slalom
1970-12-12,Berni Rauter,AT,0,Slalom
1970-12-12,Conchita Puig,ES,0,Slalom
1970-12-12,Sandra Poulsen,US,0,Giant Slalom
1970-12-12,Annemarie Proell,AT,20,Giant Slalom
1970-12-12,Maria Roberta Schranz,IT,0,Slalom
1970-12-12,Monika Kaserer,AT,0,Giant Slalom
1970-12-12,Ingrid Gfoelner,AT,0,Giant Slalom
1970-12-12,Rosi Fortna,US,0,Slalom
1970-12-12,Susan Corrock,US,0,Downhill
1970-12-12,Christine Rolland,FR,2,Downhill
1970-12-12,Traudl Treichl,DE,0,Slalom
1970-12-12,Vreni Inaebnit,CH,0,Downhill
1970-12-12,Rita Good,CH,0,Giant Slalom
1970-12-12,Gina Hathorn,GB,0,Slalom
1970-12-12,Margret Hafen,DE,0,Downhill
1970-12-16,Gertrud Gabl,AT,1,Giant Slalom
1970-12-16,Maria Roberta Schranz,IT,0,Slalom
1970-12-16,Florence Steurer,FR,28,Slalom
1970-12-16,Barbara Cochran,US,8,Slalom
1970-12-16,Vreni Inaebnit,CH,0,Downhill
1970-12-16,Marilyn Cochran,US,0,Giant Slalom
1970-12-16,Traudl Treichl,DE,0,Slalom
1970-12-16,Wiltrud Drexel,AT,19,Downhill
1970-12-16,Britt Lafforgue,FR,11,Slalom
1970-12-16,Michele Jacot,FR,6,Giant Slalom
1970-12-16,Christine Rolland,FR,2,Downhill
1970-12-16,Julia Spettel,AT,0,Giant Slalom
1970-12-16,Berni Rauter,AT,6,Slalom
1970-12-16,Monika Kaserer,AT,2,Giant Slalom
1970-12-16,Rosi Fortna,US,0,Slalom
1970-12-16,Judy Crawford,CA,0,Slalom
1970-12-16,Odile Chalvin,FR,0,Slalom
1970-12-16,Ingrid Gfoelner,AT,0,Giant Slalom
1970-12-16,Patty Boystun,US,3,Slalom
1970-12-16,Sandra Poulsen,US,0,Giant Slalom
1970-12-16,Annemarie Proell,AT,20,Giant Slalom
1970-12-16,Divina Galica,GB,11,Downhill
1970-12-16,Susan Corrock,US,0,Downhill
1970-12-16,Annie Famose,FR,0,Downhill
1970-12-16,Gina Hathorn,GB,0,Slalom
1970-12-16,Danielle Debernard,FR,0,Slalom
1970-12-16,Jocelin Perillat,FR,1,Giant Slalom
1970-12-16,Margret Hafen,DE,0,Downhill
1970-12-16,Karen Budge,US,0,Giant Slalom
1970-12-16,Conchita Puig,ES,0,Slalom
1970-12-16,Rita Good,CH,0,Giant Slalom
1970-12-16,Jacqueline Rouvier,FR,3,Downhill
1970-12-16,Rosi Mittermaier,DE,0,Giant Slalom
1970-12-16,Francoise Macchi,FR,29,Giant Slalom
1970-12-16,Betsy Clifford,CA,25,Slalom
1970-12-16,Isabelle Mir,FR,15,Downhill
1970-12-19,Gertrud Gabl,AT,1,Giant Slalom
1970-12-19,Danielle Debernard,FR,0,Slalom
1970-12-19,Rosi Fortna,US,0,Slalom
1970-12-19,Julia Spettel,AT,0,Giant Slalom
1970-12-19,Rosi Mittermaier,DE,1,Giant Slalom
1970-12-19,Annie Famose,FR,2,Downhill
1970-12-19,Gina Hathorn,GB,0,Slalom
1970-12-19,Barbara Cochran,US,8,Slalom
1970-12-19,Divina Galica,GB,11,Downhill
1970-12-19,Britt Lafforgue,FR,11,Slalom
1970-12-19,Ingrid Gfoelner,AT,0,Giant Slalom
1970-12-19,Michele Jacot,FR,21,Giant Slalom
1970-12-19,Marilyn Cochran,US,0,Giant Slalom
1970-12-19,Wiltrud Drexel,AT,39,Downhill
1970-12-19,Sandra Poulsen,US,0,Giant Slalom
1970-12-19,Monika Kaserer,AT,2,Giant Slalom
1970-12-19,Conchita Puig,ES,0,Slalom
1970-12-19,Odile Chalvin,FR,0,Slalom
1970-12-19,Betsy Clifford,CA,25,Slalom
1970-12-19,Patty Boystun,US,3,Slalom
1970-12-19,Judy Crawford,CA,3,Slalom
1970-12-19,Susan Corrock,US,0,Downhill
1970-12-19,Rita Good,CH,0,Giant Slalom
1970-12-19,Margret Hafen,DE,0,Downhill
1970-12-19,Traudl Treichl,DE,0,Slalom
1970-12-19,Jocelin Perillat,FR,5,Giant Slalom
1970-12-19,Isabelle Mir,FR,40,Downhill
1970-12-19,Francoise Macchi,FR,40,Giant Slalom
1970-12-19,Vreni Inaebnit,CH,0,Downhill
1970-12-19,Jacqueline Rouvier,FR,9,Downhill
1970-12-19,Maria Roberta Schranz,IT,0,Slalom
1970-12-19,Christine Rolland,FR,2,Downhill
1970-12-19,Annemarie Proell,AT,28,Giant Slalom
1970-12-19,Florence Steurer,FR,28,Slalom
1970-12-19,Berni Rauter,AT,6,Slalom
1970-12-19,Karen Budge,US,0,Giant Slalom
1971-01-05,Christine Rolland,FR,2,Downhill
1971-01-05,Judy Crawford,CA,3,Slalom
1971-01-05,Britt Lafforgue,FR,11,Slalom
1971-01-05,Berni Rauter,AT,17,Slalom
1971-01-05,Odile Chalvin,FR,0,Slalom
1971-01-05,Ingrid Gfoelner,AT,2,Giant Slalom
1971-01-05,Marilyn Cochran,US,0,Giant Slalom
