date,name,ath_country,value
2015-10-25,Ted Ligety,US,100
2015-10-25,Marco Sullivan,US,0
2015-10-25,Niels Hintermann,CH,0
2015-10-25,Bryce Bennett,US,0
2015-10-25,Werner Heel,IT,0
2015-10-25,Andrej Sporn,SK,0
2015-10-25,Valentin Giraud Moine,FR,0
2015-10-25,Andreas Sander,DE,0
2015-10-25,Blaise Giezendanner,FR,0
2015-10-25,Marc Gisin,CH,0
2015-10-25,Manuel Osborne-Paradis,CA,0
2015-10-25,Maxence Muzaton,FR,0
2015-10-25,Othmar Striedinger,AT,0
2015-10-25,David Poisson,FR,0
2015-10-25,Josef Ferstl,DE,0
2015-10-25,Bostjan Kline,SK,0
2015-10-25,Andrew Weibrecht,US,0
2015-10-25,Thomas Dressen,DE,0
2015-10-25,Max Franz,AT,0
2015-10-25,Dominik Paris,IT,0
2015-10-25,Matthias Mayer,AT,0
2015-10-25,Erik Guay,CA,0
2015-10-25,Adrien Theaux,FR,0
2015-10-25,Christof Innerhofer,IT,0
2015-10-25,Thomas Mayrpeter,AT,0
2015-10-25,Johan Clarey,FR,0
2015-10-25,Aleksander Aamodt Kilde,NO,0
2015-10-25,Steven Nyman,US,0
2015-10-25,Patrick Kueng,CH,0
2015-10-25,Patrick Schweiger,AT,0
2015-10-25,Benjamin Thomsen,CA,0
2015-10-25,Georg Streitberger,AT,0
2015-10-25,Klaus Kroell,AT,0
2015-10-25,Carlo Janka,CH,0
2015-10-25,Klaus Brandner,DE,0
2015-10-25,Natko Zrncic-Dim,HR,0
2015-10-25,Willis Feasey,NZ,0
2015-10-25,Ford Swette,CA,0
2015-10-25,Cyprien Richard,FR,0
2015-10-25,Philip Brown,CA,0
2015-10-25,David Chodounsky,US,0
2015-10-25,Thomas Biesemeyer,US,0
2015-10-25,Andreas Zampa,SK,0
2015-10-25,Jared Goldberg,US,0
2015-10-25,Jan Hudec,CA,0
2015-10-25,Ivica Kostelic,HR,0
2015-10-25,Morgan Pridy,CA,0
2015-10-25,Pavel Trikhichev,RU,0
2015-10-25,Martin Cater,SK,0
2015-10-25,Florian Scheiber,AT,0
2015-10-25,Brice Roger,FR,0
2015-10-25,Sandro Viletta,CH,0
2015-10-25,Thomas Mermillod,FR,0
2015-10-25,Matteo Marsaglia,IT,0
2015-10-25,Fernando Schmed,CH,0
2015-10-25,Wiley Maple,US,0
2015-10-25,Silvano Varettoni,IT,0
2015-10-25,Andreas Romar,FI,0
2015-10-25,Henrik Von Appen,CL,0
2015-10-25,Siegmar Klotz,IT,0
2015-10-25,Nils Mani,CH,0
2015-10-25,Jeffrey Frisch,CA,0
2015-10-25,Maciej Bydlinski,PL,0
2015-10-25,Broderick Thompson,CA,0
2015-10-25,Ondrej Bank,CZ,0
2015-10-25,Markus Duerager,AT,0
2015-10-25,Drew Duffy,US,0
2015-10-25,Artem Borodaykin,RU,0
2015-10-25,Adam Barwood,NZ,0
2015-10-25,Guillermo Fayed,FR,0
2015-10-25,Peter Fill,IT,0
2015-10-25,Romed Baumann,AT,0
2015-10-25,Simon Maurberger,IT,0
2015-10-25,Tommy Ford,US,0
2015-10-25,Vincent Kriechmayr,AT,0
2015-10-25,Samu Torsti,FI,0
2015-10-25,Loic Meillard,CH,0
2015-10-25,Massimiliano Blardone,IT,0
2015-10-25,Rasmus Windingstad,NO,0
2015-10-25,Manuel Pleisch,CH,0
2015-10-25,Zan Kranjec,SK,0
2015-10-25,Riccardo Tonetti,IT,0
2015-10-25,Manuel Feller,AT,0
2015-10-25,Elia Zurbriggen,CH,1
2015-10-25,Adam Zampa,SK,2
2015-10-25,Leif Kristian Haugen,NO,3
2015-10-25,Steve Missillier,FR,4
2015-10-25,Christoph Noesig,AT,6
2015-10-25,Filip Zubcic,HR,22
2015-10-25,Giovanni Borsotti,IT,20
2015-10-25,Philipp Schoerghofer,AT,18
2015-10-25,Justin Murisier,CH,16
2015-10-25,Hannes Reichelt,AT,15
2015-10-25,Tim Jitloff,US,14
2015-10-25,Max Ullrich,HR,0
2015-10-25,Stefan Luitz,DE,13
2015-10-25,Fritz Dopfer,DE,11
2015-10-25,Andre Myhrer,SE,11
2015-10-25,Christian Hirschbuehel,AT,9
2015-10-25,Manfred Moelgg,IT,8
2015-10-25,Aksel-Lund Svindal,NO,7
2015-10-25,Kjetil Jansrud,NO,6
2015-10-25,Andrea Ballerin,IT,12
2015-10-25,Travis Ganong,US,0
2015-10-25,Bjoernar Neteland,NO,0
2015-10-25,Marcel Mathis,AT,0
2015-10-25,Thomas Tumler,CH,0
2015-10-25,Cristian Javier Simari Birkner,AR,0
2015-10-25,Alexander Schmid,DE,0
2015-10-25,Marcus Sandell,FI,0
2015-10-25,Mattias Roenngren,SE,0
2015-10-25,Albert Popov,BG,0
2015-10-25,Eemeli Pirinen,FI,0
2015-10-25,Igor Laikert,BA,0
2015-10-25,Adam Kotzmann,CZ,0
2015-10-25,Klemen Kosi,SK,0
2015-10-25,Tomoya Ishii,JP,0
2015-10-25,Amaury Genoud,CH,0
2015-10-25,Luca De Aliprandini,IT,0
2015-10-25,Nick Cohee,US,0
2015-10-25,Gino Caviezel,CH,0
2015-10-25,Anton Cassman,SE,0
2015-10-25,Mattia Casse,IT,0
2015-10-25,Thibaut Favrot,FR,0
2015-10-25,Kieffer Christianson,US,0
2015-10-25,Krystof Kryzl,CZ,0
2015-10-25,Greg Galeotti,FR,0
2015-10-25,Aleksandr Andrienko,RU,0
2015-10-25,Tyler Werry,CA,0
2015-10-25,Trevor Philp,CA,0
2015-10-25,Hideyuki Narita,JP,0
2015-10-25,Dalibor Samsal,HU,0
2015-10-25,Alex Benianidze,GE,0
2015-10-25,Hig Roberts,US,0
2015-10-25,Ivan Kovbasnyuk,UA,0
2015-10-25,Yuri Danilochkin,BY,0
2015-10-25,Kamiljon Tukhtaev,UZ,0
2015-10-25,Juan Del Campo,ES,0
2015-10-25,Michael Ankeny,US,0
2015-10-25,Erik Read,CA,0
2015-10-25,Marco Schwarz,AT,0
2015-10-25,Hyeon-Tae Kim,KR,0
2015-10-25,Olivier Jenot,MC,0
2015-10-25,Istok Rodes,HR,0
2015-10-25,Aljaz Dvornik,SK,0
2015-10-25,Federico Liberatore,IT,0
2015-10-25,Giordano Ronci,IT,0
2015-10-25,Marco Pfiffner,LI,0
2015-10-25,Kieran Norris,IE,0
2015-10-25,Bennett Norbury,AU,0
2015-10-25,Johnatan Longhi,BR,0
2015-10-25,Sung-Hyun Kyung,KR,0
2015-10-25,Fabian Bacher,IT,0
2015-10-25,Vladislav Novikov,RU,0
2015-10-25,Christopher Neumayer,AT,0
2015-10-25,Miha Hrobat,SK,0
2015-10-25,James Crawford,CA,0
2015-10-25,Frederic Berthold,AT,0
2015-10-25,Urs Kryenbuehl,CH,0
2015-10-25,Davide Cazzaniga,IT,0
2015-10-25,Kai Alaerts,BE,0
2015-10-25,Shun Nakamura,JP,0
2015-10-25,Stefan Hadalin,SK,0
2015-10-25,Marc Oliveras,AD,0
2015-10-25,Benedikt Staubitzer,DE,0
2015-10-25,Marko Vukicevic,RS,0
2015-10-25,Paolo Pangrazzi,IT,0
2015-10-25,Beat Feuz,CH,0
2015-10-25,Niklas Koeck,AT,0
2015-10-25,Guglielmo Bosca,IT,0
2015-10-25,Morgan Megarry,CA,0
2015-10-25,Jakub Klusak,PL,0
2015-10-25,Ryoh Sugai,JP,0
2015-10-25,Johannes Kroell,AT,0
2015-10-25,Masanori Shin,JP,0
2015-10-25,Takashi Shioiri,JP,0
2015-10-25,Marco Odermatt,CH,0
2015-10-25,Matthieu Bailet,FR,0
2015-10-25,Christoffer Faarup,DK,0
2015-10-25,Marcus Vorre,DK,0
2015-10-25,Rok Perko,SK,0
2015-10-25,Marton Kekesi,HU,0
2015-10-25,AJ Ginnis,US,0
2015-10-25,Emir Lokmic,BA,0
2015-10-25,Samuel Kolega,HR,0
2015-10-25,Marko Sljivic,BA,0
2015-10-25,William Vukelic,HR,0
2015-10-25,Jakob Spik,SK,0
2015-10-25,Martin Stricker,CH,0
2015-10-25,Stian Saugestad,NO,0
2015-10-25,Nicholas Krause,US,0
2015-10-25,Tilen Debelak,SK,0
2015-10-25,Samuel Dupratt,US,0
2015-10-25,Yumenosuke Kakizaki,JP,0
2015-10-25,Kyohsuke Kohno,JP,0
2015-10-25,Ryuunosuke Ohkoshi,JP,0
2015-10-25,Cyprien Sarrazin,FR,0
2015-10-25,Misel Zerak,SK,0
2015-10-25,Filip Forejtek,CZ,0
2015-10-25,Tatsuki Matsumoto,JP,0
2015-10-25,Nicolas Raffort,FR,0
2015-10-25,Aksel Patricksson,NO,0
2015-10-25,Brennan Rubie,US,0
2015-10-25,Ryan Cochran-Siegle,US,0
2015-10-25,Sandro Jenal,CH,0
2015-10-25,Axel Esteve Jordana,AD,0
2015-10-25,Daniel Paulus,CZ,0
2015-10-25,Willy Delberghe,FR,0
2015-10-25,Joaquim Salarich,ES,0
2015-10-25,Matej Falat,SK,0
2015-10-25,Ondrej Berndt,CZ,0
2015-10-25,Marc Gini,CH,0
2015-10-25,Mark Engel,US,0
2015-10-25,Bernhard Niederberger,CH,0
2015-10-25,Luca Aerni,CH,0
2015-10-25,Matic Skube,SK,0
2015-10-25,Jean-Baptiste Grange,FR,0
2015-10-25,Giuliano Razzoli,IT,0
2015-10-25,Sebastian-Foss Solevaag,NO,0
2015-10-25,Reinfried Herbst,AT,0
2015-10-25,Dominik Stehle,DE,0
2015-10-25,Robin Buffet,FR,0
2015-10-25,Michael Matt,AT,0
2015-10-25,Ramon Zenhaeusern,CH,0
2015-10-25,Reto Schmidiger,CH,0
2015-10-25,Jonathan Nordbotten,NO,0
2015-10-25,Marc Digruber,AT,0
2015-10-25,Anton Lahdenperae,SE,0
2015-10-25,Stefan Brennsteiner,AT,0
2015-10-25,Dominik Schwaiger,DE,0
2015-10-25,Alex Zingerle,IT,0
2015-10-25,Francois Place,FR,0
2015-10-25,Andres Figueroa,CL,0
2015-10-25,Sebastiano Gastaldi,AR,0
2015-10-25,Kristaps Zvejnieks,LV,0
2015-10-25,Elie Gateau,FR,0
2015-10-25,Julien Lizeroux,FR,0
2015-10-25,Patrick Thaler,IT,0
2015-10-25,Alexandr Horoshilov,RU,0
2015-10-25,Daniel Yule,CH,0
2015-10-25,Mattias Hargin,SE,0
2015-10-25,David Ryding,GB,0
2015-10-25,Armand Marchant,BE,0
2015-10-25,Espen Lysdahl,NO,0
2015-10-25,Linus Strasser,DE,0
2015-10-25,Axel Baeck,SE,0
2015-10-25,Arnaud Alessandria,MC,0
2015-10-25,Michal Klusak,PL,0
2015-10-25,Alexander Koell,SE,0
2015-10-25,Christian Walder,AT,0
2015-10-25,Henri Battilani,IT,0
2015-10-25,Martin Khuber,KZ,0
2015-10-25,Emanuele Buzzi,IT,0
2015-10-25,Daniele Sorio,IT,0
2015-10-25,Erjon Tola,AL,0
2015-10-25,Dominik Raschner,AT,0
2015-10-25,Emil Johansson,SE,0
2015-10-25,Steven Theolier,FR,0
2015-10-25,Markus Vogel,CH,0
2015-10-25,Michal Jasiczek,PL,0
2015-10-25,Adam Chrapek,PL,0
2015-10-25,Florian Eisath,IT,24
2015-10-25,Adrian Smiseth Sejersted,NO,0
2015-10-25,Naoki Yuasa,JP,0
2015-10-25,Zan Groselj,SK,0
2015-10-25,Joonas Rasanen,FI,0
2015-10-25,Tomas Birkner De Miguel,AR,0
2015-10-25,Jens Byggmark,SE,0
2015-10-25,Cristian Deville,IT,0
2015-10-25,Stefano Gross,IT,0
2015-10-25,Ralph Weber,CH,0
2015-10-25,Wolfgang Hoerl,AT,0
2015-10-25,Robert Kelley,US,0
2015-10-25,Miha Kuerner,SK,0
2015-10-25,Markus Larsson,SE,0
2015-10-25,Marc Rochat,CH,0
2015-10-25,Tommaso Sala,IT,0
2015-10-25,Matej Vidovic,HR,0
2015-10-25,Timothy Kelley,US,0
2015-10-25,Victor Muffat Jeandet,FR,26
2015-10-25,Victor Malmstrom,FI,0
2015-10-25,Roberto Nani,IT,50
2015-10-25,Thomas Fanara,FR,80
2015-10-25,Alexis Pinturault,FR,45
2015-10-25,Mathieu Faivre,FR,29
2015-10-25,Henrik Kristoffersen,NO,40
2015-10-25,Roland Leitinger,AT,40
2015-10-25,Felix Neureuther,DE,40
2015-10-25,Marcel Hirscher,AT,60
2015-11-28,Urs Kryenbuehl,CH,0
2015-11-28,Johannes Kroell,AT,0
2015-11-28,Joaquim Salarich,ES,0
2015-11-28,Matej Falat,SK,0
2015-11-28,Ondrej Berndt,CZ,0
2015-11-28,Emil Johansson,SE,0
2015-11-28,Markus Vogel,CH,0
2015-11-28,Steven Theolier,FR,0
2015-11-28,Dominik Raschner,AT,0
2015-11-28,Erjon Tola,AL,0
2015-11-28,Adam Chrapek,PL,0
2015-11-28,Michal Jasiczek,PL,0
2015-11-28,Davide Cazzaniga,IT,0
2015-11-28,Leif Kristian Haugen,NO,3
2015-11-28,Shun Nakamura,JP,0
2015-11-28,Daniele Sorio,IT,0
2015-11-28,Stefan Hadalin,SK,0
2015-11-28,Klaus Kroell,AT,18
2015-11-28,Marc Oliveras,AD,0
2015-11-28,Filip Zubcic,HR,22
2015-11-28,Marko Vukicevic,RS,0
2015-11-28,Ryoh Sugai,JP,0
2015-11-28,Paolo Pangrazzi,IT,0
2015-11-28,Beat Feuz,CH,0
2015-11-28,Niklas Koeck,AT,0
2015-11-28,Guglielmo Bosca,IT,0
2015-11-28,Morgan Megarry,CA,0
2015-11-28,Jakub Klusak,PL,0
2015-11-28,Kai Alaerts,BE,0
2015-11-28,Martin Khuber,KZ,0
2015-11-28,Alexander Koell,SE,0
2015-11-28,Christian Walder,AT,0
2015-11-28,Stefano Gross,IT,0
2015-11-28,Aksel-Lund Svindal,NO,107
2015-11-28,Ted Ligety,US,100
2015-11-28,Thomas Fanara,FR,80
2015-11-28,Wolfgang Hoerl,AT,0
2015-11-28,Timothy Kelley,US,0
2015-11-28,David Poisson,FR,4
2015-11-28,Marcel Hirscher,AT,60
2015-11-28,Roberto Nani,IT,50
2015-11-28,Alexis Pinturault,FR,45
2015-11-28,Henrik Kristoffersen,NO,40
2015-11-28,Johan Clarey,FR,20
2015-11-28,Robert Kelley,US,0
2015-11-28,Roland Leitinger,AT,40
2015-11-28,Felix Neureuther,DE,40
2015-11-28,Mathieu Faivre,FR,29
2015-11-28,Victor Muffat Jeandet,FR,26
2015-11-28,Frederic Berthold,AT,0
2015-11-28,Michal Klusak,PL,0
2015-11-28,Arnaud Alessandria,MC,0
2015-11-28,Emanuele Buzzi,IT,0
2015-11-28,Adrian Smiseth Sejersted,NO,0
2015-11-28,Ralph Weber,CH,0
2015-11-28,Henri Battilani,IT,0
2015-11-28,Georg Streitberger,AT,9
2015-11-28,Matej Vidovic,HR,0
2015-11-28,Tommaso Sala,IT,0
2015-11-28,Marc Rochat,CH,0
2015-11-28,Markus Larsson,SE,0
2015-11-28,Miha Kuerner,SK,0
2015-11-28,Florian Eisath,IT,24
2015-11-28,Christian Hirschbuehel,AT,9
2015-11-28,James Crawford,CA,0
2015-11-28,Miha Hrobat,SK,0
2015-11-28,Patrick Schweiger,AT,11
2015-11-28,Axel Esteve Jordana,AD,0
2015-11-28,Daniel Paulus,CZ,0
2015-11-28,Samuel Dupratt,US,0
2015-11-28,Tilen Debelak,SK,0
2015-11-28,Nicholas Krause,US,0
2015-11-28,Stian Saugestad,NO,0
2015-11-28,Andrea Ballerin,IT,12
2015-11-28,Stefan Luitz,DE,13
2015-11-28,Romed Baumann,AT,12
2015-11-28,Martin Stricker,CH,0
2015-11-28,Jakob Spik,SK,0
