date,name,ath_country,value,specialty
1990-12-08,Leonhard Stock,AT,25,Downhill
1990-12-08,Erwin Resch,AT,0,Downhill
1990-12-08,Daniel Mahrer,CH,7,Downhill
1990-12-08,Bernard Fahner,CH,0,Downhill
1990-12-08,Armin Assinger,AT,0,Downhill
1990-12-08,Berni Huber,DE,0,Downhill
1990-12-08,Luc Alphand,FR,3,Downhill
1990-12-08,Denis Rey,FR,5,Downhill
1990-12-08,Peter Rzehak,AT,0,Downhill
1990-12-08,Lasse Kjus,NO,5,Slalom
1990-12-08,Marc Girardelli,LU,0,Slalom
1990-12-08,Felix Belczyk,CA,0,Downhill
1990-12-08,Rob Boyd,CA,0,Downhill
1990-12-08,Peter Wirnsberger,AT,15,Downhill
1990-12-08,Christophe Ple',FR,0,Downhill
1990-12-08,Brian Stemmle,CA,6,Downhill
1990-12-08,Hannes Zehentner,DE,12,Downhill
1990-12-08,Xavier Gigandet,CH,0,Downhill
1990-12-08,Peter Mueller,CH,0,Downhill
1990-12-08,Peter Runggaldier,IT,0,Downhill
1990-12-08,Niklas Henning,SE,0,Downhill
1990-12-08,Ed Podivinsky,CA,0,Downhill
1990-12-08,Guenther Mader,AT,0,Slalom
1990-12-08,Michael Mair,IT,0,Downhill
1990-12-08,Kristian Ghedina,IT,0,Downhill
1990-12-08,Lasse Arnesen,NO,8,Downhill
1990-12-08,Lukas Perathoner,IT,0,Downhill
1990-12-08,A.J. Kitt,US,0,Downhill
1990-12-08,Kyle Rasmussen,US,1,Downhill
1990-12-08,Jan Einar Thorsen,NO,10,Downhill
1990-12-08,Atle Skaardal,NO,0,Downhill
1990-12-08,Franz Heinzer,CH,20,Downhill
1990-12-08,Patrick Ortlieb,AT,11,Downhill
1990-12-08,Hans-Joerg Tauscher,DE,0,Combined
1990-12-08,Frank Piccard,FR,2,Giant Slalom
1990-12-08,Tommy Moe,US,1,Downhill
1990-12-08,Karl Alpiger,CH,9,Downhill
1990-12-08,William Besse,CH,0,Downhill
1990-12-08,Helmut Hoeflehner,AT,0,Downhill
1990-12-14,Luc Alphand,FR,5,Downhill
1990-12-14,Niklas Henning,SE,9,Downhill
1990-12-14,Peter Runggaldier,IT,0,Downhill
1990-12-14,A.J. Kitt,US,1,Downhill
1990-12-14,Christophe Ple',FR,0,Downhill
1990-12-14,Lasse Arnesen,NO,20,Downhill
1990-12-14,Xavier Gigandet,CH,0,Downhill
1990-12-14,Erwin Resch,AT,0,Downhill
1990-12-14,Patrick Ortlieb,AT,15,Downhill
1990-12-14,Marc Girardelli,LU,0,Slalom
1990-12-14,Helmut Hoeflehner,AT,0,Downhill
1990-12-14,Peter Wirnsberger,AT,15,Downhill
1990-12-14,Jan Einar Thorsen,NO,10,Downhill
1990-12-14,Peter Rzehak,AT,0,Downhill
1990-12-14,Bernard Fahner,CH,0,Downhill
1990-12-14,William Besse,CH,6,Downhill
1990-12-14,Karl Alpiger,CH,14,Downhill
1990-12-14,Peter Mueller,CH,0,Downhill
1990-12-14,Frank Piccard,FR,2,Giant Slalom
1990-12-14,Lukas Perathoner,IT,0,Downhill
1990-12-14,Leonhard Stock,AT,25,Downhill
1990-12-14,Kyle Rasmussen,US,1,Downhill
1990-12-14,Franz Heinzer,CH,45,Downhill
