date,name,ath_country,value
1972-12-08,Piero Gros,IT,25
1972-12-08,Walter Tresch,CH,0
1972-12-08,Gustav Thoeni,IT,4
1972-12-08,Roger Rossat-Mignod,FR,3
1972-12-08,Ilario Pegorari,IT,0
1972-12-08,Claude Perrot,FR,0
1972-12-08,Erwin Stricker,IT,0
1972-12-08,Renzo Zandegiacomo,IT,2
1972-12-08,Bob Cochran,US,0
1972-12-08,Josef Heckelmiller,DE,0
1972-12-08,Eberhard Schmalzl,IT,0
1972-12-08,Wolfgang Junginger,DE,0
1972-12-08,Alfred Matt,AT,0
1972-12-08,Hansi Hinterseer,AT,6
1972-12-08,Francisco Fernandez Ochoa,ES,0
1972-12-08,Jean Noel Augert,FR,0
1972-12-08,Hubert Berchtold,AT,0
1972-12-08,Andrej Bachleda,PL,0
1972-12-08,Johann Kniewasser,AT,0
1972-12-08,Thomas Hauser,AT,0
1972-12-08,Leopold Gruber,AT,0
1972-12-08,David Zwilling,AT,0
1972-12-08,Adolf Roesti,CH,0
1972-12-08,Henri Duvillard,FR,0
1972-12-08,Franz Klammer,AT,0
1972-12-08,Reinhard Tritscher,AT,0
1972-12-08,Josef Pechtl,AT,0
1972-12-08,Max Rieger,DE,1
1972-12-08,Engelhard Pargaetzi,CH,8
1972-12-08,Hans Zingre,CH,0
1972-12-08,Erik Haaker,NO,20
1972-12-08,Helmuth Schmalzl,IT,15
1972-12-08,Jim Hunter,CA,11
1972-12-19,Ilario Pegorari,IT,0
1972-12-19,Renzo Zandegiacomo,IT,2
1972-12-19,Roger Rossat-Mignod,FR,3
1972-12-19,Gustav Thoeni,IT,4
1972-12-19,Hansi Hinterseer,AT,6
1972-12-19,Engelhard Pargaetzi,CH,8
1972-12-19,Walter Tresch,CH,3
1972-12-19,Erik Haaker,NO,20
1972-12-19,Piero Gros,IT,25
1972-12-19,Hans Zingre,CH,2
1972-12-19,Helmuth Schmalzl,IT,30
1972-12-19,Leopold Gruber,AT,1
1972-12-19,Adolf Roesti,CH,20
1972-12-19,David Zwilling,AT,25
1972-12-19,Max Rieger,DE,1
1972-12-19,Josef Pechtl,AT,4
1972-12-19,Jim Hunter,CA,11
1972-12-19,Thomas Hauser,AT,0
1972-12-19,Claude Perrot,FR,0
1972-12-19,Franz Klammer,AT,8
1972-12-19,Erwin Stricker,IT,0
1972-12-19,Bob Cochran,US,0
1972-12-19,Henri Duvillard,FR,11
1972-12-19,Eberhard Schmalzl,IT,0
1972-12-19,Wolfgang Junginger,DE,0
