date,name,ath_country,value
1995-01-15,Marc Girardelli,LU,100
1995-01-15,Kristian Ghedina,IT,0
1995-01-15,A.J. Kitt,US,0
1995-01-15,Roman Torn,CA,0
1995-01-15,Gaetan Llorach,FR,0
1995-01-15,Tommy Moe,US,0
1995-01-15,Luc Alphand,FR,0
1995-01-15,Ed Podivinsky,CA,0
1995-01-15,Atle Skaardal,NO,0
1995-01-15,Jean Luc Cretier,FR,36
1995-01-15,Paul Accola,CH,0
1995-01-15,Harald Chr. Strand Nilsen,NO,80
1995-01-15,Lasse Kjus,NO,45
1995-01-15,Kjetil Andre Aamodt,NO,50
1995-01-15,Guenther Mader,AT,60
1995-01-15,Espen Hellerud,NO,40
1995-01-22,Roman Torn,CA,20
1995-01-22,Gaetan Llorach,FR,22
1995-01-22,Tommy Moe,US,26
1995-01-22,Luc Alphand,FR,29
1995-01-22,Jean Luc Cretier,FR,60
1995-01-22,Espen Hellerud,NO,72
1995-01-22,Guenther Mader,AT,60
1995-01-22,Paul Accola,CH,40
1995-01-22,Lasse Kjus,NO,125
1995-01-22,Harald Chr. Strand Nilsen,NO,140
1995-01-22,Kjetil Andre Aamodt,NO,100
1995-01-22,A.J. Kitt,US,18
1995-01-22,Ed Podivinsky,CA,36
1995-01-22,Atle Skaardal,NO,45
1995-01-22,Marc Girardelli,LU,200
1995-01-22,Kristian Ghedina,IT,16
