date,name,ath_country,value
1996-11-23,Claudia Riegler,NZ,100
1996-11-23,Katharina Tichy,CZ,0
1996-11-23,Miriam Vogt,DE,0
1996-11-23,Trude Gimle,NO,0
1996-11-23,Anita Wachter,AT,29
1996-11-23,Catherine Borghi,CH,0
1996-11-23,Martina Ertl,DE,0
1996-11-23,Tasha Nelson,US,0
1996-11-23,Linda Ydeskog,SE,0
1996-11-23,Karin Lambrigger,CH,0
1996-11-23,Katja Koren,SK,0
1996-11-23,Sandra Reymond,CH,0
1996-11-23,Marlies Oester,CH,0
1996-11-23,Urska Hrovat,SK,36
1996-11-23,Elfi Eder,AT,36
1996-11-23,Karin Koellerer,AT,0
1996-11-23,Astrid Plank,IT,0
1996-11-23,Katja Seizinger,DE,0
1996-11-23,Alenka Dovzan,SK,0
1996-11-23,Stefanie Wolf,DE,0
1996-11-23,Spela Pretnar,SK,0
1996-11-23,Natasa Bokal,SK,0
1996-11-23,Sonja Nef,CH,0
1996-11-23,Florence Masnada,FR,0
1996-11-23,Ylva Nowen,SE,16
1996-11-23,Vanessa Vidal,FR,20
1996-11-23,Veronika Kappaurer,AT,15
1996-11-23,Lara Magoni,IT,14
1996-11-23,Marianne Kjoerstad,NO,13
1996-11-23,Erika Hansson,SE,12
1996-11-23,Karin Roten Meier,CH,22
1996-11-23,Sibylle Brauner,DE,11
1996-11-23,Isabelle Sourd,FR,10
1996-11-23,Katrin Neuenschwander,CH,0
1996-11-23,Zali Steggall,AU,9
1996-11-23,Gabriela Zingre-Graf,CH,24
1996-11-23,Caroline Dummer Waidhofer,AT,7
1996-11-23,Trine Bakke Rognmo,NO,6
1996-11-23,Kristina Duvillard,FR,5
1996-11-23,Christel Pascal,FR,0
1996-11-23,Martina Accola,CH,0
1996-11-23,Kristina Andersson,SE,0
1996-11-23,Leila Piccard,FR,26
1996-11-23,Annemarie Gerg,DE,0
1996-11-23,Morena Gallizio Tescari,IT,8
1996-11-23,Monica Bosch-forellad,ES,0
1996-11-23,Elisabetta Biavaschi,IT,0
1996-11-23,Beatrice Filliol,FR,0
1996-11-23,Pernilla Wiberg,SE,80
1996-11-23,Deborah Compagnoni,IT,40
1996-11-23,Ingrid Salvenmoser,AT,60
1996-11-23,Patricia Chauvet,FR,50
1996-11-23,Sabine Egger,AT,45
1996-11-23,Hilde Gerg,DE,18
1996-11-23,Roberta Serra,IT,0
1996-11-23,Titti Rodling,SE,0
1996-11-23,Andrine Flemmen,NO,0
1996-11-23,Noriyo Hiroi,JP,0
1996-11-23,Kristina Koznick,US,0
1996-12-21,Ingrid Salvenmoser,AT,60
1996-12-21,Alenka Dovzan,SK,0
1996-12-21,Miriam Vogt,DE,8
1996-12-21,Stefanie Wolf,DE,0
1996-12-21,Katharina Tichy,CZ,9
