date,name,ath_country,value,specialty
1982-12-14,Ingemar Stenmark,SE,25,Giant Slalom
1982-12-14,Franck Woerndl,DE,0,Slalom
1982-12-14,Pirmin Zurbriggen,CH,8,Giant Slalom
1982-12-14,Joakim Wallner,SE,0,Slalom
1982-12-14,Petar Popangelov,BG,0,Slalom
1982-12-14,Klaus Heidegger,AT,0,Slalom
1982-12-14,Lars Goeran Halvarsson,SE,5,Slalom
1982-12-14,Hans Pieren,CH,0,Slalom
1982-12-14,Ivano Edalini,IT,3,Slalom
1982-12-14,Daniel Fontaine,FR,0,Slalom
1982-12-14,Paul Frommelt,LI,0,Slalom
1982-12-14,Tomaz Cerkovnik,SK,0,Slalom
1982-12-14,Phil Mahre,US,15,Giant Slalom
1982-12-14,Bengt Fjaellberg,SE,1,Slalom
1982-12-14,Paolo De Chiesa,IT,9,Slalom
1982-12-14,Yves Tavernier,FR,0,Giant Slalom
1982-12-14,Christian Orlainsky,AT,10,Slalom
1982-12-14,Jacques Luethy,CH,2,Slalom
1982-12-14,Marc Girardelli,LU,6,Slalom
1982-12-14,Michel Canac,FR,0,Slalom
1982-12-14,Andreas Wenzel,LI,0,Slalom
1982-12-14,Helmuth Gstrein,AT,0,Slalom
1982-12-14,Joergen Sundqvist,SE,0,Slalom
1982-12-14,Daniel Mougel,FR,0,Slalom
1982-12-14,Naomine Iwatani,JP,0,Slalom
1982-12-14,Joel Gaspoz,CH,0,Slalom
1982-12-14,Hannes Spiss,AT,0,Combined
1982-12-14,Jure Franko,SK,0,Giant Slalom
1982-12-14,Paul Arne Skajem,NO,0,Slalom
1982-12-14,Vladimir Andreev,RU,0,Slalom
1982-12-14,Peter Mally,IT,4,Slalom
1982-12-14,Oswald Toetsch,IT,0,Slalom
1982-12-14,Odd Sorli,NO,0,Giant Slalom
1982-12-14,Robert Erlacher,IT,0,Giant Slalom
1982-12-14,Florian Beck,DE,0,Slalom
1982-12-14,Joze Kuralt,SK,0,Slalom
1982-12-14,Toshihiro Kaiwa,JP,0,Slalom
1982-12-14,Didier Bouvet,FR,0,Slalom
1982-12-14,Marco Tonazzi,IT,0,Slalom
1982-12-14,Max Julen,CH,7,Giant Slalom
1982-12-14,Alex Giorgi,IT,0,Giant Slalom
1982-12-14,Michel Vion,FR,0,Slalom
1982-12-14,Bojan Krizaj,SK,11,Slalom
1982-12-14,Hiroaki Ohtaka,JP,0,Slalom
1982-12-14,Wataru Mizuatani,JP,0,Slalom
1982-12-14,Steve Mahre,US,12,Slalom
