date,name,ath_country,value
2011-01-02,Maria Pietilae-Holmner,SE,100
2011-01-02,Tina Maze,SK,80
2011-01-02,Elisabeth Goergl,AT,60
2011-01-02,Daniela Merighetti,IT,50
2011-01-02,Tessa Worley,FR,45
2011-01-02,Anna Veith Fenninger,AT,45
2011-01-02,Lindsey Vonn,US,45
2011-01-02,Fabienne Suter,CH,45
2011-01-02,Viktoria Rebensburg,DE,29
2011-01-02,Maria Riesch Hoefl,DE,29
2011-01-02,Susanne Riesch,DE,29
2011-01-02,Dominique Gisin,CH,29
2011-01-02,Nadja Kamer,CH,29
2011-01-02,Andrea Fischbacher,AT,29
2011-01-02,Michaela Kirchgasser,AT,29
2011-01-02,Julia Mancuso,US,29
