date,name,ath_country,value
1968-12-12,Karl Schranz,AT,25
1968-12-12,Dumeng Giovanoli,CH,0
1968-12-12,Vladimir Spider Sabich,US,0
1968-12-12,Josef Heckelmiller,DE,0
1968-12-12,Edmund Bruggmann,CH,0
1968-12-12,Franz Digruber,AT,0
1968-12-12,Alain Penz,FR,6
1968-12-12,Alfred Matt,AT,0
1968-12-12,Herbert Huber,AT,0
1968-12-12,Helmuth Schmalzl,IT,0
1968-12-12,Georges Mauduit,FR,0
1968-12-12,Rune Lindstroem,SE,0
1968-12-12,Andrej Bachleda,PL,0
1968-12-12,PierLorenzo Clataud,IT,0
1968-12-12,Rick Chaffee,US,0
1968-12-12,David Zwilling,AT,0
1968-12-12,Bill Kidd,US,0
1968-12-12,Jakob Tischhauser,CH,0
1968-12-12,Gerhard Nenning,AT,0
1968-12-12,Reinhard Tritscher,AT,0
1968-12-12,Rudi Sailer,AT,3
1968-12-12,Jean Pierre Augert,FR,0
1968-12-12,Jean Noel Augert,FR,0
1968-12-12,Hans Zingre,CH,1
1968-12-12,Guy Perillat,FR,1
1968-12-12,Roger Rossat-Mignod,FR,4
1968-12-12,Heini Messner,AT,0
1968-12-12,Kurt Schnider,CH,8
1968-12-12,Jean Louis Ambroise,FR,2
1968-12-12,Patrick Russel,FR,11
1968-12-12,Bernard Orcel,FR,20
1968-12-12,Henri Duvillard,FR,15
1968-12-12,Claudio De Tassis,IT,0
1969-01-06,Heini Messner,AT,0
1969-01-06,Andrej Bachleda,PL,0
1969-01-06,Rick Chaffee,US,1
1969-01-06,Dumeng Giovanoli,CH,0
1969-01-06,Vladimir Spider Sabich,US,0
1969-01-06,Josef Heckelmiller,DE,0
1969-01-06,Edmund Bruggmann,CH,0
1969-01-06,Franz Digruber,AT,0
1969-01-06,Alfred Matt,AT,0
1969-01-06,Herbert Huber,AT,0
1969-01-06,David Zwilling,AT,2
1969-01-06,Rune Lindstroem,SE,0
1969-01-06,PierLorenzo Clataud,IT,0
1969-01-06,Hans Zingre,CH,1
1969-01-06,Guy Perillat,FR,1
1969-01-06,Jean Louis Ambroise,FR,2
1969-01-06,Rudi Sailer,AT,3
1969-01-06,Roger Rossat-Mignod,FR,4
1969-01-06,Alain Penz,FR,6
1969-01-06,Kurt Schnider,CH,8
1969-01-06,Patrick Russel,FR,11
1969-01-06,Henri Duvillard,FR,15
1969-01-06,Helmuth Schmalzl,IT,0
1969-01-06,Georges Mauduit,FR,0
1969-01-06,Claudio De Tassis,IT,0
1969-01-06,Gerhard Nenning,AT,8
1969-01-06,Bill Kidd,US,3
1969-01-06,Jakob Tischhauser,CH,4
1969-01-06,Jean Pierre Augert,FR,20
1969-01-06,Reinhard Tritscher,AT,11
1969-01-06,Bernard Orcel,FR,26
1969-01-06,Karl Schranz,AT,40
1969-01-06,Jean Noel Augert,FR,25
1969-02-08,PierLorenzo Clataud,IT,11
1969-02-08,Alain Penz,FR,21
1969-02-08,Edmund Bruggmann,CH,0
1969-02-08,Franz Digruber,AT,0
1969-02-08,Vladimir Spider Sabich,US,0
1969-02-08,Alfred Matt,AT,0
1969-02-08,Dumeng Giovanoli,CH,0
1969-02-08,Andrej Bachleda,PL,0
1969-02-08,Josef Heckelmiller,DE,0
1969-02-08,David Zwilling,AT,4
1969-02-08,Heini Messner,AT,0
1969-02-08,Reinhard Tritscher,AT,11
1969-02-08,Jean Pierre Augert,FR,20
1969-02-08,Jakob Tischhauser,CH,24
1969-02-08,Hans Zingre,CH,1
1969-02-08,Guy Perillat,FR,1
1969-02-08,Jean Louis Ambroise,FR,2
1969-02-08,Rudi Sailer,AT,3
1969-02-08,Jean Noel Augert,FR,50
1969-02-08,Roger Rossat-Mignod,FR,4
1969-02-08,Karl Schranz,AT,40
1969-02-08,Bernard Orcel,FR,26
1969-02-08,Henri Duvillard,FR,15
1969-02-08,Bill Kidd,US,3
1969-02-08,Gerhard Nenning,AT,8
1969-02-08,Rune Lindstroem,SE,8
1969-02-08,Claudio De Tassis,IT,0
1969-02-08,Herbert Huber,AT,1
1969-02-08,Patrick Russel,FR,11
1969-02-08,Rick Chaffee,US,5
1969-02-08,Helmuth Schmalzl,IT,3
1969-02-08,Kurt Schnider,CH,8
1969-02-08,Georges Mauduit,FR,6
1969-02-16,Claudio De Tassis,IT,0
1969-02-16,Heini Messner,AT,0
1969-02-16,Herbert Huber,AT,1
1969-02-16,Georges Mauduit,FR,6
1969-02-16,Rune Lindstroem,SE,8
