date,name,ath_country,value,specialty
1983-12-02,Andreas Wenzel,LI,25,Combined
1983-12-02,Franz Klammer,AT,0,Downhill
1983-12-02,Osamu Kodama,JP,0,Slalom
1983-12-02,Oskar Delago,IT,0,Combined
1983-12-02,Anton Steiner,AT,9,Downhill
1983-12-02,Ivano Edalini,IT,6,Slalom
1983-12-02,Mark Tache,US,0,Slalom
1983-12-02,Oswald Toetsch,IT,0,Giant Slalom
1983-12-02,Steve Podborski,CA,0,Downhill
1983-12-02,Daniel Mahrer,CH,0,Combined
1983-12-02,Alberto Ghidoni,IT,0,Downhill
1983-12-02,Florian Beck,DE,0,Slalom
1983-12-02,Helmut Hoeflehner,AT,0,Downhill
1983-12-02,Paul Boivin,CA,0,Downhill
1983-12-02,Philip Verneret,FR,0,Combined
1983-12-02,Robert Zoller,AT,0,Slalom
1983-12-02,Peter Roth,DE,0,Super G
1983-12-02,Doug Lewis,US,0,Downhill
1983-12-02,Petar Popangelov,BG,20,Slalom
1983-12-02,Johan Wallner,SE,0,Giant Slalom
1983-12-02,Shinya Chiba,JP,0,Combined
1983-12-02,Michel Vion,FR,0,Slalom
1983-12-02,Egon Hirt,DE,0,Giant Slalom
1983-12-02,Richard Pramotton,IT,0,Giant Slalom
1983-12-02,Marc Girardelli,LU,0,Slalom
1983-12-02,Ernst Riedlsperger,AT,0,Super G
1983-12-02,Hans Enn,AT,0,Giant Slalom
1983-12-02,Mitko Hadiev,BG,0,Combined
1983-12-02,Martin Bell,GB,0,Downhill
1983-12-02,Chris Kent,CA,0,Combined
1983-12-02,Max Julen,CH,0,Giant Slalom
1983-12-02,Odd Sorli,NO,2,Slalom
1983-12-02,Danilo Sbardellotto,IT,0,Downhill
1983-12-02,Michel Canac,FR,0,Slalom
1983-12-02,Ingemar Stenmark,SE,0,Slalom
1983-12-02,Christian Soelle,AT,0,Downhill
1983-12-02,Harti Weirather,AT,0,Downhill
1983-12-02,Peter Duerr,DE,0,Downhill
1983-12-02,Bernhard Flaschberger,AT,0,Downhill
1983-12-02,Tomaz Cerkovnik,SK,0,Slalom
1983-12-02,Yves Tavernier,FR,0,Slalom
1983-12-02,John Buxman,US,0,Slalom
1983-12-02,Pirmin Zurbriggen,CH,0,Giant Slalom
1983-12-02,Tiger Shaw,US,0,Giant Slalom
1983-12-02,Bill Johnson,US,0,Downhill
1983-12-02,Vladimir Makeev,RU,0,Downhill
1983-12-02,Andreas Voelgyesi,HU,0,Combined
1983-12-02,Sepp Wildgruber,DE,0,Downhill
1983-12-02,Urs Raeber,CH,0,Downhill
1983-12-02,Didier Bouvet,FR,4,Slalom
1983-12-02,Valeri Tsiganov,RU,0,Downhill
1983-12-02,Frederic Ancey,FR,0,Combined
1983-12-02,Alex Giorgi,IT,0,Giant Slalom
1983-12-02,Guenther Mader,AT,0,Super G
1983-12-02,Ivan Marzola,IT,0,Combined
1983-12-02,Paul Frommelt,LI,15,Slalom
1983-12-02,Gerhard Pfaffenbichler,AT,0,Downhill
1983-12-02,Boris Strel,SK,0,Giant Slalom
1983-12-02,Guido Hinterseer,AT,0,Giant Slalom
1983-12-02,Jure Franko,SK,2,Giant Slalom
1983-12-02,Miroslav Kolar,SK,0,Combined
1983-12-02,Peter Wirnsberger,AT,0,Downhill
1983-12-02,Stig Strand,SE,0,Slalom
1983-12-02,Leonhard Stock,AT,0,Super G
1983-12-02,Frank Piccard,FR,0,Super G
1983-12-02,Bengt Fjaellberg,SE,12,Slalom
1983-12-02,Steve Mahre,US,0,Slalom
1983-12-02,Lars Goeran Halvarsson,SE,0,Slalom
1983-12-02,Robert Erlacher,IT,0,Giant Slalom
1983-12-02,Conradin Cathomen,CH,0,Downhill
1983-12-02,Michael Mair,IT,0,Downhill
1983-12-02,Peter Mueller,CH,0,Downhill
1983-12-02,Joergen Sundqvist,SE,0,Giant Slalom
1983-12-02,Peter Luescher,CH,0,Combined
1983-12-02,Bruno Kernen I,CH,0,Downhill
1983-12-02,Niklas Henning,SE,0,Giant Slalom
1983-12-02,Gary Athans,CA,0,Downhill
1983-12-02,Franz Gruber,AT,11,Slalom
