date,name,ath_country,value
1967-01-08,Nancy Greene,CA,25
1967-01-08,Florence Steurer,FR,6
1967-01-08,Ruth Adolf,CH,4
1967-01-08,Isabelle Mir,FR,2
1967-01-08,Madeleine Willoud,CH,1
1967-01-08,Annie Famose,FR,0
1967-01-08,Christine Goitschel,FR,0
1967-01-08,Marielle Goitschel,FR,8
1967-01-08,Giustina Demetz,IT,0
1967-01-08,Erika Schinegger,AT,0
1967-01-08,Susy Chaffee,US,0
1967-01-08,Penny McCoy,US,0
1967-01-08,Lee Hall,US,0
1967-01-08,Olga Pall,AT,0
1967-01-08,Gertrud Gabl,AT,0
1967-01-08,Heidi Zimmermann,AT,0
1967-01-08,Inge Jochum,AT,11
1967-01-08,Traudl Hecher,AT,3
1967-01-08,Fernande Bochatay,CH,15
1967-01-08,Burgi Faerbinger,DE,20
1967-01-11,Isabelle Mir,FR,2
1967-01-11,Heidi Zimmermann,AT,3
1967-01-11,Ruth Adolf,CH,4
1967-01-11,Traudl Hecher,AT,3
1967-01-11,Burgi Faerbinger,DE,22
1967-01-11,Fernande Bochatay,CH,19
1967-01-11,Marielle Goitschel,FR,23
1967-01-11,Erika Schinegger,AT,0
1967-01-11,Susy Chaffee,US,0
1967-01-11,Penny McCoy,US,0
1967-01-11,Nancy Greene,CA,50
1967-01-11,Giustina Demetz,IT,6
1967-01-11,Lee Hall,US,0
1967-01-11,Olga Pall,AT,0
1967-01-11,Gertrud Gabl,AT,0
1967-01-11,Florence Steurer,FR,14
1967-01-11,Madeleine Willoud,CH,2
1967-01-11,Annie Famose,FR,20
1967-01-11,Christine Goitschel,FR,11
1967-01-11,Inge Jochum,AT,11
1967-01-28,Traudl Hecher,AT,5
1967-01-28,Olga Pall,AT,0
1967-01-28,Heidi Zimmermann,AT,4
1967-01-28,Lee Hall,US,0
1967-01-28,Erika Schinegger,AT,25
1967-01-28,Gertrud Gabl,AT,0
1967-01-28,Christine Goitschel,FR,11
1967-01-28,Ruth Adolf,CH,4
1967-01-28,Giustina Demetz,IT,6
1967-01-28,Susy Chaffee,US,4
1967-01-28,Madeleine Willoud,CH,8
1967-01-28,Annie Famose,FR,35
1967-01-28,Isabelle Mir,FR,10
1967-01-28,Nancy Greene,CA,50
1967-01-28,Burgi Faerbinger,DE,22
1967-01-28,Fernande Bochatay,CH,19
1967-01-28,Inge Jochum,AT,11
1967-01-28,Florence Steurer,FR,25
1967-01-28,Penny McCoy,US,3
1967-01-28,Marielle Goitschel,FR,43
1967-03-11,Christine Goitschel,FR,36
1967-03-11,Traudl Hecher,AT,7
1967-03-11,Marielle Goitschel,FR,47
1967-03-11,Susy Chaffee,US,4
1967-03-11,Giustina Demetz,IT,12
1967-03-11,Madeleine Willoud,CH,8
1967-03-11,Isabelle Mir,FR,10
1967-03-11,Florence Steurer,FR,45
1967-03-11,Ruth Adolf,CH,4
1967-03-11,Inge Jochum,AT,11
1967-03-11,Annie Famose,FR,38
1967-03-11,Fernande Bochatay,CH,19
1967-03-11,Burgi Faerbinger,DE,22
1967-03-11,Nancy Greene,CA,65
1967-03-11,Olga Pall,AT,0
1967-03-11,Gertrud Gabl,AT,0
1967-03-11,Erika Schinegger,AT,36
1967-03-11,Lee Hall,US,1
1967-03-11,Penny McCoy,US,3
1967-03-11,Heidi Zimmermann,AT,12
1967-03-19,Madeleine Willoud,CH,8
1967-03-19,Susy Chaffee,US,4
1967-03-19,Giustina Demetz,IT,12
1967-03-19,Ruth Adolf,CH,4
1967-03-19,Burgi Faerbinger,DE,22
1967-03-19,Fernande Bochatay,CH,19
1967-03-19,Gertrud Gabl,AT,0
1967-03-19,Christine Goitschel,FR,37
1967-03-19,Nancy Greene,CA,90
1967-03-19,Erika Schinegger,AT,56
1967-03-19,Annie Famose,FR,53
1967-03-19,Inge Jochum,AT,22
1967-03-19,Olga Pall,AT,0
1967-03-19,Marielle Goitschel,FR,53
1967-03-19,Isabelle Mir,FR,18
1967-03-19,Florence Steurer,FR,49
1967-03-19,Heidi Zimmermann,AT,15
1967-03-19,Traudl Hecher,AT,9
1967-03-19,Penny McCoy,US,3
1967-03-19,Lee Hall,US,1
1967-03-24,Florence Steurer,FR,49
1967-03-24,Fernande Bochatay,CH,19
1967-03-24,Ruth Adolf,CH,4
1967-03-24,Madeleine Willoud,CH,8
1967-03-24,Burgi Faerbinger,DE,22
1967-03-24,Christine Goitschel,FR,37
1967-03-24,Heidi Zimmermann,AT,15
1967-03-24,Inge Jochum,AT,22
1967-03-24,Lee Hall,US,2
1967-03-24,Gertrud Gabl,AT,2
1967-03-24,Giustina Demetz,IT,15
1967-03-24,Olga Pall,AT,4
1967-03-24,Isabelle Mir,FR,24
1967-03-24,Annie Famose,FR,61
1967-03-24,Marielle Goitschel,FR,64
1967-03-24,Traudl Hecher,AT,24
1967-03-24,Erika Schinegger,AT,76
1967-03-24,Nancy Greene,CA,115
1967-03-24,Susy Chaffee,US,4
1967-03-24,Penny McCoy,US,3
