date,name,ath_country,value
1997-12-04,Kristian Ghedina,IT,100
1997-12-04,Luke Sauder,CA,1
1997-12-04,A.J. Kitt,US,2
1997-12-04,Paul Accola,CH,3
1997-12-04,Tommy Moe,US,5
1997-12-04,Xavier Gigandet,CH,5
1997-12-04,Hannes Trinkl,AT,6
1997-12-04,Kyle Rasmussen,US,7
1997-12-04,Nicolas Burtin,FR,8
1997-12-04,Franco Cavegn,CH,9
1997-12-04,Werner Perathoner,IT,10
1997-12-04,Fredrik Nyberg,SE,11
1997-12-04,Bruno Kernen,CH,12
1997-12-04,Christian Greber,AT,13
1997-12-04,Adrien Duvillard,FR,14
1997-12-04,William Besse,CH,15
1997-12-04,Didier Cuche,CH,16
1997-12-04,Kjetil Andre Aamodt,NO,18
1997-12-04,Luca Cattaneo,IT,20
1997-12-04,Andreas Schifferer,AT,22
1997-12-04,Patrick Ortlieb,AT,26
1997-12-04,Stephan Eberharter,AT,26
1997-12-04,Hermann Maier,AT,29
1997-12-04,Werner Franz,AT,32
1997-12-04,Guenther Mader,AT,0
1997-12-04,Brian Stemmle,CA,0
1997-12-04,Stefan Krauss,DE,0
1997-12-04,Juerg Gruenenfelder,CH,0
1997-12-04,Andreas Buder,AT,0
1997-12-04,Christian Forrer,CH,0
1997-12-04,Chris Puckett,US,0
1997-12-04,Lasse Paulsen,NO,0
1997-12-04,Chad Fleischer,US,0
1997-12-04,Alberto Senigagliesi,IT,0
1997-12-04,Peter Pen,SK,0
1997-12-04,Markus Herrmann,CH,0
1997-12-04,Patrik Jaerbyn,SE,0
1997-12-04,Hans Knauss,AT,0
1997-12-04,Hansueli Tschiemer,CH,0
1997-12-04,Peter Runggaldier,IT,36
1997-12-04,Michael Brunner,DE,0
1997-12-04,Ambrosi Hoffmann,CH,0
1997-12-04,Lorenzo Galli,IT,0
1997-12-04,Ales Brezavsek,SK,0
1997-12-04,Frederic Marin Cudraz,FR,0
1997-12-04,Kenneth Sivertsen,NO,0
1997-12-04,Pietro Vitalini,IT,0
1997-12-04,David Pretot,FR,0
1997-12-04,Ed Podivinsky,CA,0
1997-12-04,Alessandro Fattori,IT,0
1997-12-04,Jason Rosener,US,0
1997-12-04,Vincent Blanc,FR,0
1997-12-04,Erik Seletto,IT,0
1997-12-04,Fritz Strobl,AT,40
1997-12-04,Daron Rahlves,US,0
1997-12-04,Josef Strobl,AT,50
1997-12-04,Roland Assinger,AT,45
1997-12-04,Jean Luc Cretier,FR,80
1997-12-04,Lasse Kjus,NO,60
1997-12-05,Alberto Senigagliesi,IT,0
1997-12-05,Chad Fleischer,US,0
1997-12-05,Chris Puckett,US,0
1997-12-05,Daron Rahlves,US,0
1997-12-05,Ed Podivinsky,CA,4
1997-12-05,Guenther Mader,AT,22
1997-12-05,David Pretot,FR,3
1997-12-05,Christian Forrer,CH,0
1997-12-05,Nicolas Burtin,FR,34
1997-12-05,Tommy Moe,US,7
1997-12-05,Andreas Buder,AT,0
1997-12-05,Kristian Ghedina,IT,122
1997-12-05,Peter Pen,SK,0
1997-12-05,Lasse Paulsen,NO,0
1997-12-05,Fredrik Nyberg,SE,40
