date,name,ath_country,value,specialty
2004-01-11,Bode Miller,US,100,Giant Slalom
2004-01-11,Johan Brolenius,SE,26,Slalom
2004-01-11,Cristian Javier Simari Birkner,AR,0,Combined
2004-01-11,Christoph Gruber,AT,24,Downhill
2004-01-11,Ondrej Bank,CZ,18,Combined
2004-01-11,Didier Cuche,CH,22,Downhill
2004-01-11,Ambrosi Hoffmann,CH,16,Downhill
2004-01-11,Peter Fill,IT,0,Super G
2004-01-11,Hermann Maier,AT,20,Super G
2004-01-11,Patrik Jaerbyn,SE,15,Downhill
2004-01-11,Stephan Eberharter,AT,0,Downhill
2004-01-11,Ole Magnus Kulbeck,NO,14,Combined
2004-01-11,Pavel Chestakov,RU,13,Combined
2004-01-11,Alex Antor,AD,12,Combined
2004-01-11,Bryon Friedman,US,11,Downhill
2004-01-11,Bjarne Solbakken,NO,0,Super G
2004-01-11,Didier Defago,CH,0,Downhill
2004-01-11,Bruno Kernen,CH,0,Downhill
2004-01-11,Markus Larsson,SE,36,Slalom
2004-01-11,Michael Walchhofer,AT,32,Downhill
2004-01-11,Andrej Sporn,SK,40,Combined
2004-01-11,Benjamin Raich,AT,80,Slalom
2004-01-11,Silvan Zurbriggen,CH,29,Slalom
2004-01-11,Pierrick Bourgeat,FR,50,Slalom
2004-01-11,Aksel-Lund Svindal,NO,45,Super G
2004-01-11,Lasse Kjus,NO,60,Downhill
2004-01-25,Didier Defago,CH,36,Downhill
2004-01-25,Patrik Jaerbyn,SE,29,Downhill
2004-01-25,Stephan Eberharter,AT,15,Downhill
2004-01-25,Lasse Kjus,NO,120,Downhill
2004-01-25,Benjamin Raich,AT,160,Slalom
2004-01-25,Pavel Chestakov,RU,26,Combined
2004-01-25,Alex Antor,AD,12,Combined
2004-01-25,Bode Miller,US,200,Giant Slalom
2004-01-25,Bryon Friedman,US,11,Downhill
2004-01-25,Ole Magnus Kulbeck,NO,14,Combined
2004-01-25,Pierrick Bourgeat,FR,90,Slalom
2004-01-25,Michael Walchhofer,AT,82,Downhill
2004-01-25,Hermann Maier,AT,38,Super G
2004-01-25,Markus Larsson,SE,36,Slalom
2004-01-25,Ambrosi Hoffmann,CH,38,Downhill
2004-01-25,Didier Cuche,CH,38,Downhill
2004-01-25,Aksel-Lund Svindal,NO,77,Super G
2004-01-25,Ondrej Bank,CZ,42,Combined
2004-01-25,Christoph Gruber,AT,24,Downhill
2004-01-25,Silvan Zurbriggen,CH,74,Slalom
2004-01-25,Bruno Kernen,CH,26,Downhill
2004-01-25,Johan Brolenius,SE,26,Slalom
2004-01-25,Andrej Sporn,SK,40,Combined
2004-01-25,Peter Fill,IT,29,Super G
2004-01-25,Bjarne Solbakken,NO,20,Super G
2004-01-25,Cristian Javier Simari Birkner,AR,0,Combined
