date,name,ath_country,value
1989-03-11,Chantal Bournissen,CH,25
1989-03-11,Michaela Gerg-Leitner,DE,20
1989-03-11,Tamara McKinney,US,15
1989-03-11,Christina Meier,DE,12
1989-03-11,Anita Wachter,AT,11
1989-03-11,Veronika Sarec,SK,10
1989-03-11,Michela Figini,CH,9
1989-03-11,Maria Walliser,CH,8
1989-03-11,Patricia Chauvet,FR,7
1989-03-11,Mateja Svet,SK,6
1989-03-11,Petra Kronberger,AT,5
1989-03-11,Brigitte Oertli,CH,4
1989-03-11,Monika Maierhofer,AT,3
1989-03-11,Heidi Zurbriggen,CH,2
1989-03-11,Vreni Schneider,CH,1
