date,name,ath_country,value
2014-10-25,Anna Veith Fenninger,AT,100
2014-10-25,Laurie Mougel,FR,0
2014-10-25,Barbara Wirth,DE,0
2014-10-25,Nadja Vogel,CH,0
2014-10-25,Christina Ager,AT,0
2014-10-25,Denise Feierabend,CH,0
2014-10-25,Chiara Costazza,IT,0
2014-10-25,Resi Stiegler,US,0
2014-10-25,Sarah Pardeller,IT,0
2014-10-25,Veronika Velez Zuzulova,SK,0
2014-10-25,Christina Geiger,DE,0
2014-10-25,Alexandra Daum,AT,0
2014-10-25,Carmen Thalmann,AT,0
2014-10-25,Anna Swenn-Larsson,SE,0
2014-10-25,Rosina Schneeberger,AT,0
2014-10-25,Carolina Ruiz Castillo,ES,0
2014-10-25,Sakurako Mukohgawa,JP,0
2014-10-25,Anemone Marmottan,FR,0
2014-10-25,Nina Loeseth,NO,0
2014-10-25,Katarina Lavtar,SK,0
2014-10-25,Michaela Kirchgasser,AT,0
2014-10-25,Nicole Hosp,AT,0
2014-10-25,Bernadette Schild,AT,0
2014-10-25,Lisa Blomqvist,SE,0
2014-10-25,Susanne Weinbuchner,DE,0
2014-10-25,Sabina Majerczyk,PL,0
2014-10-25,Saana Ahonen,FI,0
2014-10-25,Hailey Duke,US,0
2014-10-25,Adriana Jelinkova,NL,0
2014-10-25,Lelde Gasuna,LV,0
2014-10-25,Michaela Smutna,CZ,0
2014-10-25,Nevena Ignjatovic,RS,0
2014-10-25,Andrea Filser,DE,0
2014-10-25,Karen Persyn,BE,0
2014-10-25,Mireia Gutierrez,AD,0
2014-10-25,Ksenia Alopina,RU,0
2014-10-25,Martina Dubovska,CZ,0
2014-10-25,Susanne Riesch,DE,0
2014-10-25,Charlotta Saefvenberg,SE,0
2014-10-25,Brittany Phelan,CA,0
2014-10-25,Nathalie Eklund,SE,0
2014-10-25,Marlene Schmotz,DE,0
2014-10-25,Taina Barioz,FR,0
2014-10-25,Paula Moltzan,US,0
2014-10-25,Maren Wiesler,DE,0
2014-10-25,Emelie Wikstroem,SE,0
2014-10-25,Wendy Holdener,CH,0
