date,name,ath_country,value
1975-01-10,Annemarie Proell,AT,25
1975-01-10,Fabienne Serrat,FR,3
1975-01-10,Bernadette Zurbriggen,CH,1
1975-01-10,Irene Epple,DE,4
1975-01-10,Marie Therese Nadig,CH,6
1975-01-10,Wiltrud Drexel,AT,0
1975-01-10,Brigitte Schroll,AT,0
1975-01-10,Kathy Kreiner,CA,8
1975-01-10,Betsy Clifford,CA,0
1975-01-10,Brigitte Totschnig,AT,0
1975-01-10,Monika Kaserer,AT,0
1975-01-10,Lise Marie Morerod,CH,0
1975-01-10,Hanni Wenzel,LI,15
1975-01-10,Evi Mittermaier,DE,0
1975-01-10,Irmgard Lukasser,AT,0
1975-01-10,Rosi Mittermaier,DE,20
1975-01-10,Cindy Nelson,US,11
1975-01-10,Danielle Debernard,FR,2
1975-01-16,Brigitte Totschnig,AT,2
1975-01-16,Monika Kaserer,AT,0
1975-01-16,Rosi Mittermaier,DE,21
1975-01-16,Marie Therese Nadig,CH,6
1975-01-16,Lise Marie Morerod,CH,0
1975-01-16,Irene Epple,DE,4
1975-01-16,Irmgard Lukasser,AT,0
1975-01-16,Brigitte Schroll,AT,3
1975-01-16,Annemarie Proell,AT,50
1975-01-16,Hanni Wenzel,LI,35
1975-01-16,Wiltrud Drexel,AT,15
1975-01-16,Evi Mittermaier,DE,0
1975-01-16,Kathy Kreiner,CA,16
1975-01-16,Bernadette Zurbriggen,CH,12
1975-01-16,Fabienne Serrat,FR,9
1975-01-16,Cindy Nelson,US,15
1975-01-16,Danielle Debernard,FR,2
1975-01-16,Betsy Clifford,CA,0
1975-01-31,Irene Epple,DE,4
1975-01-31,Fabienne Serrat,FR,9
1975-01-31,Kathy Kreiner,CA,16
1975-01-31,Danielle Debernard,FR,2
1975-01-31,Wiltrud Drexel,AT,15
1975-01-31,Marie Therese Nadig,CH,6
1975-01-31,Evi Mittermaier,DE,2
1975-01-31,Brigitte Schroll,AT,3
1975-01-31,Lise Marie Morerod,CH,3
1975-01-31,Monika Kaserer,AT,4
1975-01-31,Betsy Clifford,CA,6
1975-01-31,Cindy Nelson,US,23
1975-01-31,Bernadette Zurbriggen,CH,23
1975-01-31,Rosi Mittermaier,DE,36
1975-01-31,Hanni Wenzel,LI,55
1975-01-31,Annemarie Proell,AT,75
1975-01-31,Irmgard Lukasser,AT,1
1975-01-31,Brigitte Totschnig,AT,2
