date,name,ath_country,value
2008-10-25,Kathrin Zettel,AT,100
2008-10-25,Gina Stechert,DE,0
2008-10-25,Nicole Hosp,AT,3
2008-10-25,Chelsea Marshall,US,0
2008-10-25,Fraenzi Aufdenblatten,CH,0
2008-10-25,Maria Belen Simari-Birkner,AR,0
2008-10-25,Macarena Simari-Birkner,AR,0
2008-10-25,Eva-Maria Brem,AT,0
2008-10-25,Jessica Lindell-Vikarby,SE,0
2008-10-25,Barbara Wirth,DE,0
2008-10-25,Veronika Velez Zuzulova,SK,0
2008-10-25,Stefanie Koehle,AT,0
2008-10-25,Carolin Fernsebner,DE,0
2008-10-25,Fanny Chmelar,DE,0
2008-10-25,Regina Mader Sterz,AT,0
2008-10-25,Tina Maze,SK,0
2008-10-25,Sarah Schleper,US,0
2008-10-25,Marusa Ferk,SK,0
2008-10-25,Silvia Berger,AT,0
2008-10-25,Anna Veith Fenninger,AT,0
2008-10-25,Francesca Marsaglia,IT,0
2008-10-25,Kajsa Kling,SE,0
2008-10-25,Marie Marchand-Arvier,FR,4
2008-10-25,Camilla Alfieri,IT,16
2008-10-25,Maria Jose Rienda Contreras,ES,15
2008-10-25,Julia Mancuso,US,14
2008-10-25,Frida Hansdotter,SE,13
2008-10-25,Marina Nigg,LI,0
2008-10-25,Veronica Smed,SE,12
2008-10-25,Elisabeth Goergl,AT,11
2008-10-25,Sanni Leinonen,FI,10
2008-10-25,Nicole Gius,IT,9
2008-10-25,Mateja Robnik,SK,8
2008-10-25,Ingrid Jacquemod,FR,7
2008-10-25,Ana Drev,SK,6
2008-10-25,Tereza Kmochova,CZ,0
2008-10-25,Agnieszka Gasienica Daniel,PL,5
2008-10-25,Tina Weirather,LI,0
2008-10-25,Mona Loeseth,NO,0
2008-10-25,Maria Elena Rizzieri,IT,0
2008-10-25,Caroline Lalive,US,0
2008-10-25,Klara Krizova,CZ,0
2008-10-25,Carolina Ruiz Castillo,ES,0
2008-10-25,Megan McJames,US,18
2008-10-25,Ana Jelusic,HR,0
2008-10-25,Therese Borssen,SE,0
2008-10-25,Tessa Worley,FR,0
2008-10-25,Petra Zakourilova,CZ,0
2008-10-25,Aline Bonjour,CH,0
2008-10-25,Karen Putzer,IT,0
2008-10-25,Nika Fleiss,HR,0
2008-10-25,Leanne Smith,US,0
2008-10-25,Kiley Staples,US,0
2008-10-25,Keely Blair Kelleher,US,0
2008-10-25,Fabienne Suter,CH,0
2008-10-25,Anne Marie Mueller,NO,0
2008-10-25,Sandra Gini,CH,0
2008-10-25,Tii-Maria Romar,FI,0
2008-10-25,Hailey Duke,US,0
2008-10-25,Marie-Michele Gagnon,CA,0
2008-10-25,Aude Aguilaniu,FR,0
2008-10-25,Karoline Trojer,IT,0
2008-10-25,Karin Hackl,AT,0
2008-10-25,Nadja Kamer,CH,0
2008-10-25,Vanja Brodnik,SK,0
2008-10-25,Viktoria Rebensburg,DE,0
2008-10-25,Leyre Morlans,ES,0
2008-10-25,Manuela Moelgg,IT,0
2008-10-25,Genevieve Simard,CA,0
2008-10-25,Emilie Desforges,CA,0
2008-10-25,Sarka Strachova Zahrobska,CZ,0
2008-10-25,Taina Barioz,FR,0
2008-10-25,Lene Loeseth,NO,0
2008-10-25,Jessica C Kelley,US,0
2008-10-25,Katarzyna Karasinska,PL,0
2008-10-25,Chiara Costazza,IT,0
2008-10-25,Anemone Marmottan,FR,0
2008-10-25,Nadia Fanchini,IT,0
2008-10-25,Nina Loeseth,NO,0
2008-10-25,Andrea Dettling,CH,0
2008-10-25,Olivia Bertrand,FR,0
2008-10-25,Stacey J Cook,US,0
2008-10-25,Laisan Rayanova,RU,0
2008-10-25,Anastasiya Skryabina,UA,0
2008-10-25,Irene Curtoni,IT,0
2008-10-25,Giulia Gianesini,IT,0
2008-10-25,Jelena Lolovic,RS,0
2008-10-25,Marie-Pier Prefontaine,CA,0
2008-10-25,Maria Riesch Hoefl,DE,20
2008-10-25,Zana Novakovic,BA,0
2008-10-25,Michaela Kirchgasser,AT,24
2008-10-25,Lindsey Vonn,US,29
2008-10-25,Kathrin Hoelzl,DE,32
2008-10-25,Anja Paerson,SE,36
2008-10-25,Maria Pietilae-Holmner,SE,40
2008-10-25,Lara Gut,CH,45
2008-10-25,Denise Karbon,IT,50
2008-10-25,Chemmy Alcott,GB,26
2008-10-25,Andrea Fischbacher,AT,60
2008-10-25,Tanja Poutiainen,FI,80
2008-10-25,Marion Bertrand,FR,22
2008-11-29,Kathrin Hoelzl,DE,40
2008-11-29,Veronika Velez Zuzulova,SK,0
2008-11-29,Marusa Ferk,SK,0
2008-11-29,Stefanie Koehle,AT,0
2008-11-29,Jessica Lindell-Vikarby,SE,0
2008-11-29,Carolin Fernsebner,DE,0
2008-11-29,Fanny Chmelar,DE,0
2008-11-29,Regina Mader Sterz,AT,0
2008-11-29,Nicole Hosp,AT,3
2008-11-29,Veronica Smed,SE,21
2008-11-29,Anna Veith Fenninger,AT,0
2008-11-29,Marie-Pier Prefontaine,CA,0
2008-11-29,Carolina Ruiz Castillo,ES,0
2008-11-29,Ana Jelusic,HR,0
2008-11-29,Marie Marchand-Arvier,FR,4
2008-11-29,Therese Borssen,SE,0
2008-11-29,Genevieve Simard,CA,0
2008-11-29,Emilie Desforges,CA,0
2008-11-29,Lene Loeseth,NO,0
2008-11-29,Jessica C Kelley,US,0
2008-11-29,Katarzyna Karasinska,PL,0
2008-11-29,Chiara Costazza,IT,0
2008-11-29,Anemone Marmottan,FR,0
