date,name,ath_country,value,specialty
2010-12-03,Maria Riesch Hoefl,DE,100,Downhill
2010-12-03,Maria Belen Simari-Birkner,AR,0,Combined
2010-12-03,Dominique Gisin,CH,16,Downhill
2010-12-03,Megan McJames,US,0,Combined
2010-12-03,Nadja Kamer,CH,8,Downhill
2010-12-03,Marie-Michele Gagnon,CA,0,Giant Slalom
2010-12-03,Federica Brignone,IT,0,Giant Slalom
2010-12-03,Denise Feierabend,CH,0,Slalom
2010-12-03,Lucia Mazzotti,IT,0,Combined
2010-12-03,Stephanie Irwin,CA,0,Combined
2010-12-03,Leanne Smith,US,11,Downhill
2010-12-03,Marion Pellissier,FR,0,Combined
2010-12-03,Tina Maze,SK,10,Slalom
2010-12-03,Wendy Holdener,CH,0,Slalom
2010-12-03,Stacey J Cook,US,6,Downhill
2010-12-03,Michaela Kirchgasser,AT,0,Slalom
2010-12-03,Fraenzi Aufdenblatten,CH,5,Downhill
2010-12-03,Christina Staudinger,AT,3,Downhill
2010-12-03,Marine Gauthier,FR,0,Downhill
2010-12-03,Lara Gut,CH,3,Super G
2010-12-03,Francesca Marsaglia,IT,20,Downhill
2010-12-03,Elisabeth Goergl,AT,60,Downhill
2010-12-03,Jessica Lindell-Vikarby,SE,1,Super G
2010-12-03,Anna Veith Fenninger,AT,45,Downhill
2010-12-03,Laurenne Ross,US,9,Super G
2010-12-03,Andrea Dettling,CH,7,Super G
2010-12-03,Chelsea Marshall,US,4,Downhill
2010-12-03,Gina Stechert,DE,13,Downhill
2010-12-03,Daniela Merighetti,IT,36,Downhill
2010-12-03,Macarena Simari-Birkner,AR,0,Combined
2010-12-03,Alice Mckennis,US,24,Downhill
2010-12-03,Enrica Cipriani,IT,0,Combined
2010-12-03,Ingrid Jacquemod,FR,15,Downhill
2010-12-03,Lotte Smiseth Sejersted,NO,0,Downhill
2010-12-03,Marion Rolland,FR,36,Downhill
2010-12-03,Edith Miklos,HU,0,Combined
2010-12-03,Mirena Kueng,CH,0,Combined
2010-12-03,Lindsey Vonn,US,80,Downhill
2010-12-03,Emelie Wikstroem,SE,0,Slalom
2010-12-03,Marie Marchand-Arvier,FR,12,Downhill
2010-12-03,Sara Hector,SE,0,Giant Slalom
2010-12-03,Maja Knez,SK,0,Combined
2010-12-03,Elena Fanchini,IT,22,Downhill
2010-12-03,Anja Paerson,SE,40,Downhill
2010-12-03,Andrea Fischbacher,AT,26,Downhill
2010-12-03,Marusa Ferk,SK,14,Downhill
2010-12-03,Alexandra Coletti,MC,0,Combined
2010-12-03,Marianne Abderhalden,CH,18,Downhill
2010-12-03,Julia Mancuso,US,50,Downhill
2010-12-03,Fabienne Suter,CH,29,Downhill
2010-12-03,Camilla Borsotti,IT,0,Combined
2010-12-03,Dana Markova,CZ,0,Combined
2010-12-03,Nina Tipotsch,AT,0,Combined
2010-12-04,Stacey J Cook,US,12,Downhill
2010-12-04,Chelsea Marshall,US,22,Downhill
2010-12-04,Francesca Marsaglia,IT,20,Downhill
2010-12-04,Lotte Smiseth Sejersted,NO,0,Downhill
2010-12-04,Viktoria Rebensburg,DE,24,Giant Slalom
2010-12-04,Elena Fanchini,IT,44,Downhill
2010-12-04,Alice Mckennis,US,40,Downhill
2010-12-04,Marie Marchand-Arvier,FR,32,Downhill
2010-12-04,Aurelie Revillet,FR,8,Downhill
2010-12-04,Leanne Smith,US,27,Downhill
2010-12-04,Marianne Abderhalden,CH,25,Downhill
2010-12-04,Fraenzi Aufdenblatten,CH,14,Downhill
2010-12-04,Fabienne Suter,CH,58,Downhill
2010-12-04,Marion Rolland,FR,47,Downhill
2010-12-04,Michaela Kirchgasser,AT,0,Slalom
2010-12-04,Margot Bailet,FR,0,Downhill
2010-12-04,Pamela Thorburn,GB,0,Combined
2010-12-04,Kelly Mcbroom,CA,0,Combined
2010-12-04,Victoria Stevens,CA,0,Combined
2010-12-04,Rabea Grand,CH,0,Slalom
2010-12-04,Lucia Recchia,IT,0,Super G
2010-12-04,Edith Miklos,HU,0,Combined
2010-12-04,Mirena Kueng,CH,0,Combined
2010-12-04,Emelie Wikstroem,SE,0,Slalom
2010-12-04,Sara Hector,SE,0,Giant Slalom
2010-12-04,Maja Knez,SK,0,Combined
2010-12-04,Dana Markova,CZ,0,Combined
2010-12-04,Alexandra Coletti,MC,0,Combined
2010-12-04,Camilla Borsotti,IT,0,Combined
2010-12-04,Nina Tipotsch,AT,0,Combined
2010-12-04,Enrica Cipriani,IT,0,Combined
2010-12-04,Macarena Simari-Birkner,AR,0,Combined
2010-12-04,Maria Belen Simari-Birkner,AR,0,Combined
2010-12-04,Megan McJames,US,0,Combined
2010-12-04,Marie-Michele Gagnon,CA,0,Giant Slalom
2010-12-04,Federica Brignone,IT,0,Giant Slalom
2010-12-04,Denise Feierabend,CH,0,Slalom
2010-12-04,Marion Pellissier,FR,0,Combined
2010-12-04,Wendy Holdener,CH,0,Slalom
2010-12-04,Christina Staudinger,AT,5,Downhill
2010-12-04,Jessica Lindell-Vikarby,SE,2,Super G
2010-12-04,Martina Schild,CH,0,Super G
2010-12-04,Laurenne Ross,US,21,Super G
2010-12-04,Stefanie Moser,AT,4,Super G
2010-12-04,Gina Stechert,DE,45,Downhill
2010-12-04,Nicole Schmidhofer,AT,0,Downhill
2010-12-04,Johanna Schnarf,IT,3,Super G
2010-12-04,Andrea Dettling,CH,20,Super G
2010-12-04,Dominique Gisin,CH,76,Downhill
2010-12-04,Tina Maze,SK,46,Slalom
2010-12-04,Elisabeth Goergl,AT,105,Downhill
2010-12-04,Andrea Fischbacher,AT,26,Downhill
2010-12-04,Maria Riesch Hoefl,DE,200,Downhill
2010-12-04,Nadja Kamer,CH,8,Downhill
2010-12-04,Lindsey Vonn,US,160,Downhill
2010-12-04,Daniela Merighetti,IT,86,Downhill
2010-12-04,Anja Paerson,SE,54,Downhill
2010-12-04,Ingrid Jacquemod,FR,26,Downhill
2010-12-04,Anna Veith Fenninger,AT,74,Downhill
2010-12-04,Julia Mancuso,US,90,Downhill
2010-12-04,Lara Gut,CH,8,Super G
2010-12-18,Britt Janyk,CA,20,Downhill
2010-12-18,Kajsa Kling,SE,12,Super G
2010-12-18,Marianne Abderhalden,CH,40,Downhill
2010-12-18,Daniela Merighetti,IT,110,Downhill
2010-12-18,Marine Gauthier,FR,0,Downhill
2010-12-18,Martina Schild,CH,11,Super G
2010-12-18,Emelie Wikstroem,SE,0,Slalom
2010-12-18,Regina Mader Sterz,AT,18,Super G
2010-12-18,Jessica Lindell-Vikarby,SE,2,Super G
2010-12-18,Margret Altacher,AT,10,Super G
2010-12-18,Pamela Thorburn,GB,0,Combined
2010-12-18,Sara Hector,SE,0,Giant Slalom
2010-12-18,Verena Stuffer,IT,26,Downhill
2010-12-18,Alice Mckennis,US,41,Downhill
2010-12-18,Laurenne Ross,US,29,Super G
2010-12-18,Francesca Marsaglia,IT,22,Downhill
2010-12-18,Lucia Recchia,IT,0,Super G
2010-12-18,Carolina Ruiz Castillo,ES,0,Super G
2010-12-18,Anna Veith Fenninger,AT,110,Downhill
2010-12-18,Marusa Ferk,SK,17,Downhill
2010-12-18,Margot Bailet,FR,14,Downhill
2010-12-18,Victoria Stevens,CA,0,Combined
2010-12-18,Christina Staudinger,AT,10,Downhill
2010-12-18,Edith Miklos,HU,0,Combined
2010-12-18,Gina Stechert,DE,54,Downhill
2010-12-18,Maria Riesch Hoefl,DE,207,Downhill
2010-12-18,Andrea Dettling,CH,20,Super G
2010-12-18,Kelly Mcbroom,CA,0,Combined
2010-12-18,Mirena Kueng,CH,0,Combined
2010-12-18,Lindsey Vonn,US,260,Downhill
2010-12-18,Elisabeth Goergl,AT,155,Downhill
2010-12-18,Leanne Smith,US,40,Downhill
2010-12-18,Georgia Simmerling,CA,0,Combined
2010-12-18,Fabienne Suter,CH,62,Downhill
2010-12-18,Maja Knez,SK,0,Combined
2010-12-18,Johanna Schnarf,IT,48,Super G
2010-12-18,Julia Mancuso,US,122,Downhill
2010-12-18,Nadja Kamer,CH,88,Downhill
2010-12-18,Enrica Cipriani,IT,0,Combined
2010-12-18,Klara Krizova,CZ,0,Combined
2010-12-18,Nina Tipotsch,AT,0,Combined
2010-12-18,Ingrid Jacquemod,FR,71,Downhill
2010-12-18,Lotte Smiseth Sejersted,NO,0,Downhill
2010-12-18,Elena Fanchini,IT,44,Downhill
2010-12-18,Viktoria Rebensburg,DE,24,Giant Slalom
2010-12-18,Lucia Mazzotti,IT,0,Combined
2010-12-18,Ana Kobal,SK,0,Combined
2010-12-18,Alexandra Coletti,MC,0,Combined
2010-12-18,Stephanie Irwin,CA,0,Combined
2010-12-18,Anja Paerson,SE,83,Downhill
2010-12-18,Camilla Borsotti,IT,0,Combined
2010-12-18,Tina Maze,SK,68,Slalom
2010-12-18,Andrea Fischbacher,AT,44,Downhill
2010-12-18,Wendy Holdener,CH,0,Slalom
2010-12-18,Julia Ford,US,0,Combined
2010-12-18,Michaela Kirchgasser,AT,0,Slalom
2010-12-18,Lara Gut,CH,68,Super G
2010-12-18,Marie Marchand-Arvier,FR,38,Downhill
2010-12-18,Dana Markova,CZ,0,Combined
2011-01-08,Marion Pellissier,FR,0,Combined
2011-01-08,Margot Bailet,FR,27,Downhill
2011-01-08,Megan McJames,US,0,Combined
2011-01-08,Lara Gut,CH,108,Super G
2011-01-08,Maria Belen Simari-Birkner,AR,0,Combined
2011-01-08,Dominique Gisin,CH,112,Downhill
2011-01-08,Edith Miklos,HU,0,Combined
2011-01-08,Julia Mancuso,US,137,Downhill
2011-01-08,Carolina Ruiz Castillo,ES,9,Super G
2011-01-08,Macarena Simari-Birkner,AR,0,Combined
2011-01-08,Lucia Recchia,IT,0,Super G
2011-01-08,Maja Knez,SK,0,Combined
2011-01-08,Nicole Schmidhofer,AT,18,Downhill
2011-01-08,Regina Mader Sterz,AT,26,Super G
2011-01-08,Marusa Ferk,SK,23,Downhill
2011-01-08,Michaela Kirchgasser,AT,0,Slalom
2011-01-08,Marie-Michele Gagnon,CA,0,Giant Slalom
2011-01-08,Tina Maze,SK,75,Slalom
2011-01-08,Anja Paerson,SE,163,Downhill
2011-01-08,Emelie Wikstroem,SE,0,Slalom
2011-01-08,Stephanie Irwin,CA,0,Combined
2011-01-08,Kajsa Kling,SE,12,Super G
2011-01-08,Lindsey Vonn,US,360,Downhill
2011-01-08,Elena Curtoni,IT,10,Super G
