date,name,ath_country,value
1991-03-24,Urs Kaelin,CH,25
1991-03-24,Paul Accola,CH,20
1991-03-24,Ole Kristian Furuseth,NO,15
1991-03-24,Michael Tritscher,AT,12
1991-03-24,Kjetil Andre Aamodt,NO,11
1991-03-24,Franz Heinzer,CH,10
1991-03-24,Guenther Mader,AT,10
1991-03-24,Atle Skaardal,NO,10
1991-03-24,Mats Ericson,SE,7
1991-03-24,Daniel Mahrer,CH,6
1991-03-24,Thomas Fogdoe,SE,5
1991-03-24,Rudolph Nierlich,AT,4
1991-03-24,Rainer Salzgeber,AT,3
1991-03-24,Stephan Eberharter,AT,2
1991-03-24,Frank Piccard,FR,1
