date,name,ath_country,value
1999-10-30,Sonja Nef,CH,100
1999-10-30,Lilian Kummer,CH,0
1999-10-30,Tasha Nelson,US,0
1999-10-30,Corina Gruenenfelder,CH,0
1999-10-30,Noriyo Hiroi,JP,0
1999-10-30,Annemarie Gerg,DE,0
1999-10-30,Selina Heregger,AT,0
1999-10-30,Jenny Owens,AU,0
1999-10-30,Ruth Kuendig,CH,0
1999-10-30,Lucia Recchia,IT,0
1999-10-30,Ingeborg H. Marken,NO,0
1999-10-30,Martina Fortkord,SE,6
1999-10-30,Kristina Duvillard,FR,12
1999-10-30,Kristine Kristiansen,NO,0
1999-10-30,Regina Haeusl,DE,0
1999-10-30,Marlies Oester,CH,0
1999-10-30,Elisabetta Biavaschi,IT,0
1999-10-30,Urska Hrovat,SK,0
1999-10-30,Karin Blaser,AT,0
1999-10-30,Alessandra Merlin,IT,0
1999-10-30,Warwara Zelenskaja,RU,0
1999-10-30,Laetitia Dalloz,FR,0
1999-10-30,Patrizia Bassis,IT,0
1999-10-30,Denise Karbon,IT,0
1999-10-30,Stina Hofgard Nilsen,NO,0
1999-10-30,Melanie Lenoir,FR,0
1999-10-30,Tiziana De Martin,IT,0
1999-10-30,Anita Wachter,AT,60
1999-10-30,Silvia Berger,AT,29
1999-10-30,Karin Koellerer,AT,0
1999-10-30,Zali Steggall,AU,0
1999-10-30,Claudia Riegler,NZ,0
1999-10-30,Caroline Lalive,US,0
1999-10-30,Emily Brydon,CA,0
1999-10-30,Carole Montillet,FR,0
1999-10-30,Michaela Kofler,AT,0
1999-10-30,Merete Fjeldavlie,NO,9
1999-10-30,Renate Goetschl,AT,40
1999-10-30,Brigitte Obermoser,AT,8
1999-10-30,Allison Forsyth,CA,45
1999-10-30,Janica Kostelic,HR,10
1999-10-30,Corinne Rey Bellet,CH,36
1999-10-30,Sabina Panzanini,IT,18
1999-10-30,Katrin Wilhelm,AT,0
1999-10-30,Julie Langevin,CA,0
1999-10-30,Sonia Vierin,IT,0
1999-10-30,Susanne Ekman,SE,0
1999-10-30,Vicky Grau,AD,0
1999-10-30,Katia Santus,IT,0
1999-10-30,Marta Antonioli,IT,0
1999-10-30,Alison Powers,US,0
1999-10-30,Barbara Merlin,IT,0
1999-10-30,Kerstin Reisenhofer,AT,0
1999-10-30,Martina Lechner,AT,0
1999-10-30,Pia Kaeyhkoe,FI,0
1999-10-30,Veronika Thanner,AT,0
1999-10-30,Doris Goetzenbrucker,AT,0
1999-10-30,Karin Truppe,AT,0
1999-10-30,Hedda Berntsen,NO,0
1999-10-30,Corinne Imlig,CH,0
1999-10-30,Malin Huldtin,SE,0
1999-10-30,Olesja Alieva,RU,0
1999-10-30,Marina Huber,DE,0
1999-10-30,Andrine Flemmen,NO,50
1999-10-30,Michaela Dorfmeister,AT,32
1999-10-30,Birgit Heeb-Batliner,LI,11
1999-10-30,Sylviane Berthod,CH,7
1999-10-30,Kumiko Kashiwagi,JP,0
1999-10-30,Melanie Suchet,FR,0
1999-10-30,Romina Dei Cas,IT,0
1999-10-30,Daniela Ceccarelli,IT,0
1999-10-30,Monika Bergmann,DE,0
1999-10-30,Henna Raita,FI,0
1999-10-30,Sabine Egger,AT,0
1999-10-30,Helene Richard,FR,0
1999-10-30,Laure Pequegnot,FR,0
1999-10-30,Trine Bakke Rognmo,NO,0
1999-10-30,Christel Pascal,FR,0
1999-10-30,Natasa Bokal,SK,0
1999-10-30,Kristina Koznick,US,0
1999-10-30,Ainhoa Ibarra Astelarra,ES,4
1999-10-30,Pernilla Wiberg,SE,14
1999-10-30,Silke Bachmann,IT,24
1999-10-30,Fujiko Sekino,FR,0
1999-10-30,Spela Pretnar,SK,0
1999-10-30,Vanessa Vidal,FR,0
1999-10-30,Alenka Dovzan,SK,0
1999-10-30,Nicole Gius,IT,0
1999-10-30,Carolina Ruiz Castillo,ES,0
1999-10-30,Alexandra Meissnitzer,AT,0
1999-10-30,Ylva Nowen,SE,0
1999-10-30,Isolde Kostner,IT,0
1999-10-30,Anja Kalan,SK,0
1999-10-30,Anja Paerson,SE,0
1999-10-30,Karen Putzer,IT,0
1999-10-30,Stefanie Schuster,AT,3
1999-10-30,Eveline Rohregger,AT,15
1999-10-30,Leila Piccard,FR,22
1999-10-30,Martina Ertl,DE,16
1999-10-30,Regine Cavagnoud,FR,20
1999-10-30,Ana Galindo Santolaria,ES,2
1999-10-30,Janette Hargin,SE,0
1999-10-30,Sarah Schleper,US,0
1999-10-30,Mojca Suhadolc,SK,0
1999-10-30,Anna Ottosson,SE,80
1999-10-30,Marianne Brechu,FR,0
1999-10-30,Spela Bracun,SK,0
1999-10-30,Ingrid Salvenmoser,AT,0
1999-10-30,Kirsten L Clark,US,0
1999-10-30,Petra Haltmayr,DE,0
1999-10-30,Elena Tagliabue,IT,0
1999-10-30,Jonna Mendes,US,0
1999-10-30,Maddalena Planatscher,IT,5
1999-10-30,Christiane Mitterwallner,AT,13
1999-10-30,Maria Jose Rienda Contreras,ES,26
1999-10-30,Nadia Styger,CH,0
1999-10-30,Monika Tschirky,CH,0
1999-10-30,Ingrid Jacquemod,FR,0
1999-10-30,Melanie Turgeon,CA,0
1999-10-30,Tanja Schneider,AT,0
1999-10-30,Jeanette Collenberg,CH,0
1999-10-30,Emma Carrick Anderson,GB,0
1999-10-30,Bibiana Perez,IT,0
1999-10-30,Marianna Salchinger,AT,0
1999-10-30,Sibylle Brauner,DE,0
1999-10-30,Lara Magoni,IT,0
1999-10-30,Stephanie Clement-Guy,FR,0
1999-10-30,Hilde Gerg,DE,0
1999-10-30,Simone Behringer,DE,0
1999-10-30,Barbara Milani,IT,0
1999-11-19,Selina Heregger,AT,0
1999-11-19,Annemarie Gerg,DE,0
1999-11-19,Noriyo Hiroi,JP,0
1999-11-19,Corina Gruenenfelder,CH,0
1999-11-19,Tiziana De Martin,IT,0
1999-11-19,Jenny Owens,AU,0
1999-11-19,Lilian Kummer,CH,0
1999-11-19,Christiane Mitterwallner,AT,31
1999-11-19,Stina Hofgard Nilsen,NO,0
1999-11-19,Carole Montillet,FR,0
1999-11-19,Ylva Nowen,SE,20
1999-11-19,Corinne Imlig,CH,0
1999-11-19,Tasha Nelson,US,0
1999-11-19,Ruth Kuendig,CH,0
1999-11-19,Kristine Kristiansen,NO,0
1999-11-19,Romina Dei Cas,IT,0
1999-11-19,Ingeborg H. Marken,NO,0
1999-11-19,Regina Haeusl,DE,0
1999-11-19,Marlies Oester,CH,0
1999-11-19,Denise Karbon,IT,0
1999-11-19,Sylviane Berthod,CH,25
1999-11-19,Anna Ottosson,SE,120
1999-11-19,Michaela Kofler,AT,0
1999-11-19,Urska Hrovat,SK,0
1999-11-19,Melanie Lenoir,FR,0
1999-11-19,Claudia Riegler,NZ,0
1999-11-19,Zali Steggall,AU,0
1999-11-19,Karin Koellerer,AT,0
1999-11-19,Caroline Lalive,US,0
1999-11-19,Lucia Recchia,IT,0
1999-11-19,Elisabetta Biavaschi,IT,0
1999-11-19,Malin Huldtin,SE,0
1999-11-19,Pia Kaeyhkoe,FI,0
1999-11-19,Isolde Kostner,IT,26
1999-11-19,Patrizia Bassis,IT,0
1999-11-19,Renate Goetschl,AT,72
1999-11-19,Nicole Gius,IT,12
1999-11-19,Sonja Nef,CH,114
1999-11-19,Silvia Berger,AT,53
1999-11-19,Alexandra Meissnitzer,AT,15
1999-11-19,Janette Hargin,SE,11
1999-11-19,Katrin Wilhelm,AT,0
1999-11-19,Julie Langevin,CA,0
1999-11-19,Maria Jose Rienda Contreras,ES,55
1999-11-19,Carolina Ruiz Castillo,ES,13
1999-11-19,Sonia Vierin,IT,0
1999-11-19,Susanne Ekman,SE,0
1999-11-19,Martina Lechner,AT,0
1999-11-19,Vicky Grau,AD,0
1999-11-19,Eveline Rohregger,AT,37
1999-11-19,Alison Powers,US,0
1999-11-19,Barbara Merlin,IT,0
1999-11-19,Kerstin Reisenhofer,AT,0
1999-11-19,Marina Huber,DE,0
1999-11-19,Olesja Alieva,RU,0
1999-11-19,Kumiko Kashiwagi,JP,0
1999-11-19,Hedda Berntsen,NO,0
1999-11-19,Pernilla Wiberg,SE,50
1999-11-19,Karin Truppe,AT,0
1999-11-19,Kristina Duvillard,FR,22
1999-11-19,Maddalena Planatscher,IT,15
1999-11-19,Doris Goetzenbrucker,AT,0
1999-11-19,Veronika Thanner,AT,0
1999-11-19,Katia Santus,IT,0
1999-11-19,Laetitia Dalloz,FR,0
1999-11-19,Marta Antonioli,IT,0
1999-11-19,Alessandra Merlin,IT,0
1999-11-19,Monika Bergmann,DE,0
1999-11-19,Henna Raita,FI,0
1999-11-19,Sabine Egger,AT,0
1999-11-19,Helene Richard,FR,0
1999-11-19,Laure Pequegnot,FR,0
1999-11-19,Trine Bakke Rognmo,NO,0
1999-11-19,Christel Pascal,FR,0
1999-11-19,Ana Galindo Santolaria,ES,2
1999-11-19,Stefanie Schuster,AT,3
1999-11-19,Ainhoa Ibarra Astelarra,ES,4
1999-11-19,Martina Fortkord,SE,6
1999-11-19,Brigitte Obermoser,AT,8
1999-11-19,Merete Fjeldavlie,NO,9
1999-11-19,Janica Kostelic,HR,10
1999-11-19,Birgit Heeb-Batliner,LI,11
1999-11-19,Martina Ertl,DE,16
1999-11-19,Leila Piccard,FR,22
1999-11-19,Regine Cavagnoud,FR,120
1999-11-19,Silke Bachmann,IT,26
1999-11-19,Sabina Panzanini,IT,21
1999-11-19,Natasa Bokal,SK,1
1999-11-19,Kristina Koznick,US,4
1999-11-19,Karen Putzer,IT,80
1999-11-19,Andrine Flemmen,NO,58
1999-11-19,Warwara Zelenskaja,RU,0
1999-11-19,Spela Pretnar,SK,6
1999-11-19,Anja Paerson,SE,50
1999-11-19,Alenka Dovzan,SK,7
1999-11-19,Anita Wachter,AT,60
1999-11-19,Allison Forsyth,CA,45
1999-11-19,Corinne Rey Bellet,CH,36
1999-11-19,Michaela Dorfmeister,AT,92
1999-11-19,Mojca Suhadolc,SK,45
1999-11-19,Fujiko Sekino,FR,5
1999-11-19,Vanessa Vidal,FR,0
1999-11-19,Melanie Suchet,FR,0
1999-11-19,Daniela Ceccarelli,IT,0
1999-11-19,Jeanette Collenberg,CH,0
1999-11-19,Emily Brydon,CA,0
1999-11-19,Anja Kalan,SK,0
1999-11-19,Marianne Brechu,FR,0
1999-11-19,Spela Bracun,SK,0
1999-11-19,Kirsten L Clark,US,0
1999-11-19,Petra Haltmayr,DE,0
1999-11-19,Elena Tagliabue,IT,0
1999-11-19,Jonna Mendes,US,0
1999-11-19,Monika Tschirky,CH,0
1999-11-19,Ingrid Jacquemod,FR,0
1999-11-19,Melanie Turgeon,CA,0
1999-11-19,Tanja Schneider,AT,0
1999-11-19,Nadia Styger,CH,0
1999-11-19,Bibiana Perez,IT,0
1999-11-19,Sibylle Brauner,DE,0
1999-11-19,Hilde Gerg,DE,0
1999-11-19,Simone Behringer,DE,0
1999-11-19,Barbara Milani,IT,0
1999-11-19,Stephanie Clement-Guy,FR,0
1999-11-19,Lara Magoni,IT,0
1999-11-19,Emma Carrick Anderson,GB,0
1999-11-19,Sarah Schleper,US,0
1999-11-19,Marianna Salchinger,AT,0
1999-11-19,Karin Blaser,AT,0
1999-11-19,Ingrid Salvenmoser,AT,0
1999-11-20,Noriyo Hiroi,JP,0
1999-11-20,Corina Gruenenfelder,CH,0
1999-11-20,Allison Forsyth,CA,58
1999-11-20,Martina Lechner,AT,0
1999-11-20,Michaela Kofler,AT,0
1999-11-20,Tasha Nelson,US,0
1999-11-20,Lilian Kummer,CH,0
1999-11-20,Stina Hofgard Nilsen,NO,0
1999-11-20,Carole Montillet,FR,0
1999-11-20,Corinne Imlig,CH,0
1999-11-20,Annemarie Gerg,DE,0
1999-11-20,Karen Putzer,IT,85
1999-11-20,Selina Heregger,AT,0
1999-11-20,Zali Steggall,AU,0
1999-11-20,Ruth Kuendig,CH,0
