date,name,ath_country,value
2001-12-07,Stephan Eberharter,AT,100
2001-12-07,Yasuyuki Takishita,JP,0
2001-12-07,Borek Zakouril,CZ,0
2001-12-07,Andreas Schifferer,AT,14
2001-12-07,Klaus Kroell,AT,0
2001-12-07,Christian Greber,AT,0
2001-12-07,Manuel Carrozza,IT,0
2001-12-07,Hannes Trinkl,AT,0
2001-12-07,Tobias Gruenenfelder,CH,0
2001-12-07,Alessandro Fattori,IT,15
2001-12-07,Max Rauffer,DE,0
2001-12-07,Christophe Saioni,FR,0
2001-12-07,Michael Gufler,IT,0
2001-12-07,Freddy Rech,FR,0
2001-12-07,Konrad Hari,CH,0
2001-12-07,Patrik Jaerbyn,SE,16
2001-12-07,Jeff Hume,CA,0
2001-12-07,Wisi Betschart,US,0
2001-12-07,Brett Fischer,US,0
2001-12-07,Michael Riegler,LI,0
2001-12-07,Andrej Filischkin,RU,0
2001-12-07,Peter Rzehak,AT,18
2001-12-07,Antoine Deneriaz,FR,0
2001-12-07,Kurt Sulzenbacher,IT,0
2001-12-07,Primoz Skerbinek,SK,0
2001-12-07,Luca Cattaneo,IT,0
2001-12-07,Johnny Albertsen,DK,0
2001-12-07,Lasse Kjus,NO,20
2001-12-07,Beni Hofer,CH,0
2001-12-07,Peter Fill,IT,0
2001-12-07,Marco Sullivan,US,0
2001-12-07,Stefan Stankalla,DE,0
2001-12-07,Erik Seletto,IT,0
2001-12-07,Hannes Reichelt,AT,0
2001-12-07,Audun Groenvold,NO,5
2001-12-07,Jeff Piccard,FR,4
2001-12-07,Marc Bottollier,FR,3
2001-12-07,Kenneth Sivertsen,NO,8
2001-12-07,Patrick Staudacher,IT,2
2001-12-07,Lasse Paulsen,NO,9
2001-12-07,Stein Kristian Strand,NO,1
2001-12-07,Christoph Alster,AT,0
2001-12-07,Simon Bastelica,FR,0
2001-12-07,Matteo Berbenni,IT,0
2001-12-07,Craig Branch,AU,0
2001-12-07,Franco Cavegn,CH,0
2001-12-07,Kristian Ghedina,IT,10
2001-12-07,Claude Cretier,FR,0
2001-12-07,Daron Rahlves,US,7
2001-12-07,Jakub Fiala,US,0
2001-12-07,Juergen Hasler,LI,0
2001-12-07,Patrick Holzer,IT,0
2001-12-07,Steve Locher,CH,11
2001-12-07,Norbert Holzknecht,AT,0
2001-12-07,Hans Knauss,AT,0
2001-12-07,Jernej Koblar,SK,0
