date,name,ath_country,value
1981-12-09,Phil Mahre,US,25
1981-12-09,Christian Orlainsky,AT,7
1981-12-09,Egon Hirt,DE,0
1981-12-09,Joze Kuralt,SK,0
1981-12-09,Odd Sorli,NO,0
1981-12-09,Michel Vion,FR,0
1981-12-09,Michel Canac,FR,0
1981-12-09,Daniel Fontaine,FR,0
1981-12-09,Peter Luescher,CH,0
1981-12-09,Anton Steiner,AT,0
1981-12-09,Jarle Halsnes,NO,10
1981-12-09,Helmuth Gstrein,AT,0
1981-12-09,Lars Goeran Halvarsson,SE,0
1981-12-09,Florian Beck,DE,0
1981-12-09,Jacques Luethy,CH,0
1981-12-09,Wolfram Ortner,AT,0
1981-12-09,Peter Mally,IT,0
1981-12-09,Roberto Grigis,IT,0
1981-12-09,Marco Tonazzi,IT,0
1981-12-09,Franz Gruber,AT,9
1981-12-09,Pirmin Zurbriggen,CH,0
1981-12-09,Bruno Noeckler,IT,0
1981-12-09,Bengt Fjaellberg,SE,0
1981-12-09,Aleksandr Zhirov,RU,0
1981-12-09,Hubert Strolz,AT,0
1981-12-09,Andreas Wenzel,LI,1
1981-12-09,Stig Strand,SE,8
1981-12-09,Joel Gaspoz,CH,2
1981-12-09,Toshihiro Kaiwa,JP,3
1981-12-09,Bojan Krizaj,SK,4
1981-12-09,Steve Mahre,US,5
1981-12-09,Petar Popangelov,BG,0
1981-12-09,Ivano Edalini,IT,0
1981-12-09,Piero Gros,IT,11
1981-12-09,Paul Arne Skajem,NO,0
1981-12-09,Ingemar Stenmark,SE,20
1981-12-09,Alex Giorgi,IT,0
1981-12-09,Paolo De Chiesa,IT,15
1981-12-09,Marc Girardelli,LU,6
1981-12-09,Vladimir Andreev,RU,0
1981-12-09,Bogumir Zeman,SK,0
1981-12-09,Paul Frommelt,LI,12
1981-12-14,Joze Kuralt,SK,0
1981-12-14,Petar Popangelov,BG,1
1981-12-14,Egon Hirt,DE,0
1981-12-14,Roberto Grigis,IT,2
1981-12-14,Wolfram Ortner,AT,0
1981-12-14,Piero Gros,IT,11
1981-12-14,Marco Tonazzi,IT,3
1981-12-14,Alex Giorgi,IT,0
1981-12-14,Pirmin Zurbriggen,CH,4
1981-12-14,Paul Arne Skajem,NO,0
1981-12-14,Bruno Noeckler,IT,5
1981-12-14,Vladimir Andreev,RU,0
1981-12-14,Bengt Fjaellberg,SE,6
1981-12-14,Odd Sorli,NO,0
1981-12-14,Ivano Edalini,IT,0
1981-12-14,Michel Vion,FR,0
1981-12-14,Michel Canac,FR,0
1981-12-14,Daniel Fontaine,FR,0
1981-12-14,Anton Steiner,AT,0
1981-12-14,Helmuth Gstrein,AT,0
1981-12-14,Lars Goeran Halvarsson,SE,0
1981-12-14,Florian Beck,DE,0
1981-12-14,Jacques Luethy,CH,0
1981-12-14,Peter Mally,IT,0
1981-12-14,Andreas Wenzel,LI,1
1981-12-14,Toshihiro Kaiwa,JP,3
1981-12-14,Bojan Krizaj,SK,4
1981-12-14,Christian Orlainsky,AT,7
1981-12-14,Stig Strand,SE,8
1981-12-14,Jarle Halsnes,NO,10
1981-12-14,Paul Frommelt,LI,12
1981-12-14,Peter Luescher,CH,0
1981-12-14,Bogumir Zeman,SK,0
1981-12-14,Steve Mahre,US,30
1981-12-14,Joel Gaspoz,CH,14
1981-12-14,Hubert Strolz,AT,8
1981-12-14,Ingemar Stenmark,SE,35
1981-12-14,Franz Gruber,AT,19
1981-12-14,Aleksandr Zhirov,RU,7
1981-12-14,Paolo De Chiesa,IT,26
1981-12-14,Phil Mahre,US,45
1981-12-14,Marc Girardelli,LU,15
1982-01-12,Roberto Grigis,IT,2
1982-01-12,Lars Goeran Halvarsson,SE,0
1982-01-12,Helmuth Gstrein,AT,0
1982-01-12,Anton Steiner,AT,0
1982-01-12,Peter Luescher,CH,0
1982-01-12,Egon Hirt,DE,0
1982-01-12,Michel Canac,FR,0
1982-01-12,Florian Beck,DE,1
1982-01-12,Michel Vion,FR,0
1982-01-12,Bruno Noeckler,IT,7
1982-01-12,Odd Sorli,NO,0
1982-01-12,Joze Kuralt,SK,0
1982-01-12,Daniel Fontaine,FR,0
1982-01-12,Marco Tonazzi,IT,3
1982-01-12,Hubert Strolz,AT,8
1982-01-12,Bengt Fjaellberg,SE,6
1982-01-12,Aleksandr Zhirov,RU,7
1982-01-12,Joel Gaspoz,CH,14
1982-01-12,Toshihiro Kaiwa,JP,3
1982-01-12,Steve Mahre,US,30
1982-01-12,Christian Orlainsky,AT,7
1982-01-12,Piero Gros,IT,20
1982-01-12,Stig Strand,SE,8
1982-01-12,Ingemar Stenmark,SE,60
1982-01-12,Franz Gruber,AT,39
1982-01-12,Peter Mally,IT,10
1982-01-12,Phil Mahre,US,60
1982-01-12,Andreas Wenzel,LI,12
1982-01-12,Pirmin Zurbriggen,CH,4
1982-01-12,Wolfram Ortner,AT,0
1982-01-12,Paolo De Chiesa,IT,38
1982-01-12,Alex Giorgi,IT,0
1982-01-12,Marc Girardelli,LU,21
1982-01-12,Ivano Edalini,IT,0
1982-01-12,Petar Popangelov,BG,8
1982-01-12,Bojan Krizaj,SK,8
1982-01-12,Jacques Luethy,CH,5
1982-01-12,Jarle Halsnes,NO,13
1982-01-12,Vladimir Andreev,RU,0
1982-01-12,Paul Arne Skajem,NO,0
1982-01-12,Paul Frommelt,LI,20
1982-01-12,Bogumir Zeman,SK,0
1982-01-17,Piero Gros,IT,20
1982-01-17,Joze Kuralt,SK,0
1982-01-17,Ingemar Stenmark,SE,85
1982-01-17,Egon Hirt,DE,0
1982-01-17,Wolfram Ortner,AT,0
1982-01-17,Ivano Edalini,IT,0
1982-01-17,Alex Giorgi,IT,0
1982-01-17,Paul Arne Skajem,NO,0
1982-01-17,Paolo De Chiesa,IT,53
1982-01-17,Steve Mahre,US,45
1982-01-17,Vladimir Andreev,RU,0
1982-01-17,Bogumir Zeman,SK,0
1982-01-17,Phil Mahre,US,80
1982-01-17,Odd Sorli,NO,0
1982-01-17,Florian Beck,DE,1
1982-01-17,Michel Canac,FR,0
1982-01-17,Jacques Luethy,CH,5
1982-01-17,Petar Popangelov,BG,8
1982-01-17,Roberto Grigis,IT,2
1982-01-17,Pirmin Zurbriggen,CH,4
1982-01-17,Aleksandr Zhirov,RU,7
1982-01-17,Hubert Strolz,AT,8
1982-01-17,Andreas Wenzel,LI,12
1982-01-17,Joel Gaspoz,CH,14
1982-01-17,Toshihiro Kaiwa,JP,3
1982-01-17,Bojan Krizaj,SK,8
1982-01-17,Marc Girardelli,LU,21
1982-01-17,Christian Orlainsky,AT,7
1982-01-17,Franz Gruber,AT,39
1982-01-17,Michel Vion,FR,0
1982-01-17,Lars Goeran Halvarsson,SE,7
1982-01-17,Bruno Noeckler,IT,7
1982-01-17,Marco Tonazzi,IT,13
1982-01-17,Stig Strand,SE,16
1982-01-17,Peter Mally,IT,13
1982-01-17,Jarle Halsnes,NO,17
1982-01-17,Daniel Fontaine,FR,1
1982-01-17,Anton Steiner,AT,5
1982-01-17,Peter Luescher,CH,2
1982-01-17,Paul Frommelt,LI,29
1982-01-17,Bengt Fjaellberg,SE,17
1982-01-17,Helmuth Gstrein,AT,6
1982-01-24,Joze Kuralt,SK,0
1982-01-24,Egon Hirt,DE,0
