date,name,ath_country,value
2015-11-29,Aksel-Lund Svindal,NO,100
2015-11-29,Marc Oliveras,AD,0
2015-11-29,Adam Chrapek,PL,0
2015-11-29,Tilen Debelak,SK,0
2015-11-29,Nicolas Raffort,FR,0
2015-11-29,Kieffer Christianson,US,0
2015-11-29,Marc Gisin,CH,2
2015-11-29,Hyeon-Tae Kim,KR,0
2015-11-29,Olivier Jenot,MC,0
2015-11-29,Christopher Neumayer,AT,0
2015-11-29,Johannes Kroell,AT,0
2015-11-29,Miha Hrobat,SK,0
2015-11-29,Stefan Hadalin,SK,0
2015-11-29,Andreas Sander,DE,1
2015-11-29,Valentin Giraud Moine,FR,0
2015-11-29,James Crawford,CA,0
2015-11-29,Davide Cazzaniga,IT,0
2015-11-29,Frederic Berthold,AT,0
2015-11-29,Nicholas Krause,US,0
2015-11-29,Klaus Brandner,DE,0
2015-11-29,Manuel Osborne-Paradis,CA,3
2015-11-29,Stian Saugestad,NO,0
2015-11-29,Mattia Casse,IT,16
2015-11-29,Patrick Schweiger,AT,15
2015-11-29,Thomas Mermillod,FR,14
2015-11-29,Sandro Viletta,CH,13
2015-11-29,Cristian Javier Simari Birkner,AR,0
2015-11-29,Patrick Kueng,CH,12
2015-11-29,Josef Ferstl,DE,11
2015-11-29,Steven Nyman,US,10
2015-11-29,Matteo Marsaglia,IT,9
2015-11-29,Christof Innerhofer,IT,8
2015-11-29,Othmar Striedinger,AT,7
2015-11-29,Georg Streitberger,AT,7
2015-11-29,Andrew Weibrecht,US,5
2015-11-29,Brice Roger,FR,4
2015-11-29,Matthieu Bailet,FR,0
2015-11-29,Rok Perko,SK,0
2015-11-29,Christoffer Faarup,DK,0
2015-11-29,Henri Battilani,IT,0
2015-11-29,Thomas Dressen,DE,0
2015-11-29,Werner Heel,IT,0
2015-11-29,Jan Hudec,CA,0
2015-11-29,Emanuele Buzzi,IT,0
2015-11-29,Arnaud Alessandria,MC,0
2015-11-29,Michal Klusak,PL,0
2015-11-29,Alexander Koell,SE,0
2015-11-29,Christian Walder,AT,0
2015-11-29,Beat Feuz,CH,0
2015-11-29,David Poisson,FR,0
2015-11-29,Blaise Giezendanner,FR,0
2015-11-29,Justin Murisier,CH,0
2015-11-29,Niklas Koeck,AT,0
2015-11-29,Guglielmo Bosca,IT,0
2015-11-29,Morgan Megarry,CA,0
2015-11-29,Ryoh Sugai,JP,0
2015-11-29,Filip Zubcic,HR,0
2015-11-29,Andreas Zampa,SK,0
2015-11-29,Paolo Pangrazzi,IT,0
2015-11-29,Trevor Philp,CA,0
2015-11-29,Andrej Sporn,SK,0
2015-11-29,Bjoernar Neteland,NO,0
2015-11-29,Adrian Smiseth Sejersted,NO,0
2015-11-29,Ralph Weber,CH,0
2015-11-29,Carlo Janka,CH,0
2015-11-29,Thomas Mayrpeter,AT,0
2015-11-29,Fernando Schmed,CH,0
2015-11-29,Marcel Hirscher,AT,0
2015-11-29,Ted Ligety,US,0
2015-11-29,Thomas Biesemeyer,US,0
2015-11-29,Riccardo Tonetti,IT,0
2015-11-29,Tommy Ford,US,0
2015-11-29,Bostjan Kline,SK,18
2015-11-29,Krystof Kryzl,CZ,0
2015-11-29,Luca De Aliprandini,IT,0
2015-11-29,Adam Zampa,SK,0
2015-11-29,Benjamin Thomsen,CA,0
2015-11-29,Max Ullrich,HR,0
2015-11-29,Victor Muffat Jeandet,FR,0
2015-11-29,Silvano Varettoni,IT,0
2015-11-29,Gino Caviezel,CH,0
2015-11-29,Jared Goldberg,US,0
2015-11-29,Amaury Genoud,CH,0
2015-11-29,Erik Guay,CA,20
2015-11-29,Jakub Klusak,PL,0
2015-11-29,Matthias Mayer,AT,80
2015-11-29,Adrien Theaux,FR,29
2015-11-29,Travis Ganong,US,50
2015-11-29,Max Franz,AT,50
2015-11-29,Aleksander Aamodt Kilde,NO,26
2015-11-29,Hannes Reichelt,AT,24
2015-11-29,Peter Fill,IT,60
2015-11-29,Romed Baumann,AT,22
2015-11-29,Dominik Paris,IT,40
2015-11-29,Kjetil Jansrud,NO,36
2015-11-29,Vincent Kriechmayr,AT,32
2015-12-05,Jeffrey Frisch,CA,0
2015-12-05,Drew Duffy,US,0
2015-12-05,Fernando Schmed,CH,8
2015-12-05,Nils Mani,CH,0
2015-12-05,Ondrej Bank,CZ,0
2015-12-05,Broderick Thompson,CA,0
2015-12-05,Maciej Bydlinski,PL,0
2015-12-05,Thomas Dressen,DE,0
2015-12-05,Ivica Kostelic,HR,0
2015-12-05,Thomas Mayrpeter,AT,0
2015-12-05,Andreas Sander,DE,10
2015-12-05,Jan Hudec,CA,0
2015-12-05,Wiley Maple,US,0
2015-12-05,Gino Caviezel,CH,0
2015-12-05,Jared Goldberg,US,0
2015-12-05,Ralph Weber,CH,0
2015-12-05,Aksel-Lund Svindal,NO,110
2015-12-05,Bjoernar Neteland,NO,0
2015-12-05,Andrej Sporn,SK,0
2015-12-05,Emanuele Buzzi,IT,0
2015-12-05,Werner Heel,IT,0
2015-12-05,Thomas Tumler,CH,22
2015-12-05,Matteo Marsaglia,IT,22
2015-12-05,Marco Sullivan,US,0
2015-12-05,Aleksander Aamodt Kilde,NO,62
2015-12-05,Travis Ganong,US,90
2015-12-05,Carlo Janka,CH,32
2015-12-05,Mattia Casse,IT,66
2015-12-05,Krystof Kryzl,CZ,2
2015-12-05,Sandro Viletta,CH,15
2015-12-05,Adrien Theaux,FR,79
2015-12-05,Erik Guay,CA,49
2015-12-05,Tommy Ford,US,3
2015-12-05,Andrew Weibrecht,US,65
2015-12-05,Riccardo Tonetti,IT,7
2015-12-05,Vincent Kriechmayr,AT,58
2015-12-05,Thomas Mermillod,FR,14
2015-12-05,Marc Gisin,CH,2
2015-12-05,Guillermo Fayed,FR,0
2015-12-05,Maxence Muzaton,FR,0
2015-12-05,Klaus Kroell,AT,0
2015-12-05,Peter Fill,IT,65
2015-12-05,Alexis Pinturault,FR,0
2015-12-05,Arnaud Alessandria,MC,0
2015-12-05,Florian Scheiber,AT,0
2015-12-05,Siegmar Klotz,IT,0
2015-12-05,Josef Ferstl,DE,15
2015-12-05,Romed Baumann,AT,33
2015-12-05,Adrian Smiseth Sejersted,NO,0
2015-12-05,Michal Klusak,PL,0
2015-12-05,Valentin Giraud Moine,FR,0
2015-12-05,Hannes Reichelt,AT,39
2015-12-05,Stefan Hadalin,SK,0
2015-12-05,Miha Hrobat,SK,0
2015-12-05,Johannes Kroell,AT,0
2015-12-05,Thomas Biesemeyer,US,24
2015-12-05,Olivier Jenot,MC,0
2015-12-05,Max Franz,AT,66
2015-12-05,Hyeon-Tae Kim,KR,0
2015-12-05,Kieffer Christianson,US,0
2015-12-05,Nicolas Raffort,FR,0
2015-12-05,James Crawford,CA,0
2015-12-05,Tilen Debelak,SK,0
2015-12-05,Marc Oliveras,AD,0
2015-12-05,Nicholas Krause,US,0
2015-12-05,Christof Innerhofer,IT,26
2015-12-05,Henri Battilani,IT,0
2015-12-05,Stian Saugestad,NO,0
2015-12-05,Christoffer Faarup,DK,0
2015-12-05,Rok Perko,SK,0
2015-12-05,Matthieu Bailet,FR,0
2015-12-05,Dominik Paris,IT,60
2015-12-05,Brice Roger,FR,10
2015-12-05,Marcel Hirscher,AT,100
2015-12-05,Adam Chrapek,PL,0
2015-12-05,Davide Cazzaniga,IT,0
2015-12-05,Christopher Neumayer,AT,0
2015-12-05,Frederic Berthold,AT,0
2015-12-05,Alexander Koell,SE,0
