date,name,ath_country,value
1993-10-30,Frank Piccard,FR,100
1993-10-30,Jeff Olson,US,0
1993-10-30,Franco Cavegn,CH,0
1993-10-30,Armin Assinger,AT,0
1993-10-30,Michael Lichtenegger,AT,0
1993-10-30,Urs Kaelin,CH,0
1993-10-30,Norman Bergamelli,IT,0
1993-10-30,Luigi Colturi,IT,0
1993-10-30,Mario Reiter,AT,0
1993-10-30,Steve Locher,CH,26
1993-10-30,Fabrizio Tescari,IT,0
1993-10-30,Sebastien Amiez,FR,0
1993-10-30,Janne Leskinen,FI,0
1993-10-30,Didrik Marksten,NO,0
1993-10-30,Miran Rauter,SK,0
1993-10-30,Michael Tritscher,AT,0
1993-10-30,Jean Luc Cretier,FR,0
1993-10-30,Hans-Joerg Tauscher,DE,0
1993-10-30,Helmut Hoeflehner,AT,0
1993-10-30,Patrick Ortlieb,AT,0
1993-10-30,Nicolas Burtin,FR,0
1993-10-30,Werner Perathoner,IT,0
1993-10-30,Cary Mullen,CA,0
1993-10-30,Luke Sauder,CA,0
1993-10-30,Lionel Finance,FR,0
1993-10-30,Stefan Krauss,DE,0
1993-10-30,Pietro Vitalini,IT,0
1993-10-30,Juergen Hasler,LI,0
1993-10-30,Asgeir Linberg,NO,0
1993-10-30,A.J. Kitt,US,0
1993-10-30,Martin Bell,GB,0
1993-10-30,Ed Podivinsky,CA,0
1993-10-30,Luca Cattaneo,IT,0
1993-10-30,Martin Fiala,DE,0
1993-10-30,Chad Fleischer,US,0
1993-10-30,Tom Stiansen,NO,0
1993-10-30,Patrick Holzer,IT,0
1993-10-30,Xavier Fournier,FR,0
1993-10-30,Craig Thrasher,US,0
1993-10-30,Yvan Eggenberger,CH,0
1993-10-30,P Casey Puckett,US,0
1993-10-30,Andrej Miklavc,SK,0
1993-10-30,Rainer Salzgeber,AT,29
1993-10-30,Eric Villiard,CA,0
1993-10-30,Christophe Fivel,FR,0
1993-10-30,Kevin Wert,CA,0
1993-10-30,Reggie Crist,US,0
1993-10-30,Daniel Brunner,CH,0
1993-10-30,Clic Bloomfield,US,0
1993-10-30,Daron Rahlves,US,0
1993-10-30,Casey Snyder,US,0
1993-10-30,Stefan Stankalla,DE,0
1993-10-30,Bernhard Gstrein,AT,32
1993-10-30,Jeremy Nobis,US,0
1993-10-30,Darren Thorburn,CA,0
1993-10-30,Patrick Wirth,AT,0
1993-10-30,Willy Raine,CA,0
1993-10-30,Xavier Gigandet,CH,0
1993-10-30,Ralf Socher,CA,0
1993-10-30,David Pretot,FR,0
1993-10-30,Patrik Jaerbyn,SE,0
1993-10-30,Brian Stemmle,CA,0
1993-10-30,Max Rauffer,DE,0
1993-10-30,Takuya Ishioka,JP,0
1993-10-30,Christian Polig,IT,0
1993-10-30,Mads Moerch,NO,0
1993-10-30,Graham Bell,GB,0
1993-10-30,Fritz Strobl,AT,0
1993-10-30,Oswald Schranzhofer,IT,0
1993-10-30,Berni Huber,DE,0
1993-10-30,Roman Torn,CA,0
1993-10-30,Alois Vogl,DE,0
1993-10-30,Martin Knoeri,CH,0
