date,name,ath_country,value
2004-12-05,Michaela Dorfmeister,AT,100
2004-12-05,Sarah Schleper,US,0
2004-12-05,Marie Marchand-Arvier,FR,0
2004-12-05,Brigitte Acton,CA,0
2004-12-05,Angelika Gruener,IT,11
2004-12-05,Manuela Moelgg,IT,0
2004-12-05,Gina Stechert,DE,0
2004-12-05,Katja Wirth,AT,36
2004-12-05,Tatiana Blagouliak,RU,0
2004-12-05,Cathrine Meisingset,NO,0
2004-12-05,Sarah Schaedler,LI,0
2004-12-05,Sophie Splawinski,CA,0
2004-12-05,Bryna McCarty,US,10
2004-12-05,Anja Paerson,SE,22
2004-12-05,Martina Ertl,DE,40
2004-12-05,Stacey J Cook,US,0
2004-12-05,Brigitte Obermoser,AT,32
2004-12-05,Elena Fanchini,IT,0
2004-12-05,Nike Bent,SE,0
2004-12-05,Silke Bachmann,IT,0
2004-12-05,Kirsten L Clark,US,24
2004-12-05,Carmen Casanova,CH,0
2004-12-05,Verena Stuffer,IT,0
2004-12-05,Genevieve Simard,CA,13
2004-12-05,Olesja Alieva,RU,0
2004-12-05,Chiara May,IT,0
2004-12-05,Jelena Lolovic,RS,0
2004-12-05,Resi Stiegler,US,0
2004-12-05,Nika Fleiss,HR,0
2004-12-05,Petra Robnik,SK,0
2004-12-05,Julia Mancuso,US,29
2004-12-05,Ingrid Jacquemod,FR,29
2004-12-05,Marion Bertrand,FR,0
2004-12-05,Tina Maze,SK,12
2004-12-05,Sylviane Berthod,CH,20
2004-12-05,Therese Borssen,SE,0
2004-12-05,Emilie Depommier,FR,0
2004-12-05,Sherry Lawrence,CA,0
2004-12-05,Maria Riesch Hoefl,DE,0
2004-12-05,Carolina Ruiz Castillo,ES,0
2004-12-05,Lindsey Vonn,US,60
2004-12-05,Alexandra Meissnitzer,AT,6
2004-12-05,Karine Meilleur,FR,4
2004-12-05,Ellen Hild,DE,0
2004-12-05,Regina Haeusl,DE,0
2004-12-05,Nadia Fanchini,IT,0
2004-12-05,Alexandra Coletti,IT,0
2004-12-05,Daniela Ceccarelli,IT,0
2004-12-05,Renate Goetschl,AT,80
2004-12-05,Elisabeth Goergl,AT,5
2004-12-05,Kelly Vanderbeek,CA,18
2004-12-05,Eveline Rohregger,AT,1
2004-12-05,Allison Forsyth,CA,16
2004-12-05,Carole Montillet,FR,2
2004-12-05,Silvia Berger,AT,4
2004-12-05,Caroline Lalive,US,0
2004-12-05,Marlies Schild,AT,0
2004-12-05,Anne Marie Lefrancois,CA,0
