date,name,ath_country,value
2006-11-12,Benjamin Raich,AT,100
2006-11-12,Alexander Koll,AT,0
2006-11-12,Ivica Kostelic,HR,0
2006-11-12,Paul Stutz,CA,0
2006-11-12,Truls Ove Karlsen,NO,0
2006-11-12,Andreas Omminger,AT,0
2006-11-12,Marc Gini,CH,0
2006-11-12,Anton Lahdenperae,SE,0
2006-11-12,Alexandre Anselmet,FR,0
2006-11-12,Andre Myhrer,SE,0
2006-11-12,Thomas Frey,FR,0
2006-11-12,Daniel Albrecht,CH,0
2006-11-12,Patrick Bechter,AT,0
2006-11-12,Alberto Schieppati,IT,0
2006-11-12,Stephan Goergl,AT,0
2006-11-12,Jens Byggmark,SE,40
2006-11-12,Alessandro Roberto,IT,0
2006-11-12,Massimiliano Blardone,IT,0
2006-11-12,Roland Fischnaller,IT,0
2006-11-12,David Poisson,FR,0
2006-11-12,Marc Bottollier,FR,0
2006-11-12,Pierre Emmanuel Dalcin,FR,0
2006-11-12,Yannick Bertrand,FR,0
2006-11-12,Johan Clarey,FR,0
2006-11-12,Noel Baxter,GB,0
2006-11-12,Davide Simoncelli,IT,0
2006-11-12,Filip Trejbal,CZ,0
2006-11-12,Florian Eisath,IT,0
2006-11-12,Natko Zrncic-Dim,HR,0
2006-11-12,Christoph Dreier,AT,0
2006-11-12,Ryan Semple,CA,0
2006-11-12,Lars Elton Myhre,NO,0
2006-11-12,Christof Innerhofer,IT,0
2006-11-12,Christoph Alster,AT,0
2006-11-12,Giuliano Razzoli,IT,0
2006-11-12,Gaetan Llorach,FR,0
2006-11-12,Reinfried Herbst,AT,0
2006-11-12,Beni Hofer,CH,0
2006-11-12,Mattias Hargin,SE,0
2006-11-12,Kurt Engl,AT,0
2006-11-12,Johannes Stehle,DE,0
2006-11-12,Michael Bonetti,CH,0
2006-11-12,Jeffrey Frisch,CA,0
2006-11-12,Jouni Pellinen,FI,0
2006-11-12,Olivier Brand,CH,0
2006-11-12,TJ Lanning,US,0
2006-11-12,Rainer Schoenfelder,AT,45
2006-11-12,Gauthier De Tessieres,FR,0
2006-11-12,Mitja Dragsic,SK,0
2006-11-12,Mitja Valencic,SK,0
2006-11-12,Johan Brolenius,SE,0
2006-11-12,Oscar Andersson,SE,0
2006-11-12,Patrick Thaler,IT,0
2006-11-12,Akira Sasaki,JP,0
2006-11-12,Julien Lizeroux,FR,0
2006-11-12,Omar Longhi,IT,0
2006-11-12,Thomas Fanara,FR,0
2006-11-12,Carlo Janka,CH,0
2006-11-12,Joel Chenal,FR,0
2006-11-12,Norbert Holzknecht,AT,0
2006-11-12,Finlay Mickel,GB,0
2006-11-12,Andreas Buder,AT,0
2006-11-12,Alex Happacher,IT,0
2006-11-12,Adrien Theaux,FR,0
2006-11-12,Francois Bourque,CA,0
2006-11-12,Pierre Paquin,FR,0
2006-11-12,Ted Ligety,US,0
2006-11-12,Bruno Kernen,CH,0
2006-11-12,Stephan Keppler,DE,0
2006-11-12,Klaus Kroell,AT,0
2006-11-12,Hermann Maier,AT,0
2006-11-12,Didier Cuche,CH,0
2006-11-12,Hans Grugger,AT,0
2006-11-12,Peter Fill,IT,0
2006-11-12,Manuel Osborne-Paradis,CA,0
2006-11-12,Marco Buechel,LI,0
2006-11-12,Manfred Moelgg,IT,3
2006-11-12,Ales Gorza,SK,4
2006-11-12,Hans Petter Buraas,NO,5
2006-11-12,Steve Missillier,FR,6
2006-11-12,Bernard Vajdic,SK,7
2006-11-12,Cristian Deville,IT,8
2006-11-12,Thomas Grandi,CA,32
2006-11-12,Pierrick Bourgeat,FR,9
2006-11-12,Alois Vogl,DE,10
2006-11-12,Aksel-Lund Svindal,NO,11
2006-11-12,Patrick Biggs,CA,12
2006-11-12,Felix Neureuther,DE,13
2006-11-12,Jukka Leino,FI,14
2006-11-12,Martin Hansson,SE,15
2006-11-12,Jimmy Cochran,US,16
2006-11-12,Romed Baumann,AT,18
2006-11-12,Kentaro Minagawa,JP,20
2006-11-12,Mario Matt,AT,22
2006-11-12,Kalle Palander,FI,24
2006-11-12,Silvan Zurbriggen,CH,26
2006-11-12,Michael Walchhofer,AT,0
2006-11-12,Ambrosi Hoffmann,CH,0
2006-11-12,Christoph Gruber,AT,0
2006-11-12,Werner Heel,IT,0
2006-11-12,Niklas Rainer,SE,0
2006-11-12,Jean-Baptiste Grange,FR,0
2006-11-12,Ondrej Bank,CZ,0
2006-11-12,Marc Berthod,CH,0
2006-11-12,Patrick Staudacher,IT,0
2006-11-12,Walter Girardi,IT,0
2006-11-12,Michael Gufler,IT,0
2006-11-12,Stefan Guay,CA,0
2006-11-12,Andrej Jerman,SK,0
