date,name,ath_country,value
1979-12-08,Ingemar Stenmark,SE,25
1979-12-08,Leonhard Stock,AT,0
1979-12-08,Hannes Spiss,AT,0
1979-12-08,Joze Kuralt,SK,11
1979-12-08,Jacques Luethy,CH,11
1979-12-08,Werner Rhyner,CH,0
1979-12-08,Cary Adgate,US,0
1979-12-08,Klaus Heidegger,AT,0
1979-12-08,Bogumir Zeman,SK,0
1979-12-08,Jean Luc Fournier,CH,0
1979-12-08,Franz Gruber,AT,0
1979-12-08,Jarle Halsnes,NO,9
1979-12-08,Piero Gros,IT,0
1979-12-08,Anton Steiner,AT,0
1979-12-08,Steve Mahre,US,0
1979-12-08,Bruno Noeckler,IT,0
1979-12-08,Gerhard Jaeger,AT,0
1979-12-08,Peter Luescher,CH,0
1979-12-08,Odd Sorli,NO,0
1979-12-08,Andreas Wenzel,LI,8
1979-12-08,Mauro Bernardi,IT,1
1979-12-08,Phil Mahre,US,2
1979-12-08,Joel Gaspoz,CH,3
1979-12-08,Franck Woerndl,DE,7
1979-12-08,Torsten Jakobsson,SE,4
1979-12-08,Albert Burger,DE,5
1979-12-08,Jure Franko,SK,0
1979-12-08,Aleksandr Zhirov,RU,0
1979-12-08,Marc Girardelli,LU,0
1979-12-08,Tiziano Bieller,IT,0
1979-12-08,Bojan Krizaj,SK,20
1979-12-08,Alex Giorgi,IT,0
1979-12-08,Hans Enn,AT,15
1979-12-08,Christian Orlainsky,AT,6
1979-12-08,Petar Popangelov,BG,0
1979-12-08,Boris Strel,SK,12
1979-12-12,Peter Luescher,CH,10
1979-12-12,Torsten Jakobsson,SE,9
1979-12-12,Petar Popangelov,BG,0
1979-12-12,Tiziano Bieller,IT,0
1979-12-12,Steve Mahre,US,4
1979-12-12,Alex Giorgi,IT,0
1979-12-12,Anton Steiner,AT,3
1979-12-12,Aleksandr Zhirov,RU,0
1979-12-12,Piero Gros,IT,2
1979-12-12,Jure Franko,SK,0
1979-12-12,Franz Gruber,AT,1
1979-12-12,Leonhard Stock,AT,0
1979-12-12,Andreas Wenzel,LI,8
1979-12-12,Marc Girardelli,LU,0
1979-12-12,Hannes Spiss,AT,0
1979-12-12,Bruno Noeckler,IT,6
1979-12-12,Cary Adgate,US,0
1979-12-12,Klaus Heidegger,AT,0
1979-12-12,Jean Luc Fournier,CH,0
1979-12-12,Mauro Bernardi,IT,1
1979-12-12,Phil Mahre,US,2
1979-12-12,Joel Gaspoz,CH,3
1979-12-12,Albert Burger,DE,5
1979-12-12,Christian Orlainsky,AT,6
1979-12-12,Franck Woerndl,DE,7
1979-12-12,Joze Kuralt,SK,11
1979-12-12,Werner Rhyner,CH,0
1979-12-12,Bogumir Zeman,SK,0
1979-12-12,Hans Enn,AT,27
1979-12-12,Ingemar Stenmark,SE,50
1979-12-12,Odd Sorli,NO,11
1979-12-12,Bojan Krizaj,SK,35
1979-12-12,Jacques Luethy,CH,31
1979-12-12,Boris Strel,SK,21
1979-12-12,Jarle Halsnes,NO,16
1979-12-12,Gerhard Jaeger,AT,8
1980-01-21,Petar Popangelov,BG,0
1980-01-21,Odd Sorli,NO,11
1980-01-21,Jarle Halsnes,NO,17
1980-01-21,Piero Gros,IT,10
1980-01-21,Steve Mahre,US,4
1980-01-21,Gerhard Jaeger,AT,8
1980-01-21,Anton Steiner,AT,3
1980-01-21,Franz Gruber,AT,1
1980-01-21,Werner Rhyner,CH,2
1980-01-21,Peter Luescher,CH,10
1980-01-21,Mauro Bernardi,IT,1
1980-01-21,Christian Orlainsky,AT,6
1980-01-21,Hannes Spiss,AT,0
1980-01-21,Franck Woerndl,DE,7
1980-01-21,Joze Kuralt,SK,11
1980-01-21,Hans Enn,AT,27
1980-01-21,Bojan Krizaj,SK,35
1980-01-21,Ingemar Stenmark,SE,75
1980-01-21,Bogumir Zeman,SK,9
1980-01-21,Jacques Luethy,CH,51
1980-01-21,Jean Luc Fournier,CH,11
1980-01-21,Joel Gaspoz,CH,18
1980-01-21,Phil Mahre,US,2
1980-01-21,Bruno Noeckler,IT,18
1980-01-21,Marc Girardelli,LU,0
