date,name,ath_country,value
2001-12-01,Petra Haltmayr,DE,100
2001-12-01,Lindsey Vonn,US,0
2001-12-01,Janica Kostelic,HR,0
2001-12-01,Anja Paerson,SE,0
2001-12-01,Alessandra Merlin,IT,0
2001-12-01,Brigitte Obermoser,AT,20
2001-12-01,Kathrin Hoelzl,DE,0
2001-12-01,Maria Riesch Hoefl,DE,0
2001-12-01,Lucie Hrstkova,CZ,0
2001-12-01,Fraenzi Aufdenblatten,CH,0
2001-12-01,Genevieve Simard,CA,24
2001-12-01,Patrizia Bassis,IT,24
2001-12-01,Anne Marie Mueller,NO,0
2001-12-01,Floriane Paturel,FR,0
2001-12-01,Magda Mattel,FR,0
2001-12-01,Tanja Pieren,CH,0
2001-12-01,Pia Kaeyhkoe,FI,0
2001-12-01,Marta Antonioli,IT,0
2001-12-01,Elena Tagliabue,IT,0
2001-12-01,Kristine Heggelund,NO,0
2001-12-01,Alexandra Meissnitzer,AT,18
2001-12-01,Gabriela Martinovova,CZ,0
2001-12-01,Tanja Schneider,AT,9
2001-12-01,Karen Putzer,IT,8
2001-12-01,Selina Heregger,AT,11
2001-12-01,Astrid Vierthaler,AT,8
2001-12-01,Kathleen Monahan,US,6
2001-12-01,Kirsten L Clark,US,12
2001-12-01,Eveline Rohregger,AT,5
2001-12-01,Daniela Ceccarelli,IT,4
2001-12-01,Martina Ertl,DE,13
2001-12-01,Karine Meilleur,FR,3
2001-12-01,Ingeborg H. Marken,NO,2
2001-12-01,Isolde Kostner,IT,14
2001-12-01,Ingrid Jacquemod,FR,1
2001-12-01,Regina Haeusl,DE,0
2001-12-01,Corinne Rey Bellet,CH,15
2001-12-01,Alice Jones,AU,0
2001-12-01,Julia Mancuso,US,0
2001-12-01,Ingrid Rumpfhuber,AT,18
2001-12-01,Carolina Ruiz Castillo,ES,0
2001-12-01,Jonna Mendes,US,26
2001-12-01,Martina Schild,CH,0
2001-12-01,Carole Montillet,FR,80
2001-12-01,Caroline Lalive,US,60
2001-12-01,Melanie Turgeon,CA,29
2001-12-01,Melanie Suchet,FR,45
2001-12-01,Michaela Dorfmeister,AT,40
2001-12-01,Pernilla Wiberg,SE,36
2001-12-01,Maria Belen Simari-Birkner,AR,0
2001-12-01,Hilde Gerg,DE,50
2001-12-01,Tamara Mueller,CH,0
2001-12-01,Anne Laure Givelet,FR,0
2001-12-01,Kelly Vanderbeek,CA,0
2001-12-01,Macarena Simari-Birkner,AR,0
2001-12-01,Chiara May,IT,0
2001-12-01,Renate Goetschl,AT,32
2001-12-01,Warwara Zelenskaja,RU,10
2001-12-01,Anastasij Popkova,RU,0
2001-12-15,Isabelle Huber,DE,0
2001-12-15,Janica Kostelic,HR,22
2001-12-15,Petra Haltmayr,DE,109
2001-12-15,Merete Fjeldavlie,NO,7
2001-12-15,Melanie Turgeon,CA,45
2001-12-15,Maria Belen Simari-Birkner,AR,0
2001-12-15,Kirsten L Clark,US,20
2001-12-15,Jonna Mendes,US,32
2001-12-15,Macarena Simari-Birkner,AR,0
2001-12-15,Tamara Mueller,CH,0
2001-12-15,Lindsey Vonn,US,5
2001-12-15,Anastasij Popkova,RU,0
2001-12-15,Chiara May,IT,0
2001-12-15,Sibylle Brauner,DE,4
2001-12-15,Carole Montillet,FR,80
2001-12-15,Elena Tagliabue,IT,3
2001-12-15,Kelly Vanderbeek,CA,0
2001-12-15,Ella Alpiger,CH,0
2001-12-15,Gail Kelly,CA,0
2001-12-15,Ruth Kuendig,CH,0
2001-12-15,Genevieve Simard,CA,24
2001-12-15,Alexandra Grauvogl,DE,0
2001-12-15,Alexandra Munteanu,RO,0
2001-12-15,Corinne Rey Bellet,CH,15
2001-12-15,Alice Jones,AU,0
2001-12-15,Gabriela Martinovova,CZ,0
2001-12-15,Carolina Ruiz Castillo,ES,0
2001-12-15,Ingeborg H. Marken,NO,3
2001-12-15,Martina Schild,CH,0
2001-12-15,Melanie Suchet,FR,45
2001-12-15,Janette Hargin,SE,2
2001-12-15,Patrizia Bassis,IT,34
2001-12-15,Anne Laure Givelet,FR,0
2001-12-15,Alexandra Coletti,IT,0
2001-12-15,Eveline Rohregger,AT,19
2001-12-15,Martina Ertl,DE,31
2001-12-15,Sylviane Berthod,CH,20
2001-12-15,Renate Goetschl,AT,112
2001-12-15,Stefanie Schuster,AT,12
2001-12-15,Isolde Kostner,IT,38
2001-12-15,Tanja Schneider,AT,69
2001-12-15,Brigitte Obermoser,AT,35
2001-12-15,Mojca Suhadolc,SK,26
2001-12-15,Warwara Zelenskaja,RU,23
2001-12-15,Kathleen Monahan,US,17
2001-12-15,Pernilla Wiberg,SE,81
2001-12-15,Daniela Ceccarelli,IT,33
2001-12-15,Michaela Dorfmeister,AT,80
2001-12-15,Karen Putzer,IT,40
2001-12-15,Hilde Gerg,DE,150
2001-12-15,Caroline Lalive,US,96
2001-12-15,Alexandra Meissnitzer,AT,68
2001-12-22,Isolde Kostner,IT,38
2001-12-22,Mojca Suhadolc,SK,26
2001-12-22,Astrid Vierthaler,AT,8
2001-12-22,Tanja Schneider,AT,69
2001-12-22,Fujiko Sekino,FR,0
2001-12-22,Daniela Ceccarelli,IT,113
2001-12-22,Melanie Turgeon,CA,45
2001-12-22,Michaela Dorfmeister,AT,80
2001-12-22,Melanie Suchet,FR,45
2001-12-22,Barbara Kleon,IT,0
2001-12-22,Kirsten L Clark,US,80
2001-12-22,Stefanie Schuster,AT,72
2001-12-22,Hilde Gerg,DE,195
2001-12-22,Alexandra Meissnitzer,AT,108
2001-12-22,Corinne Rey Bellet,CH,15
2001-12-22,Sara Maude Boucher,CA,0
2001-12-22,Carolina Ruiz Castillo,ES,10
2001-12-22,Merete Fjeldavlie,NO,7
2001-12-22,Pernilla Wiberg,SE,103
2001-12-22,Lindsey Vonn,US,12
2001-12-22,Karen Putzer,IT,140
2001-12-22,Eveline Rohregger,AT,35
2001-12-22,Martina Ertl,DE,47
2001-12-22,Maria Belen Simari-Birkner,AR,0
2001-12-22,Macarena Simari-Birkner,AR,0
2001-12-22,Tamara Mueller,CH,0
2001-12-22,Anastasij Popkova,RU,0
2001-12-22,Marta Antonioli,IT,0
2001-12-22,Magda Mattel,FR,0
2001-12-22,Floriane Paturel,FR,0
2001-12-22,Olesja Alieva,RU,0
2001-12-22,Fraenzi Aufdenblatten,CH,0
2001-12-22,Maria Riesch Hoefl,DE,0
2001-12-22,Kathrin Hoelzl,DE,0
2001-12-22,Anja Paerson,SE,0
2001-12-22,Janica Kostelic,HR,22
2001-12-22,Gabriela Martinovova,CZ,0
2001-12-22,Alexandra Munteanu,RO,0
2001-12-22,Ruth Kuendig,CH,0
2001-12-22,Gail Kelly,CA,0
2001-12-22,Allison Forsyth,CA,0
2001-12-22,Alexandra Coletti,IT,0
2001-12-22,Ella Alpiger,CH,0
2001-12-22,Tatum Skoglund,US,0
2001-12-22,Lucie Hrstkova,CZ,0
2001-12-22,Janette Hargin,SE,38
2001-12-22,Kristine Heggelund,NO,0
2001-12-22,Renate Goetschl,AT,130
2001-12-22,Karine Meilleur,FR,5
2001-12-22,Selina Heregger,AT,25
2001-12-22,Lucia Recchia,IT,20
2001-12-22,Martina Lechner,AT,3
2001-12-22,Kathleen Monahan,US,31
2001-12-22,Caroline Lalive,US,120
2001-12-22,Ingrid Rumpfhuber,AT,27
2001-12-22,Sibylle Brauner,DE,9
2001-12-22,Catherine Borghi,CH,5
2001-12-22,Brigitte Obermoser,AT,46
2001-12-22,Sylviane Berthod,CH,46
2001-12-22,Regina Haeusl,DE,1
2001-12-22,Elena Tagliabue,IT,32
2001-12-22,Warwara Zelenskaja,RU,29
2001-12-22,Genevieve Simard,CA,56
2001-12-22,Ingrid Jacquemod,FR,13
2001-12-22,Patrizia Bassis,IT,42
2002-01-25,Nathalie Robert,FR,0
2002-01-25,Jenny Owens,AU,0
2002-01-25,Martina Ertl,DE,47
2002-01-25,Allison Forsyth,CA,0
2002-01-25,Selina Heregger,AT,25
2002-01-25,Olesja Alieva,RU,0
2002-01-25,Anne Marie Lefrancois,CA,0
2002-01-25,Fujiko Sekino,FR,0
