date,name,ath_country,value
2002-11-23,Janica Kostelic,HR,100
2002-11-23,Petra Zakourilova,CZ,0
2002-11-23,Kumiko Kashiwagi,JP,0
2002-11-23,Silke Bachmann,IT,0
2002-11-23,Andrine Flemmen,NO,0
2002-11-23,Tina Maze,SK,0
2002-11-23,Petra Knor,AT,0
2002-11-23,Ana Jelusic,HR,0
2002-11-23,Carolina Ruiz Castillo,ES,0
2002-11-23,Alenka Dovzan,SK,0
2002-11-23,Noriyo Hiroi,JP,0
2002-11-23,Anna Prchal,CA,0
2002-11-23,Rowena Bright,AU,0
2002-11-23,Fraenzi Aufdenblatten,CH,0
2002-11-23,Hedda Berntsen,NO,0
2002-11-23,Allison Forsyth,CA,0
2002-11-23,Britt Janyk,CA,0
2002-11-23,Carina Raich,AT,0
2002-11-23,Christine Sponring,AT,0
2002-11-23,Veronika Velez Zuzulova,SK,0
2002-11-23,Lindsey Vonn,US,0
2002-11-23,Emmi Pezzedi,IT,0
2002-11-23,Karen Putzer,IT,0
2002-11-23,Line Viken,NO,0
2002-11-23,Genevieve Simard,CA,0
2002-11-23,Anja Paerson,SE,18
2002-11-23,Annemarie Gerg,DE,16
2002-11-23,Anna Ottosson,SE,15
2002-11-23,Trine Bakke Rognmo,NO,14
2002-11-23,Kristina Koznick,US,13
2002-11-23,Tanja Poutiainen,FI,12
2002-11-23,Claudia Riegler,NZ,11
2002-11-23,Marlies Oester,CH,10
2002-11-23,Emma Carrick Anderson,GB,9
2002-11-23,Lisa Bremseth,NO,0
2002-11-23,Henna Raita,FI,8
2002-11-23,Lea Dabic,SK,5
2002-11-23,Corina Gruenenfelder,CH,4
2002-11-23,Daniela Merighetti,IT,3
2002-11-23,Natasa Bokal,SK,2
2002-11-23,Spela Pretnar,SK,0
2002-11-23,Annalisa Ceresa,IT,0
2002-11-23,Maria Riesch Hoefl,DE,0
2002-11-23,Manuela Moelgg,IT,0
2002-11-23,Vanessa Vidal,FR,0
2002-11-23,Julia Mancuso,US,6
2002-11-23,Monika Bergmann,DE,20
2002-11-23,Caroline Lalive,US,0
2002-11-23,Sarka Strachova Zahrobska,CZ,0
2002-11-23,Katja Wirth,AT,0
2002-11-23,Daniela Ceccarelli,IT,0
2002-11-23,Catherine Borghi,CH,0
2002-11-23,Kathrin Hoelzl,DE,0
2002-11-23,Ana Drev,SK,0
2002-11-23,Ana Kobal,SK,0
2002-11-23,Jelena Lolovic,RS,0
2002-11-23,Zuzana Smerciakova,SK,0
2002-11-23,Sophia Akhmeteli,GE,0
2002-11-23,Kirsten L Clark,US,0
2002-11-23,Emily Brydon,CA,0
2002-11-23,Michaela Kirchgasser,AT,0
2002-11-23,Eva Kurfuerstova,CZ,0
2002-11-23,Claire Dautherives,FR,0
2002-11-23,Anne Marie Mueller,NO,0
2002-11-23,Sophie Soelling,DK,0
2002-11-23,Christine Hargin,SE,0
