date,name,ath_country,value
2007-11-24,Jan Hudec,CA,100
2007-11-24,Alexandr Horoshilov,RU,0
2007-11-24,Alex Happacher,IT,0
2007-11-24,Alexandre Pittin,FR,0
2007-11-24,Marc Berthod,CH,0
2007-11-24,Jeffrey Frisch,CA,0
2007-11-24,Krystof Kryzl,CZ,0
2007-11-24,Didier Defago,CH,9
2007-11-24,Alexey Chaadayev,RU,0
2007-11-24,Roger Vidosa,AD,0
2007-11-24,Carlo Janka,CH,0
2007-11-24,Jeremie Durand,FR,0
2007-11-24,Ole Magnus Kulbeck,NO,0
2007-11-24,Petr Zahrobsky,CZ,0
2007-11-24,Paul Stutz,CA,0
2007-11-24,Mario Scheiber,AT,10
2007-11-24,Jouni Pellinen,FI,0
2007-11-24,Matteo Marsaglia,IT,0
2007-11-24,Thomas Fischer,DE,0
2007-11-24,Bode Miller,US,11
2007-11-24,Erik Guay,CA,14
2007-11-24,Didier Cuche,CH,14
2007-11-24,Aksel-Lund Svindal,NO,14
2007-11-24,Hermann Maier,AT,15
2007-11-24,Steven Nyman,US,16
2007-11-24,Michael Walchhofer,AT,18
2007-11-24,Andrej Jerman,SK,22
2007-11-24,Marco Buechel,LI,22
2007-11-24,Romed Baumann,AT,24
2007-11-24,Kjetil Jansrud,NO,0
2007-11-24,Lars Elton Myhre,NO,8
2007-11-24,Michael Gufler,IT,0
2007-11-24,Ted Ligety,US,0
2007-11-24,Pierre Emmanuel Dalcin,FR,4
2007-11-24,Guillermo Fayed,FR,4
2007-11-24,Klaus Kroell,AT,1
2007-11-24,Marc Bottollier,FR,0
2007-11-24,Erik Fisher,US,0
2007-11-24,Kevin Francis,US,0
2007-11-24,Johan Clarey,FR,5
2007-11-24,Rok Perko,SK,0
2007-11-24,Andrew Weibrecht,US,0
2007-11-24,Daniel Albrecht,CH,0
2007-11-24,Johannes Stehle,DE,0
2007-11-24,Hannes Reichelt,AT,0
2007-11-24,Natko Zrncic-Dim,HR,0
2007-11-24,Finlay Mickel,GB,0
2007-11-24,Christoph Alster,AT,0
2007-11-24,Walter Girardi,IT,6
2007-11-24,Thibault Garnier,FR,0
2007-11-24,Alek Glebov,SK,0
2007-11-24,Alexandre Bouillot,FR,0
2007-11-24,Frederik Van Buynder,BE,0
2007-11-24,Michael Bonetti,CH,0
2007-11-24,Peter Struger,AT,0
2007-11-24,Yannick Bertrand,FR,7
2007-11-24,Bernhard Matti,CH,0
2007-11-24,Cyril Vieux,FR,0
2007-11-24,Tobias Stechert,DE,0
2007-11-24,Florian Eisath,IT,0
2007-11-24,Daniel Ericsson,SE,0
2007-11-24,Rainer Schoenfelder,AT,0
2007-11-24,Christoph Gruber,AT,26
2007-11-24,Georg Streitberger,AT,29
2007-11-24,Scott Macartney,US,2
2007-11-24,Adrien Theaux,FR,32
2007-11-24,Werner Heel,IT,40
2007-11-24,John Kucera,CA,36
2007-11-24,Marco Sullivan,US,80
2007-11-24,Tobias Gruenenfelder,CH,45
2007-11-24,Andreas Buder,AT,60
2007-11-24,Kurt Sulzenbacher,IT,50
2007-11-30,Mario Scheiber,AT,42
2007-11-30,Ivica Kostelic,HR,0
2007-11-30,Cornel Zueger,CH,0
2007-11-30,Antoine Deneriaz,FR,0
2007-11-30,Olivier Brand,CH,0
2007-11-30,Jan Hudec,CA,114
2007-11-30,Peter Fill,IT,36
2007-11-30,Beni Hofer,CH,0
2007-11-30,Niklas Rainer,SE,0
2007-11-30,Hans Grugger,AT,0
2007-11-30,Silvano Varettoni,IT,0
2007-11-30,Patrick Staudacher,IT,0
2007-11-30,Robbie Dixon,CA,0
2007-11-30,Bjarne Solbakken,NO,0
2007-11-30,Johan Clarey,FR,20
2007-11-30,Andreas Strodl,DE,0
2007-11-30,Matts Olsson,SE,0
2007-11-30,Stephan Thanei,IT,0
2007-11-30,Mark Bridgwater,NZ,0
2007-11-30,Erik Fisher,US,0
2007-11-30,TJ Lanning,US,0
2007-11-30,Klaus Kroell,AT,1
2007-11-30,Aksel-Lund Svindal,NO,14
2007-11-30,Scott Macartney,US,13
2007-11-30,David Poisson,FR,4
2007-11-30,Michael Walchhofer,AT,118
2007-11-30,Benjamin Raich,AT,12
2007-11-30,Werner Heel,IT,41
2007-11-30,Pierre Emmanuel Dalcin,FR,17
2007-11-30,Adrien Theaux,FR,35
2007-11-30,Christof Innerhofer,IT,5
2007-11-30,John Kucera,CA,56
2007-11-30,Steven Nyman,US,96
2007-11-30,Didier Cuche,CH,74
2007-11-30,Johannes Stehle,DE,7
2007-11-30,Silvan Zurbriggen,CH,7
2007-11-30,Didier Defago,CH,59
2007-11-30,Christoph Gruber,AT,34
2007-11-30,Marco Buechel,LI,67
2007-11-30,Daniel Albrecht,CH,9
2007-11-30,Bode Miller,US,51
2007-11-30,Lars Elton Myhre,NO,18
2007-11-30,Andreas Buder,AT,60
2007-11-30,Tobias Gruenenfelder,CH,45
2007-11-30,Kevin Francis,US,0
2007-11-30,Yannick Bertrand,FR,7
2007-11-30,Rok Perko,SK,0
2007-11-30,Peter Strodl,DE,0
2007-11-30,Cyril Vieux,FR,0
2007-11-30,Alexandr Horoshilov,RU,0
2007-11-30,Alex Happacher,IT,0
2007-11-30,Alexandre Pittin,FR,0
2007-11-30,Marc Berthod,CH,0
2007-11-30,Jeffrey Frisch,CA,0
2007-11-30,Hermann Maier,AT,39
2007-11-30,Matteo Marsaglia,IT,0
2007-11-30,Krystof Kryzl,CZ,0
2007-11-30,Alexey Chaadayev,RU,0
2007-11-30,Roger Vidosa,AD,0
2007-11-30,Carlo Janka,CH,0
2007-11-30,Kurt Sulzenbacher,IT,79
2007-11-30,Jeremie Durand,FR,0
2007-11-30,Erik Guay,CA,30
2007-11-30,Ole Magnus Kulbeck,NO,0
2007-11-30,Petr Zahrobsky,CZ,0
2007-11-30,Andrew Weibrecht,US,26
2007-11-30,Thomas Fischer,DE,0
2007-11-30,Kjetil Jansrud,NO,0
2007-11-30,Paul Stutz,CA,0
2007-11-30,Michael Gufler,IT,0
2007-11-30,Jouni Pellinen,FI,0
2007-11-30,Michael Bonetti,CH,0
2007-11-30,Bernhard Matti,CH,0
2007-11-30,Alek Glebov,SK,0
2007-11-30,Frederik Van Buynder,BE,0
2007-11-30,Thibault Garnier,FR,0
2007-11-30,Hans Olsson,SE,2
2007-11-30,Peter Struger,AT,0
2007-11-30,Tobias Stechert,DE,0
2007-11-30,Daniel Ericsson,SE,0
2007-11-30,Christoph Alster,AT,0
2007-11-30,Rainer Schoenfelder,AT,0
2007-11-30,Ted Ligety,US,0
2007-11-30,Alexandre Bouillot,FR,0
2007-11-30,Andrej Jerman,SK,44
2007-11-30,Florian Eisath,IT,0
