date,name,ath_country,value
1978-12-09,Ingemar Stenmark,SE,25
1978-12-09,Peter Mally,IT,0
1978-12-09,Jan Bachleda,PL,0
1978-12-09,Josef Walcher,AT,0
1978-12-09,Peter Mueller,CH,0
1978-12-09,Walter Vesti,CH,0
1978-12-09,Toni Buergler,CH,0
1978-12-09,Franz Klammer,AT,0
1978-12-09,Michael Veith,DE,0
1978-12-09,Erik Haaker,NO,0
1978-12-09,Renato Antonioli,IT,0
1978-12-09,Uli Spiess,AT,0
1978-12-09,Paul Frommelt,LI,0
1978-12-09,Philippe Hardy,FR,0
1978-12-09,Klaus Heidegger,AT,0
1978-12-09,Franck Woerndl,DE,0
1978-12-09,Anton Steiner,AT,0
1978-12-09,Christian Orlainsky,AT,0
1978-12-09,Jean Marc Muffat,FR,0
1978-12-09,Werner Grissmann,AT,0
1978-12-09,Erwin Josi,CH,0
1978-12-09,Doug Powell,US,0
1978-12-09,Hans Enn,AT,0
1978-12-09,Karl Trojer,IT,0
1978-12-09,Stig Strand,SE,0
1978-12-09,Bojan Krizaj,SK,0
1978-12-09,Mauro Bernardi,IT,20
1978-12-09,Wolfram Ortner,AT,19
1978-12-09,Bogumir Zeman,SK,18
1978-12-09,Heini Hemmi,CH,17
1978-12-09,Ken Read,CA,0
1978-12-09,Dave Murray,CA,0
1978-12-09,Vladimir Makeev,RU,0
1978-12-09,Herbert Plank,IT,0
1978-12-09,Peter Wirnsberger,AT,0
1978-12-09,Giuliano Giardini,IT,0
1978-12-09,Albert Burger,DE,0
1978-12-09,Dave Irwin,CA,0
1978-12-09,Steve Podborski,CA,0
1978-12-09,Sepp Ferstl,DE,0
1978-12-09,Leonhard Stock,AT,0
1978-12-09,Andreas Wenzel,LI,0
1978-12-09,Phil Mahre,US,0
1978-12-09,Gustav Thoeni,IT,0
1978-12-09,Valeri Tsiganov,RU,0
1978-12-09,Martial Donnet,CH,0
1978-12-09,Christian Neureuther,DE,0
1978-12-09,Petar Popangelov,BG,0
1978-12-09,Klaus Happacher,IT,0
1978-12-09,Piero Gros,IT,21
1978-12-09,Philippe Roux,CH,0
1978-12-09,Francisco Fernandez Ochoa,ES,0
1978-12-09,Aleksandr Zhirov,RU,0
1978-12-09,Marc Garcia,FR,0
1978-12-09,Werner Rhyner,CH,0
1978-12-09,Peter Aellig,CH,0
1978-12-09,Hannes Spiss,AT,0
1978-12-09,Vladimir Andreev,RU,0
