date,name,ath_country,value,specialty
1998-11-27,Stephan Eberharter,AT,100,Giant Slalom
1998-11-27,Jeff Piccard,FR,9,Super G
1998-11-27,Kenneth Sivertsen,NO,0,Downhill
1998-11-27,Lorenzo Galli,IT,0,Downhill
1998-11-27,Jean Luc Cretier,FR,36,Super G
1998-11-27,Fredrik Nyberg,SE,0,Giant Slalom
1998-11-27,Werner Perathoner,IT,7,Downhill
1998-11-27,Steve Locher,CH,32,Giant Slalom
1998-11-27,Erik Seletto,IT,6,Downhill
1998-11-27,Didier Cuche,CH,24,Downhill
1998-11-27,Paul Accola,CH,3,Giant Slalom
1998-11-27,Juerg Gruenenfelder,CH,2,Downhill
1998-11-27,Vincent Lavoie,CA,0,Super G
1998-11-27,Luke Sauder,CA,0,Downhill
1998-11-27,Kjetil Andre Aamodt,NO,29,Downhill
1998-11-27,Harald Ii Man De,NL,5,Super G
1998-11-27,Josef Strobl,AT,0,Downhill
1998-11-27,Frederic Marin Cudraz,FR,0,Super G
1998-11-27,Peter Runggaldier,IT,0,Downhill
1998-11-27,Audun Groenvold,NO,0,Downhill
1998-11-27,Patrick Wirth,AT,0,Super G
1998-11-27,Didier Defago,CH,0,Super G
1998-11-27,Patrik Jaerbyn,SE,0,Downhill
1998-11-27,P Casey Puckett,US,22,Super G
1998-11-27,Stefan Stankalla,DE,11,Super G
1998-11-27,Lasse Paulsen,NO,0,Super G
1998-11-27,Alessandro Fattori,IT,0,Super G
1998-11-27,Christoph Gruber,AT,18,Super G
1998-11-27,Bruno Kernen,CH,0,Downhill
1998-11-27,Sebastien Fournier-Bidoz,FR,26,Super G
1998-11-27,Luca Cattaneo,IT,15,Downhill
1998-11-27,Benjamin Raich,AT,0,Giant Slalom
1998-11-27,Franco Cavegn,CH,14,Downhill
1998-11-27,Antoine Deneriaz,FR,0,Downhill
1998-11-27,Chad Fleischer,US,14,Downhill
1998-11-27,Werner Franz,AT,0,Downhill
1998-11-27,Pietro Vitalini,IT,12,Downhill
1998-11-27,Christophe Saioni,FR,0,Giant Slalom
1998-11-27,Jernej Koblar,SK,20,Super G
1998-11-27,Kristian Ghedina,IT,10,Downhill
1998-11-27,Hans Knauss,AT,45,Downhill
1998-11-27,Patrice Manuel,FR,0,Super G
1998-11-27,Daron Rahlves,US,8,Super G
1998-11-27,Max Rauffer,DE,0,Downhill
1998-11-27,Fritz Strobl,AT,0,Downhill
1998-11-27,Rainer Salzgeber,AT,50,Super G
1998-11-27,Nicolas Burtin,FR,0,Downhill
1998-11-27,Ales Brezavsek,SK,0,Downhill
1998-11-27,Andreas Schifferer,AT,16,Downhill
1998-11-27,Christian Mayer,AT,60,Giant Slalom
1998-11-27,Lasse Kjus,NO,40,Downhill
1998-11-27,Hermann Maier,AT,80,Super G
1998-11-27,Gregor Sparovec,SK,0,Combined
1998-11-27,Benjamin Melquiond,FR,0,Downhill
1998-11-27,Tobias Barnerssoi,DE,0,Super G
1998-11-27,Andreas Ertl,DE,0,Slalom
1998-11-27,Ehlias Louis,US,4,Super G
1998-11-27,Wisi Betschart,US,1,Super G
1998-12-13,Patrik Jaerbyn,SE,0,Downhill
1998-12-13,Christophe Saioni,FR,0,Giant Slalom
1998-12-13,Jernej Koblar,SK,28,Super G
1998-12-13,Nicolas Burtin,FR,2,Downhill
1998-12-13,Werner Franz,AT,29,Downhill
1998-12-13,Didier Defago,CH,0,Super G
1998-12-13,Patrick Wirth,AT,0,Super G
1998-12-13,Max Rauffer,DE,0,Downhill
1998-12-13,Kristian Ghedina,IT,10,Downhill
1998-12-13,Stephan Eberharter,AT,180,Giant Slalom
1998-12-13,Daron Rahlves,US,30,Super G
1998-12-13,Jeff Piccard,FR,9,Super G
1998-12-13,Stefan Stankalla,DE,17,Super G
1998-12-13,Pietro Vitalini,IT,12,Downhill
1998-12-13,Bruno Kernen,CH,18,Downhill
1998-12-13,Christian Mayer,AT,72,Giant Slalom
1998-12-13,P Casey Puckett,US,22,Super G
1998-12-13,Antoine Deneriaz,FR,0,Downhill
1998-12-13,Chad Fleischer,US,14,Downhill
1998-12-13,Franco Cavegn,CH,23,Downhill
1998-12-13,Peter Runggaldier,IT,36,Downhill
