date,name,ath_country,value
1979-12-05,Marie Therese Nadig,CH,25
1979-12-05,Jana Soltysova,SK,9
1979-12-05,Cornelia Proell,AT,8
1979-12-05,Holly Beth Flanders,US,7
1979-12-05,Evi Mittermaier,DE,6
1979-12-05,Kathy Kreiner,CA,5
1979-12-05,Marie Cecile Gros - Gaudenier,FR,4
1979-12-05,Annemarie Bischofberger,CH,3
1979-12-05,Irene Epple,DE,2
1979-12-05,Loni Klettl,CA,1
1979-12-05,Monika Bader,DE,0
1979-12-05,Evelyne Dirren,CH,0
1979-12-05,Andrea Haaser,AT,0
1979-12-05,Marianne Zechmeister,DE,0
1979-12-05,Torill Fjelstadt,NO,0
1979-12-05,Doris De Agostini,CH,0
1979-12-05,Christa Puschmann,AT,0
1979-12-05,Caroline Attia,FR,0
1979-12-05,Marie Lucie Waldmeier,FR,0
1979-12-05,Elisabeth Kraml,AT,0
1979-12-05,Jamie Kurlander,US,0
1979-12-05,Cristina Gravina,IT,0
1979-12-05,Elena Matous,,0
1979-12-05,Bernadette Zurbriggen,CH,0
1979-12-05,Karin Schneeweiss,BE,0
1979-12-05,Zoe Haas,CH,0
1979-12-05,Hanni Wenzel,LI,10
1979-12-05,Annemarie Proell,AT,11
1979-12-05,Martine Ellmer,AT,0
1979-12-05,Heidi Preuss,US,12
1979-12-05,Laurie Graham,CA,15
1979-12-05,Cindy Nelson,US,20
1979-12-14,Hanni Wenzel,LI,21
1979-12-14,Marianne Zechmeister,DE,5
1979-12-14,Cindy Nelson,US,24
1979-12-14,Annemarie Bischofberger,CH,6
1979-12-14,Torill Fjelstadt,NO,2
1979-12-14,Cornelia Proell,AT,9
1979-12-14,Jana Soltysova,SK,24
1979-12-14,Annemarie Proell,AT,31
1979-12-14,Marie Therese Nadig,CH,50
1979-12-14,Heidi Preuss,US,12
1979-12-14,Holly Beth Flanders,US,7
1979-12-14,Kathy Kreiner,CA,5
1979-12-14,Marie Cecile Gros - Gaudenier,FR,4
1979-12-14,Doris De Agostini,CH,0
1979-12-14,Martine Ellmer,AT,0
1979-12-14,Christa Puschmann,AT,0
1979-12-14,Caroline Attia,FR,0
1979-12-14,Marie Lucie Waldmeier,FR,0
1979-12-14,Elisabeth Kraml,AT,0
1979-12-14,Jamie Kurlander,US,0
1979-12-14,Cristina Gravina,IT,0
1979-12-14,Elena Matous,,0
1979-12-14,Bernadette Zurbriggen,CH,0
1979-12-14,Karin Schneeweiss,BE,0
1979-12-14,Zoe Haas,CH,0
1979-12-14,Andrea Haaser,AT,6
1979-12-14,Monika Bader,DE,12
1979-12-14,Loni Klettl,CA,1
1979-12-14,Evelyne Dirren,CH,7
1979-12-14,Evi Mittermaier,DE,14
1979-12-14,Irene Epple,DE,12
1979-12-14,Laurie Graham,CA,24
1979-12-19,Marie Cecile Gros - Gaudenier,FR,4
1979-12-19,Christa Puschmann,AT,1
1979-12-19,Evelyne Dirren,CH,7
1979-12-19,Annemarie Proell,AT,46
1979-12-19,Jana Soltysova,SK,44
1979-12-19,Zoe Haas,CH,0
1979-12-19,Marie Therese Nadig,CH,75
1979-12-19,Hanni Wenzel,LI,30
1979-12-19,Karin Schneeweiss,BE,0
1979-12-19,Bernadette Zurbriggen,CH,0
1979-12-19,Elena Matous,,0
1979-12-19,Cristina Gravina,IT,0
1979-12-19,Jamie Kurlander,US,0
1979-12-19,Elisabeth Kraml,AT,0
1979-12-19,Evi Mittermaier,DE,24
1979-12-19,Marie Lucie Waldmeier,FR,0
1979-12-19,Caroline Attia,FR,0
1979-12-19,Torill Fjelstadt,NO,2
1979-12-19,Marianne Zechmeister,DE,5
1979-12-19,Irene Epple,DE,23
1979-12-19,Cornelia Proell,AT,9
1979-12-19,Kathy Kreiner,CA,5
1979-12-19,Loni Klettl,CA,1
1979-12-19,Heidi Preuss,US,20
1979-12-19,Monika Bader,DE,14
1979-12-19,Andrea Haaser,AT,6
1979-12-19,Holly Beth Flanders,US,10
1979-12-19,Annemarie Bischofberger,CH,13
1979-12-19,Laurie Graham,CA,30
1979-12-19,Cindy Nelson,US,36
1979-12-19,Doris De Agostini,CH,5
1979-12-19,Martine Ellmer,AT,4
1980-01-06,Kathy Kreiner,CA,5
1980-01-06,Cornelia Proell,AT,9
1980-01-06,Heidi Preuss,US,20
1980-01-06,Zoe Haas,CH,0
1980-01-06,Annemarie Proell,AT,71
1980-01-06,Holly Beth Flanders,US,14
1980-01-06,Karin Schneeweiss,BE,0
1980-01-06,Marie Therese Nadig,CH,95
1980-01-06,Jana Soltysova,SK,49
1980-01-06,Cindy Nelson,US,46
1980-01-06,Marie Lucie Waldmeier,FR,6
1980-01-06,Caroline Attia,FR,11
1980-01-06,Doris De Agostini,CH,12
1980-01-06,Evi Mittermaier,DE,33
1980-01-06,Marie Cecile Gros - Gaudenier,FR,4
1980-01-06,Laurie Graham,CA,30
1980-01-06,Loni Klettl,CA,1
1980-01-06,Bernadette Zurbriggen,CH,0
1980-01-06,Monika Bader,DE,22
1980-01-06,Elisabeth Kraml,AT,2
1980-01-06,Elena Matous,,0
1980-01-06,Cristina Gravina,IT,0
1980-01-06,Christa Puschmann,AT,1
1980-01-06,Hanni Wenzel,LI,45
1980-01-06,Annemarie Bischofberger,CH,13
1980-01-06,Jamie Kurlander,US,1
1980-01-06,Martine Ellmer,AT,7
1980-01-06,Torill Fjelstadt,NO,2
1980-01-06,Evelyne Dirren,CH,7
1980-01-06,Marianne Zechmeister,DE,5
1980-01-06,Andrea Haaser,AT,6
1980-01-06,Irene Epple,DE,35
1980-01-07,Zoe Haas,CH,0
1980-01-07,Marie Cecile Gros - Gaudenier,FR,4
1980-01-07,Karin Schneeweiss,BE,0
1980-01-07,Cindy Nelson,US,46
1980-01-07,Kathy Kreiner,CA,5
1980-01-07,Bernadette Zurbriggen,CH,0
1980-01-07,Monika Bader,DE,22
1980-01-07,Laurie Graham,CA,30
1980-01-07,Holly Beth Flanders,US,14
1980-01-07,Christa Puschmann,AT,1
1980-01-07,Loni Klettl,CA,1
1980-01-07,Martine Ellmer,AT,7
1980-01-07,Torill Fjelstadt,NO,2
1980-01-07,Marianne Zechmeister,DE,5
1980-01-07,Andrea Haaser,AT,6
1980-01-07,Jamie Kurlander,US,1
1980-01-07,Caroline Attia,FR,11
1980-01-07,Jana Soltysova,SK,56
1980-01-07,Elena Matous,,4
1980-01-07,Cornelia Proell,AT,29
1980-01-07,Evi Mittermaier,DE,42
1980-01-07,Elisabeth Kraml,AT,4
1980-01-07,Doris De Agostini,CH,27
1980-01-07,Marie Therese Nadig,CH,120
1980-01-07,Evelyne Dirren,CH,8
1980-01-07,Annemarie Proell,AT,83
1980-01-07,Marie Lucie Waldmeier,FR,9
1980-01-07,Irene Epple,DE,43
1980-01-07,Hanni Wenzel,LI,55
1980-01-07,Annemarie Bischofberger,CH,24
1980-01-07,Cristina Gravina,IT,5
1980-01-07,Heidi Preuss,US,26
1980-01-15,Cindy Nelson,US,52
1980-01-15,Irene Epple,DE,50
1980-01-15,Cornelia Proell,AT,29
1980-01-15,Evi Mittermaier,DE,42
1980-01-15,Holly Beth Flanders,US,25
1980-01-15,Loni Klettl,CA,1
1980-01-15,Jana Soltysova,SK,61
1980-01-15,Evelyne Dirren,CH,8
1980-01-15,Andrea Haaser,AT,6
1980-01-15,Marianne Zechmeister,DE,5
1980-01-15,Torill Fjelstadt,NO,2
1980-01-15,Martine Ellmer,AT,7
1980-01-15,Christa Puschmann,AT,1
1980-01-15,Marie Lucie Waldmeier,FR,9
1980-01-15,Elisabeth Kraml,AT,4
1980-01-15,Jamie Kurlander,US,1
1980-01-15,Cristina Gravina,IT,5
1980-01-15,Marie Cecile Gros - Gaudenier,FR,4
1980-01-15,Monika Bader,DE,22
1980-01-15,Zoe Haas,CH,0
1980-01-15,Annemarie Bischofberger,CH,34
1980-01-15,Annemarie Proell,AT,103
1980-01-15,Karin Schneeweiss,BE,4
1980-01-15,Elena Matous,,4
1980-01-15,Hanni Wenzel,LI,70
1980-01-15,Doris De Agostini,CH,39
1980-01-15,Laurie Graham,CA,33
1980-01-15,Heidi Preuss,US,36
1980-01-15,Marie Therese Nadig,CH,145
1980-01-15,Caroline Attia,FR,13
1980-01-15,Bernadette Zurbriggen,CH,8
1980-01-15,Kathy Kreiner,CA,6
1980-01-20,Loni Klettl,CA,1
1980-01-20,Cristina Gravina,IT,5
1980-01-20,Elena Matous,,4
1980-01-20,Jamie Kurlander,US,1
1980-01-20,Elisabeth Kraml,AT,4
1980-01-20,Christa Puschmann,AT,1
1980-01-20,Caroline Attia,FR,13
1980-01-20,Martine Ellmer,AT,7
1980-01-20,Torill Fjelstadt,NO,2
1980-01-20,Evi Mittermaier,DE,42
1980-01-20,Marianne Zechmeister,DE,5
1980-01-20,Kathy Kreiner,CA,6
1980-01-20,Marie Cecile Gros - Gaudenier,FR,4
1980-01-20,Marie Lucie Waldmeier,FR,9
1980-01-20,Andrea Haaser,AT,6
1980-01-20,Doris De Agostini,CH,47
1980-01-20,Evelyne Dirren,CH,14
1980-01-20,Laurie Graham,CA,38
1980-01-20,Hanni Wenzel,LI,85
1980-01-20,Annemarie Bischofberger,CH,38
1980-01-20,Zoe Haas,CH,3
1980-01-20,Cornelia Proell,AT,31
1980-01-20,Monika Bader,DE,23
1980-01-20,Annemarie Proell,AT,123
1980-01-20,Bernadette Zurbriggen,CH,8
1980-01-20,Holly Beth Flanders,US,34
1980-01-20,Marie Therese Nadig,CH,170
1980-01-20,Irene Epple,DE,60
1980-01-20,Heidi Preuss,US,48
1980-01-20,Cindy Nelson,US,63
1980-01-20,Jana Soltysova,SK,68
1980-01-20,Karin Schneeweiss,BE,4
