date,name,ath_country,value,specialty
1994-12-04,Alberto Tomba,IT,100,Slalom
1994-12-04,Mario Reiter,AT,26,Slalom
1994-12-04,Takuya Ishioka,JP,0,Slalom
1994-12-04,Harald Chr. Strand Nilsen,NO,0,Giant Slalom
1994-12-04,Fabrizio Tescari,IT,0,Slalom
1994-12-04,Paul Accola,CH,0,Giant Slalom
1994-12-04,Michael von Gruenigen,CH,45,Giant Slalom
1994-12-04,Mika Marila,FI,0,Slalom
1994-12-04,Kiminobu Kimura,JP,8,Slalom
1994-12-04,Roger Pramotton,IT,0,Slalom
1994-12-04,Alois Vogl,DE,0,Giant Slalom
1994-12-04,Marc Girardelli,LU,4,Slalom
1994-12-04,Mitja Kunc,SK,16,Giant Slalom
1994-12-04,Eric Villiard,CA,0,Slalom
1994-12-04,Anders Andersson,SE,0,Slalom
1994-12-04,Andrej Miklavc,SK,0,Slalom
1994-12-04,Konrad  Kurt Ladstaetter,IT,10,Slalom
1994-12-04,Tom Stiansen,NO,0,Slalom
1994-12-04,Norman Bergamelli,IT,0,Giant Slalom
1994-12-04,Max Ancenay,FR,0,Slalom
1994-12-04,Angelo Weiss,IT,0,Slalom
1994-12-04,Bernhard Gstrein,AT,20,Slalom
1994-12-04,Siegfried Voglreiter,AT,14,Slalom
1994-12-04,Rob Crossan,CA,12,Slalom
1994-12-04,Kjetil Andre Aamodt,NO,36,Giant Slalom
1994-12-04,Andrea Zinsli,CH,40,Slalom
1994-12-04,Sebastien Amiez,FR,0,Slalom
1994-12-04,Matthew Grosjean,US,0,Slalom
1994-12-04,Patrick Staub,CH,9,Slalom
1994-12-04,Francois Simond,FR,0,Slalom
1994-12-04,Stanley Hayer,CA,7,Slalom
1994-12-04,Yves Dimier,FR,22,Slalom
1994-12-04,Johan Wallner,SE,0,Giant Slalom
1994-12-04,Gregor Grilc,SK,15,Slalom
1994-12-04,Thomas Stangassinger,AT,13,Slalom
1994-12-04,Fabio De Crignis,IT,12,Slalom
1994-12-04,Thomas Sykora,AT,24,Slalom
1994-12-04,Jure Kosir,SK,0,Slalom
1994-12-04,Finn Chr. Jagge,NO,32,Slalom
1994-12-04,Christian Mayer,AT,6,Giant Slalom
1994-12-04,Lasse Kjus,NO,18,Downhill
1994-12-04,Didier Plaschy,CH,0,Slalom
1994-12-04,Guenther Mader,AT,0,Super G
1994-12-04,Tetsuya Okabe,JP,0,Slalom
1994-12-04,Dietmar Thoeni,AT,5,Slalom
1994-12-04,Kristian Ghedina,IT,0,Downhill
1994-12-04,Matjaz Vrhovnik,SK,0,Slalom
1994-12-04,Thomas Fogdoe,SE,60,Slalom
1994-12-04,Gaetan Llorach,FR,0,Combined
1994-12-04,Bernhard Bauer,DE,29,Slalom
1994-12-04,Richard Gravier,FR,0,Slalom
1994-12-04,Michael Tritscher,AT,80,Slalom
1994-12-04,Ole Kristian Furuseth,NO,50,Slalom
1994-12-04,Thomas Grandi,CA,0,Giant Slalom
1994-12-12,Francois Simond,FR,0,Slalom
1994-12-12,Michael Tritscher,AT,140,Slalom
1994-12-12,Guenther Mader,AT,0,Super G
1994-12-12,Johan Wallner,SE,0,Giant Slalom
1994-12-12,Max Ancenay,FR,10,Slalom
1994-12-12,Richard Gravier,FR,0,Slalom
1994-12-12,Fabio De Crignis,IT,12,Slalom
1994-12-12,Yves Dimier,FR,42,Slalom
1994-12-12,Gregor Grilc,SK,15,Slalom
1994-12-12,Kjetil Andre Aamodt,NO,65,Giant Slalom
1994-12-12,Didier Plaschy,CH,0,Slalom
1994-12-12,Mika Marila,FI,11,Slalom
1994-12-12,Bernhard Gstrein,AT,36,Slalom
1994-12-12,Alberto Tomba,IT,200,Slalom
1994-12-12,Stanley Hayer,CA,15,Slalom
1994-12-12,Angelo Weiss,IT,0,Slalom
1994-12-12,Siegfried Voglreiter,AT,28,Slalom
1994-12-12,Sebastien Amiez,FR,40,Slalom
1994-12-12,Christian Mayer,AT,21,Giant Slalom
1994-12-12,Andrea Zinsli,CH,40,Slalom
1994-12-12,Rob Crossan,CA,12,Slalom
1994-12-12,Kristian Ghedina,IT,0,Downhill
1994-12-12,Matthew Grosjean,US,12,Slalom
1994-12-12,Dietmar Thoeni,AT,23,Slalom
1994-12-12,Patrick Staub,CH,14,Slalom
1994-12-12,Finn Chr. Jagge,NO,32,Slalom
1994-12-12,Thomas Stangassinger,AT,58,Slalom
1994-12-12,Norman Bergamelli,IT,0,Giant Slalom
1994-12-12,Ole Kristian Furuseth,NO,76,Slalom
1994-12-12,Eric Villiard,CA,0,Slalom
1994-12-12,Marc Girardelli,LU,4,Slalom
1994-12-12,Mitja Kunc,SK,16,Giant Slalom
1994-12-12,Alois Vogl,DE,0,Giant Slalom
1994-12-12,Jure Kosir,SK,50,Slalom
1994-12-12,Roger Pramotton,IT,7,Slalom
1994-12-12,Thomas Fogdoe,SE,140,Slalom
1994-12-12,Matjaz Vrhovnik,SK,0,Slalom
1994-12-12,Thomas Grandi,CA,0,Giant Slalom
1994-12-12,Paul Accola,CH,0,Giant Slalom
1994-12-12,Anders Andersson,SE,0,Slalom
1994-12-12,Kiminobu Kimura,JP,30,Slalom
1994-12-12,Lasse Kjus,NO,18,Downhill
1994-12-12,Michael von Gruenigen,CH,69,Giant Slalom
1994-12-12,Konrad  Kurt Ladstaetter,IT,23,Slalom
1994-12-12,Tetsuya Okabe,JP,0,Slalom
1994-12-12,Tom Stiansen,NO,0,Slalom
1994-12-12,Takuya Ishioka,JP,9,Slalom
1994-12-12,Thomas Sykora,AT,56,Slalom
1994-12-12,Gaetan Llorach,FR,0,Combined
1994-12-12,Mario Reiter,AT,62,Slalom
1994-12-12,Bernhard Bauer,DE,29,Slalom
1994-12-12,Fabrizio Tescari,IT,0,Slalom
1994-12-12,Harald Chr. Strand Nilsen,NO,6,Giant Slalom
1994-12-12,Andrej Miklavc,SK,0,Slalom
1994-12-20,Finn Chr. Jagge,NO,56,Slalom
1994-12-20,Andrej Miklavc,SK,14,Slalom
1994-12-20,Siegfried Voglreiter,AT,28,Slalom
1994-12-20,Christian Mayer,AT,36,Giant Slalom
1994-12-20,Guenther Mader,AT,0,Super G
1994-12-20,Kiminobu Kimura,JP,43,Slalom
1994-12-20,Mitja Kunc,SK,26,Giant Slalom
1994-12-20,Patrick Staub,CH,14,Slalom
1994-12-20,Kjetil Andre Aamodt,NO,91,Giant Slalom
1994-12-20,Bernhard Bauer,DE,41,Slalom
1994-12-20,Alois Vogl,DE,0,Giant Slalom
1994-12-20,Gregor Grilc,SK,21,Slalom
1994-12-20,Fabio De Crignis,IT,23,Slalom
1994-12-20,Dietmar Thoeni,AT,39,Slalom
1994-12-20,Konrad  Kurt Ladstaetter,IT,23,Slalom
1994-12-20,Harald Chr. Strand Nilsen,NO,6,Giant Slalom
1994-12-20,Lasse Kjus,NO,18,Downhill
1994-12-20,Matjaz Vrhovnik,SK,0,Slalom
1994-12-20,Yves Dimier,FR,50,Slalom
1994-12-20,Roger Pramotton,IT,7,Slalom
1994-12-20,Fabrizio Tescari,IT,0,Slalom
1994-12-20,Michael von Gruenigen,CH,114,Giant Slalom
1994-12-20,Paul Accola,CH,0,Giant Slalom
1994-12-20,Jure Kosir,SK,110,Slalom
1994-12-20,Marc Girardelli,LU,22,Slalom
1994-12-20,Eric Villiard,CA,0,Slalom
1994-12-20,Anders Andersson,SE,0,Slalom
1994-12-20,Tom Stiansen,NO,0,Slalom
1994-12-20,Thomas Sykora,AT,136,Slalom
1994-12-20,Gaetan Llorach,FR,0,Combined
1994-12-20,Thomas Fogdoe,SE,140,Slalom
1994-12-20,Thomas Grandi,CA,0,Giant Slalom
1994-12-20,Ole Kristian Furuseth,NO,112,Slalom
1994-12-20,Tetsuya Okabe,JP,0,Slalom
1994-12-20,Richard Gravier,FR,0,Slalom
1994-12-20,Michael Tritscher,AT,190,Slalom
1994-12-20,Didier Plaschy,CH,0,Slalom
1994-12-20,Kristian Ghedina,IT,0,Downhill
1994-12-20,Alberto Tomba,IT,300,Slalom
1994-12-20,Takuya Ishioka,JP,9,Slalom
1994-12-20,Mario Reiter,AT,84,Slalom
1994-12-20,Stanley Hayer,CA,15,Slalom
1994-12-20,Matthew Grosjean,US,12,Slalom
1994-12-20,Norman Bergamelli,IT,0,Giant Slalom
1994-12-20,Andrea Zinsli,CH,72,Slalom
1994-12-20,Francois Simond,FR,10,Slalom
1994-12-20,Rob Crossan,CA,19,Slalom
1994-12-20,Sebastien Amiez,FR,69,Slalom
1994-12-20,Angelo Weiss,IT,0,Slalom
1994-12-20,Max Ancenay,FR,10,Slalom
1994-12-20,Johan Wallner,SE,0,Giant Slalom
1994-12-20,Bernhard Gstrein,AT,76,Slalom
1994-12-20,Thomas Stangassinger,AT,78,Slalom
1994-12-20,Mika Marila,FI,11,Slalom
1994-12-21,Christian Mayer,AT,50,Giant Slalom
1994-12-21,Angelo Weiss,IT,0,Slalom
1994-12-21,Richard Gravier,FR,0,Slalom
1994-12-21,Patrick Staub,CH,14,Slalom
1994-12-21,Tetsuya Okabe,JP,0,Slalom
1994-12-21,Kristian Ghedina,IT,0,Downhill
1994-12-21,Guenther Mader,AT,0,Super G
1994-12-21,Rob Crossan,CA,19,Slalom
1994-12-21,Stanley Hayer,CA,15,Slalom
1994-12-21,Thomas Grandi,CA,5,Giant Slalom
1994-12-21,Didier Plaschy,CH,3,Slalom
1994-12-21,Gaetan Llorach,FR,0,Combined
1994-12-21,Norman Bergamelli,IT,0,Giant Slalom
1994-12-21,Lasse Kjus,NO,18,Downhill
1994-12-21,Max Ancenay,FR,10,Slalom
1994-12-21,Takuya Ishioka,JP,9,Slalom
1994-12-21,Harald Chr. Strand Nilsen,NO,14,Giant Slalom
1994-12-21,Fabrizio Tescari,IT,0,Slalom
1994-12-21,Alois Vogl,DE,0,Giant Slalom
1994-12-21,Konrad  Kurt Ladstaetter,IT,32,Slalom
1994-12-21,Paul Accola,CH,0,Giant Slalom
1994-12-21,Matthew Grosjean,US,16,Slalom
1994-12-21,Siegfried Voglreiter,AT,28,Slalom
1994-12-21,Johan Wallner,SE,10,Giant Slalom
