date,name,ath_country,value,specialty
2004-11-27,Bode Miller,US,100,Downhill
2004-11-27,Scott Macartney,US,0,Combined
2004-11-27,Cornel Zueger,CH,0,Downhill
2004-11-27,Christoph Gruber,AT,0,Downhill
2004-11-27,Nicolas Burtin,FR,0,Downhill
2004-11-27,AJ Bear,AU,1,Downhill
2004-11-27,Andreas Buder,AT,0,Downhill
2004-11-27,Kristian Ghedina,IT,4,Downhill
2004-11-27,Kurt Sulzenbacher,IT,24,Downhill
2004-11-27,Claude Cretier,FR,0,Downhill
2004-11-27,Roger Cruickshank,GB,0,Combined
2004-11-27,Thibault Garnier,FR,0,Combined
2004-11-27,Hans Knauss,AT,0,Giant Slalom
2004-11-27,Juerg Gruenenfelder,CH,0,Downhill
2004-11-27,Matthias Lanzinger,AT,0,Super G
2004-11-27,Vincent Lavoie,CA,0,Combined
2004-11-27,David Poisson,FR,0,Downhill
2004-11-27,Pierrick Bourgeat,FR,0,Slalom
2004-11-27,Marco Buechel,LI,8,Downhill
2004-11-27,Saemi Perren,CH,0,Combined
2004-11-27,Thomas Graggaber,AT,0,Downhill
2004-11-27,Jan Hudec,CA,36,Downhill
2004-11-27,Cyril Vieux,FR,0,Combined
2004-11-27,Johnny Albertsen,DK,0,Combined
2004-11-27,Manuel Osborne-Paradis,CA,0,Downhill
2004-11-27,Daron Rahlves,US,50,Downhill
2004-11-27,Hans Olsson,SE,0,Combined
2004-11-27,Stephan Keppler,DE,0,Combined
2004-11-27,Borek Zakouril,CZ,0,Combined
2004-11-27,Bjarne Solbakken,NO,9,Downhill
2004-11-27,Antoine Deneriaz,FR,80,Downhill
2004-11-27,Andreas Schifferer,AT,22,Downhill
2004-11-27,Mario Scheiber,AT,2,Downhill
2004-11-27,Jeff Hume,CA,0,Downhill
2004-11-27,John Kucera,CA,0,Combined
2004-11-27,Christoph Kornberger,AT,0,Downhill
2004-11-27,Jeffrey M Harrison,US,0,Combined
2004-11-27,Silvan Zurbriggen,CH,26,Slalom
2004-11-27,Pavel Chestakov,RU,0,Combined
2004-11-27,Gauthier De Tessieres,FR,0,Giant Slalom
2004-11-27,Patrick Staudacher,IT,0,Super G
2004-11-27,Bryon Friedman,US,0,Downhill
2004-11-27,Kjetil Andre Aamodt,NO,6,Super G
2004-11-27,Tobias Gruenenfelder,CH,6,Super G
2004-11-27,Sebastien Fournier-Bidoz,FR,0,Downhill
2004-11-27,Florian Eckert,DE,0,Super G
2004-11-27,Didier Cuche,CH,40,Giant Slalom
2004-11-27,Pierre Emmanuel Dalcin,FR,0,Downhill
2004-11-27,Francois Bourque,CA,7,Super G
2004-11-27,Klaus Kroell,AT,12,Downhill
2004-11-27,Alessandro Fattori,IT,0,Downhill
2004-11-27,Konrad Hari,CH,0,Super G
2004-11-27,Maui Gayme,CL,0,Combined
2004-11-27,Michael Bonetti,CH,0,Combined
2004-11-27,Giorgio Gros,IT,0,Combined
2004-11-27,Fritz Strobl,AT,0,Downhill
2004-11-27,Alex Antor,AD,0,Combined
2004-11-27,Ambrosi Hoffmann,CH,32,Downhill
2004-11-27,Wade H Bishop,US,0,Combined
2004-11-27,Patrik Jaerbyn,SE,0,Downhill
2004-11-27,Paul Accola,CH,0,Downhill
2004-11-27,Daniel Zueger,CH,0,Downhill
2004-11-27,Bruno Kernen,CH,20,Downhill
2004-11-27,Werner Heel,IT,0,Super G
2004-11-27,Justin J Johnson,US,0,Downhill
2004-11-27,Roland Fischnaller,IT,0,Downhill
2004-11-27,Stephan Thanei,IT,0,Combined
2004-11-27,Lasse Kjus,NO,29,Giant Slalom
2004-11-27,Luca Cattaneo,IT,0,Combined
2004-11-27,Werner Franz,AT,10,Downhill
2004-11-27,Hermann Maier,AT,45,Super G
2004-11-27,Johannes Stehle,DE,0,Combined
2004-11-27,Adrien Theaux,FR,0,Combined
2004-11-27,Andrej Jerman,SK,0,Combined
2004-11-27,Craig Branch,AU,0,Combined
2004-11-27,Olivier Brand,CH,0,Combined
2004-11-27,Hubertus von Hohenlohe,MX,0,Combined
2004-11-27,David Anderson,CA,0,Combined
2004-11-27,Finlay Mickel,GB,3,Downhill
2004-11-27,Jakub Fiala,US,0,Combined
2004-11-27,Max Rauffer,DE,14,Downhill
2004-11-27,Erik Guay,CA,18,Downhill
2004-11-27,Michael Gufler,IT,0,Super G
2004-11-27,Benjamin Raich,AT,15,Slalom
2004-11-27,Beni Hofer,CH,0,Combined
2004-11-27,Yannick Bertrand,FR,0,Downhill
2004-11-27,Alek Glebov,SK,0,Combined
2004-11-27,Hans Grugger,AT,13,Downhill
2004-11-27,Michael Walchhofer,AT,60,Downhill
2004-11-27,Franco Cavegn,CH,0,Combined
2004-11-27,Jake Zamansky,US,0,Combined
2004-11-27,Ole Magnus Kulbeck,NO,0,Super G
2004-11-27,Rok Perko,SK,0,Combined
2004-11-27,Peter Fill,IT,0,Downhill
2004-11-27,Aksel-Lund Svindal,NO,16,Super G
2004-11-27,Didier Defago,CH,0,Super G
2004-11-27,Norbert Holzknecht,AT,11,Downhill
2004-11-27,Gregor Sparovec,SK,0,Combined
2004-12-03,Max Rauffer,DE,14,Downhill
2004-12-03,Bruno Kernen,CH,70,Downhill
2004-12-03,Patrik Jaerbyn,SE,3,Downhill
2004-12-03,Vincent Lavoie,CA,0,Combined
2004-12-03,Ambrosi Hoffmann,CH,32,Downhill
2004-12-03,Franco Cavegn,CH,0,Combined
2004-12-03,Maui Gayme,CL,0,Combined
2004-12-03,Stephan Thanei,IT,0,Combined
2004-12-03,Roger Cruickshank,GB,0,Combined
2004-12-03,John Kucera,CA,0,Combined
2004-12-03,Andrej Jerman,SK,0,Combined
2004-12-03,Werner Heel,IT,0,Super G
2004-12-03,Jake Zamansky,US,0,Combined
2004-12-03,Fritz Strobl,AT,32,Downhill
2004-12-03,Benjamin Raich,AT,19,Slalom
2004-12-03,Alex Antor,AD,0,Combined
2004-12-03,Jeff Hume,CA,0,Downhill
2004-12-03,Paul Accola,CH,13,Downhill
2004-12-03,David Anderson,CA,0,Combined
2004-12-03,Johannes Stehle,DE,0,Combined
2004-12-03,Bode Miller,US,200,Downhill
2004-12-03,Norbert Holzknecht,AT,11,Downhill
2004-12-03,Bryon Friedman,US,40,Downhill
2004-12-03,Rok Perko,SK,0,Combined
2004-12-03,Jeffrey M Harrison,US,0,Combined
2004-12-03,Pavel Chestakov,RU,0,Combined
2004-12-03,Patrick Staudacher,IT,1,Super G
2004-12-03,Ole Magnus Kulbeck,NO,0,Super G
2004-12-03,Kjetil Andre Aamodt,NO,14,Super G
2004-12-03,Tobias Gruenenfelder,CH,6,Super G
2004-12-03,Gauthier De Tessieres,FR,0,Giant Slalom
2004-12-03,Sebastien Fournier-Bidoz,FR,0,Downhill
2004-12-03,Olivier Brand,CH,0,Combined
2004-12-03,Pierre Emmanuel Dalcin,FR,0,Downhill
2004-12-03,Florian Eckert,DE,0,Super G
2004-12-03,Craig Branch,AU,0,Combined
2004-12-03,Didier Cuche,CH,85,Giant Slalom
2004-12-03,Konrad Hari,CH,0,Super G
2004-12-03,Klaus Kroell,AT,19,Downhill
2004-12-03,Francois Bourque,CA,7,Super G
2004-12-03,Alessandro Fattori,IT,9,Downhill
2004-12-03,Roland Fischnaller,IT,0,Downhill
2004-12-03,Didier Defago,CH,12,Super G
2004-12-03,Erik Guay,CA,18,Downhill
2004-12-03,Justin J Johnson,US,0,Downhill
2004-12-03,Werner Franz,AT,10,Downhill
2004-12-03,Daniel Zueger,CH,2,Downhill
2004-12-03,Giorgio Gros,IT,0,Combined
2004-12-03,Mario Scheiber,AT,8,Downhill
2004-12-03,Silvan Zurbriggen,CH,26,Slalom
2004-12-03,Yannick Bertrand,FR,11,Downhill
2004-12-03,Christoph Kornberger,AT,0,Downhill
2004-12-03,Luca Cattaneo,IT,0,Combined
2004-12-03,Pierrick Bourgeat,FR,0,Slalom
2004-12-03,Jakub Fiala,US,0,Combined
2004-12-03,Marco Buechel,LI,32,Downhill
2004-12-03,Saemi Perren,CH,0,Combined
2004-12-03,Thomas Graggaber,AT,0,Downhill
2004-12-03,Finlay Mickel,GB,3,Downhill
2004-12-03,Jan Hudec,CA,36,Downhill
2004-12-03,Adrien Theaux,FR,0,Combined
2004-12-03,Johnny Albertsen,DK,0,Combined
2004-12-03,Manuel Osborne-Paradis,CA,0,Downhill
2004-12-03,Juerg Gruenenfelder,CH,10,Downhill
2004-12-03,Daron Rahlves,US,130,Downhill
2004-12-03,Wade H Bishop,US,0,Combined
2004-12-03,Hermann Maier,AT,74,Super G
2004-12-03,Hans Olsson,SE,0,Combined
2004-12-03,Bjarne Solbakken,NO,27,Downhill
2004-12-03,Borek Zakouril,CZ,0,Combined
2004-12-03,Antoine Deneriaz,FR,98,Downhill
2004-12-03,Michael Gufler,IT,0,Super G
2004-12-03,Beni Hofer,CH,0,Combined
2004-12-03,Stephan Keppler,DE,0,Combined
2004-12-03,Matthias Lanzinger,AT,0,Super G
2004-12-03,Aksel-Lund Svindal,NO,52,Super G
2004-12-03,Lasse Kjus,NO,29,Giant Slalom
2004-12-03,Cyril Vieux,FR,0,Combined
2004-12-03,Michael Walchhofer,AT,120,Downhill
2004-12-03,Andreas Schifferer,AT,28,Downhill
2004-12-03,AJ Bear,AU,1,Downhill
2004-12-03,Hans Knauss,AT,0,Giant Slalom
2004-12-03,Kristian Ghedina,IT,24,Downhill
2004-12-03,Christoph Gruber,AT,14,Downhill
2004-12-03,Claude Cretier,FR,0,Downhill
2004-12-03,Gregor Sparovec,SK,0,Combined
2004-12-03,Alek Glebov,SK,0,Combined
2004-12-03,Hubertus von Hohenlohe,MX,0,Combined
2004-12-03,Michael Bonetti,CH,0,Combined
2004-12-03,Cornel Zueger,CH,0,Downhill
2004-12-03,Peter Fill,IT,18,Downhill
2004-12-03,David Poisson,FR,0,Downhill
2004-12-03,Thibault Garnier,FR,0,Combined
2004-12-03,Hans Grugger,AT,35,Downhill
2004-12-03,Nicolas Burtin,FR,0,Downhill
2004-12-03,Scott Macartney,US,0,Combined
2004-12-03,Andreas Buder,AT,0,Downhill
2004-12-03,Kurt Sulzenbacher,IT,50,Downhill
2004-12-11,Bryon Friedman,US,40,Downhill
2004-12-11,Andreas Buder,AT,0,Downhill
2004-12-11,Erik Guay,CA,38,Downhill
2004-12-11,Didier Defago,CH,41,Super G
2004-12-11,Hans Olsson,SE,0,Combined
2004-12-11,Norbert Holzknecht,AT,29,Downhill
2004-12-11,Jeff Hume,CA,0,Downhill
2004-12-11,Beni Hofer,CH,0,Combined
2004-12-11,Bjarne Solbakken,NO,38,Downhill
2004-12-11,Peter Fill,IT,33,Downhill
2004-12-11,Jeffrey M Harrison,US,0,Combined
2004-12-11,Aksel-Lund Svindal,NO,52,Super G
