date,name,ath_country,value,specialty
1997-10-25,Deborah Compagnoni,IT,100,Giant Slalom
1997-10-25,Fujiko Sekino,FR,0,Giant Slalom
1997-10-25,Sonia Vierin,IT,0,Giant Slalom
1997-10-25,Hilde Gerg,DE,32,Slalom
1997-10-25,Edith Rozsa,CA,0,Giant Slalom
1997-10-25,Anita Wachter,AT,29,Giant Slalom
1997-10-25,Kazuko Ikeda,JP,9,Giant Slalom
1997-10-25,Birgit Heeb-Batliner,LI,7,Giant Slalom
1997-10-25,Regine Cavagnoud,FR,0,Downhill
1997-10-25,Mojca Suhadolc,SK,8,Super G
1997-10-25,Ana Galindo Santolaria,ES,18,Giant Slalom
1997-10-25,Stefanie Schuster,AT,24,Giant Slalom
1997-10-25,Tanja Schneider,AT,4,Super G
1997-10-25,Karin Roten Meier,CH,50,Slalom
1997-10-25,Anna Ottosson,SE,40,Giant Slalom
1997-10-25,Sophie Lefranc Duvillard,FR,5,Giant Slalom
1997-10-25,Tiziana De Martin,IT,0,Giant Slalom
1997-10-25,Leila Piccard,FR,12,Giant Slalom
1997-10-25,Sarah Schleper,US,0,Giant Slalom
1997-10-25,Andrine Flemmen,NO,36,Giant Slalom
1997-10-25,Alexandra Shaffer,US,0,Giant Slalom
1997-10-25,Maria Jose Rienda Contreras,ES,0,Giant Slalom
1997-10-25,Urska Hrovat,SK,20,Slalom
1997-10-25,Spela Pretnar,SK,0,Slalom
1997-10-25,Sylviane Berthod,CH,0,Giant Slalom
1997-10-25,Karin Koellerer,AT,2,Giant Slalom
1997-10-25,Isolde Kostner,IT,3,Downhill
1997-10-25,Karen Putzer,IT,14,Super G
1997-10-25,Natasa Bokal,SK,0,Slalom
1997-10-25,Sabine Egger,AT,0,Slalom
1997-10-25,Tanja Poutiainen,FI,0,Giant Slalom
1997-10-25,Alenka Dovzan,SK,0,Slalom
1997-10-25,Christiane Mitterwallner,AT,0,Giant Slalom
1997-10-25,Ainhoa Ibarra Astelarra,ES,22,Giant Slalom
1997-10-25,Heidi Zurbriggen,CH,16,Super G
1997-10-25,Kristina Duvillard,FR,0,Giant Slalom
1997-10-25,Sabina Panzanini,IT,0,Giant Slalom
1997-10-25,Corinne Rey Bellet,CH,11,Super G
1997-10-25,Catherine Borghi,CH,0,Giant Slalom
1997-10-25,Pernilla Wiberg,SE,0,Slalom
1997-10-25,Katrin Neuenschwander,CH,0,Giant Slalom
1997-10-25,Erika Hansson,SE,0,Giant Slalom
1997-10-25,Ylva Nowen,SE,29,Slalom
1997-10-25,Lilian Kummer,CH,10,Giant Slalom
1997-10-25,Linda Ydeskog,SE,1,Slalom
1997-10-25,Sandra Haelldahl,SE,0,Slalom
1997-10-25,Martina Fortkord,SE,60,Giant Slalom
1997-10-25,Sonja Nef,CH,13,Giant Slalom
1997-10-25,Melanie Suchet,FR,0,Downhill
1997-10-25,Bibiana Perez,IT,0,Downhill
1997-10-25,Anja Paerson,SE,0,Giant Slalom
1997-10-25,Annemarie Gerg,DE,6,Slalom
1997-10-25,Martina Ertl,DE,80,Giant Slalom
1997-10-25,Katja Seizinger,DE,45,Downhill
1997-10-25,Alexandra Meissnitzer,AT,16,Giant Slalom
1997-11-21,Kristina Duvillard,FR,0,Giant Slalom
1997-11-21,Linda Ydeskog,SE,1,Slalom
1997-11-21,Heidi Zurbriggen,CH,42,Super G
1997-11-21,Tanja Schneider,AT,11,Super G
1997-11-21,Ainhoa Ibarra Astelarra,ES,34,Giant Slalom
1997-11-21,Karin Roten Meier,CH,68,Slalom
1997-11-21,Ylva Nowen,SE,29,Slalom
1997-11-21,Regine Cavagnoud,FR,0,Downhill
1997-11-21,Stefanie Schuster,AT,24,Giant Slalom
1997-11-21,Hilde Gerg,DE,54,Slalom
1997-11-21,Sonja Nef,CH,63,Giant Slalom
1997-11-21,Sabina Panzanini,IT,0,Giant Slalom
1997-11-21,Bibiana Perez,IT,6,Downhill
1997-11-21,Martina Ertl,DE,120,Giant Slalom
1997-11-21,Ana Galindo Santolaria,ES,18,Giant Slalom
1997-11-21,Birgit Heeb-Batliner,LI,52,Giant Slalom
1997-11-21,Catherine Borghi,CH,0,Giant Slalom
1997-11-21,Edith Rozsa,CA,0,Giant Slalom
1997-11-21,Kazuko Ikeda,JP,9,Giant Slalom
1997-11-21,Alexandra Meissnitzer,AT,96,Giant Slalom
1997-11-21,Katja Seizinger,DE,45,Downhill
1997-11-21,Corinne Rey Bellet,CH,11,Super G
1997-11-21,Katrin Neuenschwander,CH,11,Giant Slalom
1997-11-21,Mojca Suhadolc,SK,8,Super G
1997-11-21,Anita Wachter,AT,61,Giant Slalom
1997-11-21,Christiane Mitterwallner,AT,4,Giant Slalom
1997-11-21,Tanja Poutiainen,FI,0,Giant Slalom
1997-11-21,Martina Fortkord,SE,60,Giant Slalom
1997-11-21,Andrine Flemmen,NO,96,Giant Slalom
1997-11-21,Deborah Compagnoni,IT,200,Giant Slalom
1997-11-21,Melanie Suchet,FR,0,Downhill
1997-11-21,Urska Hrovat,SK,36,Slalom
1997-11-21,Annemarie Gerg,DE,6,Slalom
1997-11-21,Sylviane Berthod,CH,0,Giant Slalom
1997-11-21,Karin Koellerer,AT,16,Giant Slalom
1997-11-21,Isolde Kostner,IT,29,Downhill
1997-11-21,Sarah Schleper,US,0,Giant Slalom
1997-11-21,Lilian Kummer,CH,19,Giant Slalom
1997-11-21,Leila Piccard,FR,41,Giant Slalom
1997-11-21,Sandra Haelldahl,SE,0,Slalom
1997-11-21,Natasa Bokal,SK,13,Slalom
1997-11-21,Anna Ottosson,SE,55,Giant Slalom
1997-11-21,Pernilla Wiberg,SE,0,Slalom
1997-11-21,Sonia Vierin,IT,0,Giant Slalom
1997-11-21,Alenka Dovzan,SK,10,Slalom
1997-11-21,Erika Hansson,SE,0,Giant Slalom
1997-11-21,Sabine Egger,AT,20,Slalom
1997-11-21,Karen Putzer,IT,14,Super G
1997-11-21,Spela Pretnar,SK,8,Slalom
1997-11-21,Maria Jose Rienda Contreras,ES,5,Giant Slalom
1997-11-21,Alexandra Shaffer,US,0,Giant Slalom
1997-11-21,Anja Paerson,SE,0,Giant Slalom
1997-11-21,Sophie Lefranc Duvillard,FR,41,Giant Slalom
1997-11-21,Tiziana De Martin,IT,0,Giant Slalom
1997-11-21,Fujiko Sekino,FR,0,Giant Slalom
1997-12-19,Spela Pretnar,SK,15,Slalom
1997-12-19,Alexandra Meissnitzer,AT,176,Giant Slalom
1997-12-19,Pernilla Wiberg,SE,29,Slalom
1997-12-19,Katrin Neuenschwander,CH,11,Giant Slalom
1997-12-19,Ylva Nowen,SE,29,Slalom
1997-12-19,Maria Jose Rienda Contreras,ES,9,Giant Slalom
1997-12-19,Erika Hansson,SE,2,Giant Slalom
