date,name,ath_country,value,specialty
1997-10-24,Josef Strobl,AT,100,Downhill
1997-10-24,William Besse,CH,7,Downhill
1997-10-24,Finn Chr. Jagge,NO,8,Slalom
1997-10-24,Patrick Ortlieb,AT,9,Downhill
1997-10-24,Hannes Trinkl,AT,10,Downhill
1997-10-24,Fritz Strobl,AT,11,Downhill
1997-10-24,Werner Franz,AT,12,Downhill
1997-10-24,Steve Locher,CH,13,Giant Slalom
1997-10-24,Franco Cavegn,CH,14,Downhill
1997-10-24,Hans Knauss,AT,15,Giant Slalom
1997-10-24,Sebastien Amiez,FR,16,Slalom
1997-10-24,Kristian Ghedina,IT,18,Downhill
1997-10-24,Christian Mayer,AT,20,Giant Slalom
1997-10-24,Thomas Stangassinger,AT,22,Slalom
1997-10-24,Bruno Kernen,CH,24,Downhill
1997-10-24,Andreas Schifferer,AT,26,Downhill
1997-10-24,Michael von Gruenigen,CH,29,Giant Slalom
1997-10-24,Lasse Kjus,NO,32,Downhill
1997-10-24,Paul Accola,CH,36,Giant Slalom
1997-10-24,Tom Stiansen,NO,40,Slalom
1997-10-24,Alberto Tomba,IT,45,Slalom
1997-10-24,Siegfried Voglreiter,AT,50,Slalom
1997-10-24,Hermann Maier,AT,60,Giant Slalom
1997-10-24,Kjetil Andre Aamodt,NO,80,Downhill
1997-10-24,Guenther Mader,AT,6,Giant Slalom
1997-10-24,Kiminobu Kimura,JP,5,Slalom
