date,name,ath_country,value,specialty
1983-12-11,Irene Epple,DE,25,Downhill
1983-12-11,Michela Figini,CH,12,Downhill
1983-12-11,Francoise Bozon,FR,0,Downhill
1983-12-11,Elisabeth Chaud,FR,0,Downhill
1983-12-11,Brigitte Oertli,CH,2,Slalom
1983-12-11,Carole Merle,FR,8,Giant Slalom
1983-12-11,Jana Gantnerova,SK,0,Downhill
1983-12-11,Lea Soelkner,AT,0,Downhill
1983-12-11,Tamara McKinney,US,7,Slalom
1983-12-11,Catherine Quittet,FR,0,Super G
1983-12-11,Katharina Gutensohn,AT,0,Downhill
1983-12-11,Olga Charvatova,SK,6,Combined
1983-12-11,Pam Fletcher,US,0,Combined
1983-12-11,Elisabeth Kirchler,AT,10,Combined
1983-12-11,Sylvia Eder,AT,0,Downhill
1983-12-11,Regine Moesenlechner,DE,1,Combined
1983-12-11,Laurie Graham,CA,0,Super G
1983-12-11,Marina Kiehl,DE,11,Giant Slalom
1983-12-11,Ivana Valesova,SK,0,Slalom
1983-12-11,Christin Cooper,US,0,Giant Slalom
1983-12-11,Helene Barbier,FR,0,Giant Slalom
1983-12-11,Liisa Savijarvi,CA,0,Giant Slalom
1983-12-11,Claudine Emonet,FR,0,Super G
1983-12-11,Veronique Robin,CH,0,Combined
1983-12-11,Veronika Stallmaier Wallinger,AT,0,Combined
1983-12-11,Eva Twardokens,US,0,Combined
1983-12-11,Michaela Gerg-Leitner,DE,5,Combined
1983-12-11,Gerry Sorensen,CA,0,Downhill
1983-12-11,Maria Walliser,CH,9,Downhill
1983-12-11,Heidi Wiesler,DE,3,Downhill
1983-12-11,Erika Hess,CH,20,Slalom
1983-12-11,Debbie Armstrong,US,4,Combined
1983-12-11,Patricia Kaestle,CH,0,Downhill
1983-12-11,Veronika Vitzthum,AT,0,Downhill
1983-12-11,Diana Haight,CA,0,Super G
1983-12-11,Hanni Wenzel,LI,15,Downhill
1983-12-11,Olga Loginova,RU,0,Combined
1983-12-11,Sonja Stotz,DE,0,Combined
1983-12-14,Marina Kiehl,DE,15,Giant Slalom
1983-12-14,Debbie Armstrong,US,4,Combined
1983-12-14,Veronika Stallmaier Wallinger,AT,9,Combined
1983-12-14,Liisa Savijarvi,CA,0,Giant Slalom
1983-12-14,Maria Walliser,CH,16,Downhill
1983-12-14,Katharina Gutensohn,AT,8,Downhill
1983-12-14,Tamara McKinney,US,7,Slalom
1983-12-14,Pam Fletcher,US,0,Combined
1983-12-14,Carole Merle,FR,8,Giant Slalom
1983-12-14,Diana Haight,CA,0,Super G
1983-12-14,Brigitte Oertli,CH,2,Slalom
1983-12-14,Regine Moesenlechner,DE,1,Combined
1983-12-14,Veronika Vitzthum,AT,0,Downhill
1983-12-14,Michaela Gerg-Leitner,DE,16,Combined
1983-12-14,Helene Barbier,FR,0,Giant Slalom
1983-12-14,Laurie Graham,CA,0,Super G
1983-12-14,Ivana Valesova,SK,6,Slalom
1983-12-14,Olga Loginova,RU,2,Combined
1983-12-14,Irene Epple,DE,35,Downhill
1983-12-14,Veronique Robin,CH,3,Combined
1983-12-14,Erika Hess,CH,45,Slalom
1983-12-14,Heidi Wiesler,DE,3,Downhill
1983-12-14,Patricia Kaestle,CH,0,Downhill
1983-12-14,Gerry Sorensen,CA,0,Downhill
1983-12-14,Sonja Stotz,DE,0,Combined
1983-12-14,Eva Twardokens,US,0,Combined
1983-12-14,Francoise Bozon,FR,0,Downhill
1983-12-14,Michela Figini,CH,12,Downhill
1983-12-14,Lea Soelkner,AT,20,Downhill
1983-12-14,Hanni Wenzel,LI,15,Downhill
1983-12-14,Christin Cooper,US,15,Giant Slalom
1983-12-14,Jana Gantnerova,SK,5,Downhill
1983-12-14,Elisabeth Kirchler,AT,10,Combined
1983-12-14,Claudine Emonet,FR,0,Super G
1983-12-14,Sylvia Eder,AT,0,Downhill
1983-12-14,Catherine Quittet,FR,0,Super G
1983-12-14,Olga Charvatova,SK,18,Combined
1983-12-14,Elisabeth Chaud,FR,0,Downhill
1984-01-08,Jana Gantnerova,SK,5,Downhill
1984-01-08,Veronique Robin,CH,3,Combined
1984-01-08,Sylvia Eder,AT,6,Downhill
1984-01-08,Heidi Wiesler,DE,3,Downhill
1984-01-08,Katharina Gutensohn,AT,8,Downhill
1984-01-08,Veronika Stallmaier Wallinger,AT,9,Combined
1984-01-08,Veronika Vitzthum,AT,9,Downhill
1984-01-08,Elisabeth Chaud,FR,2,Downhill
1984-01-08,Eva Twardokens,US,0,Combined
1984-01-08,Pam Fletcher,US,0,Combined
1984-01-08,Catherine Quittet,FR,0,Super G
1984-01-08,Regine Moesenlechner,DE,1,Combined
1984-01-08,Francoise Bozon,FR,0,Downhill
1984-01-08,Carole Merle,FR,8,Giant Slalom
1984-01-08,Helene Barbier,FR,0,Giant Slalom
1984-01-08,Sonja Stotz,DE,0,Combined
1984-01-08,Ivana Valesova,SK,6,Slalom
1984-01-08,Debbie Armstrong,US,9,Combined
1984-01-08,Olga Loginova,RU,2,Combined
1984-01-08,Elisabeth Kirchler,AT,13,Combined
1984-01-08,Olga Charvatova,SK,25,Combined
1984-01-08,Claudine Emonet,FR,1,Super G
1984-01-08,Tamara McKinney,US,7,Slalom
1984-01-08,Lea Soelkner,AT,24,Downhill
1984-01-08,Michela Figini,CH,24,Downhill
1984-01-08,Brigitte Oertli,CH,2,Slalom
1984-01-08,Diana Haight,CA,0,Super G
1984-01-08,Christin Cooper,US,15,Giant Slalom
1984-01-08,Hanni Wenzel,LI,26,Downhill
1984-01-08,Maria Walliser,CH,24,Downhill
1984-01-08,Liisa Savijarvi,CA,0,Giant Slalom
1984-01-08,Michaela Gerg-Leitner,DE,16,Combined
1984-01-08,Irene Epple,DE,55,Downhill
1984-01-08,Laurie Graham,CA,10,Super G
1984-01-08,Gerry Sorensen,CA,25,Downhill
1984-01-08,Patricia Kaestle,CH,0,Downhill
1984-01-08,Marina Kiehl,DE,30,Giant Slalom
1984-01-08,Erika Hess,CH,45,Slalom
1984-01-14,Francoise Bozon,FR,0,Downhill
1984-01-14,Ivana Valesova,SK,9,Slalom
1984-01-14,Christin Cooper,US,26,Giant Slalom
1984-01-14,Sonja Stotz,DE,0,Combined
1984-01-14,Laurie Graham,CA,10,Super G
1984-01-14,Olga Loginova,RU,2,Combined
1984-01-14,Hanni Wenzel,LI,51,Downhill
1984-01-14,Sylvia Eder,AT,6,Downhill
1984-01-14,Elisabeth Chaud,FR,2,Downhill
1984-01-14,Veronique Robin,CH,3,Combined
1984-01-14,Claudine Emonet,FR,1,Super G
1984-01-14,Olga Charvatova,SK,45,Combined
1984-01-14,Catherine Quittet,FR,0,Super G
1984-01-14,Eva Twardokens,US,0,Combined
1984-01-14,Jana Gantnerova,SK,5,Downhill
1984-01-14,Lea Soelkner,AT,36,Downhill
1984-01-14,Michela Figini,CH,32,Downhill
1984-01-14,Irene Epple,DE,65,Downhill
1984-01-14,Heidi Wiesler,DE,3,Downhill
1984-01-14,Erika Hess,CH,54,Slalom
1984-01-14,Patricia Kaestle,CH,1,Downhill
1984-01-14,Gerry Sorensen,CA,25,Downhill
1984-01-14,Elisabeth Kirchler,AT,18,Combined
1984-01-14,Helene Barbier,FR,0,Giant Slalom
1984-01-14,Regine Moesenlechner,DE,5,Combined
1984-01-14,Veronika Vitzthum,AT,9,Downhill
1984-01-14,Michaela Gerg-Leitner,DE,16,Combined
1984-01-14,Pam Fletcher,US,2,Combined
1984-01-14,Marina Kiehl,DE,30,Giant Slalom
1984-01-14,Diana Haight,CA,0,Super G
1984-01-14,Debbie Armstrong,US,9,Combined
1984-01-14,Liisa Savijarvi,CA,0,Giant Slalom
1984-01-14,Veronika Stallmaier Wallinger,AT,9,Combined
1984-01-14,Katharina Gutensohn,AT,8,Downhill
1984-01-14,Tamara McKinney,US,22,Slalom
1984-01-14,Maria Walliser,CH,31,Downhill
1984-01-14,Carole Merle,FR,8,Giant Slalom
1984-01-14,Brigitte Oertli,CH,8,Slalom
1984-01-22,Christin Cooper,US,26,Giant Slalom
1984-01-22,Sonja Stotz,DE,3,Combined
1984-01-22,Liisa Savijarvi,CA,0,Giant Slalom
1984-01-22,Gerry Sorensen,CA,25,Downhill
1984-01-22,Pam Fletcher,US,2,Combined
1984-01-22,Maria Walliser,CH,31,Downhill
1984-01-22,Hanni Wenzel,LI,62,Downhill
1984-01-22,Erika Hess,CH,79,Slalom
1984-01-22,Michaela Gerg-Leitner,DE,23,Combined
1984-01-22,Heidi Wiesler,DE,3,Downhill
1984-01-22,Olga Loginova,RU,2,Combined
1984-01-22,Debbie Armstrong,US,9,Combined
1984-01-22,Irene Epple,DE,77,Downhill
1984-01-22,Veronique Robin,CH,3,Combined
1984-01-22,Veronika Stallmaier Wallinger,AT,9,Combined
1984-01-22,Veronika Vitzthum,AT,9,Downhill
1984-01-22,Laurie Graham,CA,10,Super G
1984-01-22,Francoise Bozon,FR,0,Downhill
1984-01-22,Regine Moesenlechner,DE,10,Combined
