date,name,ath_country,value,specialty
1997-10-24,Leila Piccard,FR,100,Giant Slalom
1997-10-24,Karen Putzer,IT,0,Super G
1997-10-24,Isabelle Sourd,FR,0,Slalom
1997-10-24,Sabina Panzanini,IT,0,Giant Slalom
1997-10-24,Stefanie Wolf,DE,0,Combined
1997-10-24,Marianna Salchinger,AT,0,Super G
1997-10-24,Florence Masnada,FR,29,Downhill
1997-10-24,Daniela Ceccarelli,IT,0,Downhill
1997-10-24,Laure Pequegnot,FR,0,Slalom
1997-10-24,Martina Ertl,DE,50,Giant Slalom
1997-10-24,Ainhoa Ibarra Astelarra,ES,0,Giant Slalom
1997-10-24,Monica Bosch-forellad,ES,0,Slalom
1997-10-24,Kirsten L Clark,US,0,Super G
1997-10-24,Barbara Merlin,IT,13,Super G
1997-10-24,Picabo Street,US,0,Downhill
1997-10-24,Lilian Kummer,CH,0,Giant Slalom
1997-10-24,Alexandra Meissnitzer,AT,60,Giant Slalom
1997-10-24,Ingrid Jacquemod,FR,0,Combined
1997-10-24,Zali Steggall,AU,0,Slalom
1997-10-24,Spela Bracun,SK,0,Super G
1997-10-24,Petra Haltmayr,DE,0,Slalom
1997-10-24,Corinne Rey Bellet,CH,0,Super G
1997-10-24,Anja Kalan,SK,0,Super G
1997-10-24,Sandra Haelldahl,SE,0,Slalom
1997-10-24,Stefanie Schuster,AT,24,Giant Slalom
1997-10-24,Tiziana De Martin,IT,0,Giant Slalom
1997-10-24,Ingrid Stoeckl,AT,0,Super G
1997-10-24,Ingeborg H. Marken,NO,36,Downhill
1997-10-24,Catherine Borghi,CH,18,Giant Slalom
1997-10-24,Trude Gimle,NO,0,Super G
1997-10-24,Spela Pretnar,SK,0,Slalom
1997-10-24,Bibiana Perez,IT,0,Downhill
1997-10-24,Tatum Skoglund,US,0,Super G
1997-10-24,Melanie Turgeon,CA,0,Downhill
1997-10-24,Fujiko Sekino,FR,0,Giant Slalom
1997-10-24,Sovrana Welf,IT,0,Super G
1997-10-24,Laetitia Dalloz,FR,0,Super G
1997-10-24,Kazuko Ikeda,JP,0,Giant Slalom
1997-10-24,Sabine Egger,AT,40,Slalom
1997-10-24,Erika Hansson,SE,0,Giant Slalom
1997-10-24,Kate Pace,CA,0,Downhill
1997-10-24,Mojca Suhadolc,SK,0,Super G
1997-10-24,Alexandra Shaffer,US,0,Giant Slalom
1997-10-24,Svetlana Gladishiva,RU,0,Super G
1997-10-24,Karin Roten Meier,CH,16,Slalom
1997-10-24,Monika Bergmann,DE,0,Slalom
1997-10-24,Elisabetta Biavaschi,IT,0,Slalom
1997-10-24,Michaela Dorfmeister,AT,0,Downhill
1997-10-24,Marlies Oester,CH,0,Slalom
1997-10-24,Ylva Nowen,SE,80,Slalom
1997-10-24,Katja Seizinger,DE,12,Downhill
1997-10-24,Ana Galindo Santolaria,ES,0,Giant Slalom
1997-10-24,Brigitte Obermoser,AT,0,Downhill
1997-10-24,Anna Ottosson,SE,0,Giant Slalom
1997-10-24,Kristina Koznick,US,0,Slalom
1997-10-24,Patricia Chauvet,FR,0,Slalom
1997-10-24,Lara Magoni,IT,15,Slalom
1997-10-24,Miriam Vogt,DE,0,Combined
1997-10-24,Hilde Gerg,DE,10,Slalom
1997-10-24,Sophie Lefranc Duvillard,FR,0,Giant Slalom
1997-10-24,Tanja Schneider,AT,0,Super G
1997-10-24,Urska Hrovat,SK,0,Slalom
1997-10-24,Kristine Kristiansen,NO,0,Super G
1997-10-24,Natasa Bokal,SK,0,Slalom
1997-10-24,Edith Rozsa,CA,0,Giant Slalom
1997-10-24,Alessandra Merlin,IT,0,Downhill
1997-10-24,Henna Raita,FI,0,Slalom
1997-10-24,Elisabeth Brandner,DE,0,Downhill
1997-10-24,Maria Jose Rienda Contreras,ES,0,Giant Slalom
1997-10-24,Anja Paerson,SE,0,Giant Slalom
1997-10-24,Katrin Neuenschwander,CH,0,Giant Slalom
1997-10-24,Caroline Lalive,US,0,Super G
1997-10-24,Isolde Kostner,IT,32,Downhill
1997-10-24,Sylviane Berthod,CH,0,Giant Slalom
1997-10-24,Patrizia Bassis,IT,0,Downhill
1997-10-24,Warwara Zelenskaja,RU,0,Super G
1997-10-24,Martina Fortkord,SE,0,Giant Slalom
1997-10-24,Jennifer Mickelson,CA,0,Downhill
1997-10-24,Pernilla Wiberg,SE,0,Slalom
1997-10-24,Ingrid Salvenmoser,AT,45,Slalom
1997-10-24,Christel Pascal,FR,0,Slalom
1997-10-24,Petra Bartlova,CZ,0,Combined
1997-10-24,Kristina Andersson,SE,0,Slalom
1997-10-24,Regina Haeusl,DE,0,Super G
1997-10-24,Trine Bakke Rognmo,NO,0,Slalom
1997-10-24,Anita Wachter,AT,0,Giant Slalom
1997-10-24,Alenka Dovzan,SK,0,Slalom
1997-10-24,Martina Accola,CH,0,Slalom
1997-10-24,Annemarie Gerg,DE,0,Slalom
1997-10-24,Tanja Poutiainen,FI,0,Giant Slalom
1997-10-24,Jonna Mendes,US,0,Super G
1997-10-24,Katharina Gutensohn,DE,0,Super G
1997-10-24,Morena Gallizio Tescari,IT,0,Slalom
1997-10-24,Elena Bresciani,IT,0,Downhill
1997-10-24,Linda Ydeskog,SE,0,Slalom
1997-10-24,Sonja Nef,CH,11,Giant Slalom
1997-10-24,Merete Fjeldavlie,NO,0,Super G
1997-10-24,Tonje Norheim,NO,0,Super G
1997-10-24,Deborah Compagnoni,IT,14,Giant Slalom
1997-10-24,Tasha Nelson,US,0,Slalom
1997-10-24,Karin Koellerer,AT,0,Giant Slalom
1997-10-24,Sarah Schleper,US,0,Giant Slalom
1997-10-24,Andrine Flemmen,NO,0,Giant Slalom
