date,name,ath_country,value,specialty
1985-12-15,Marc Girardelli,LU,25,Downhill
1985-12-15,Niklas Henning,SE,20,Combined
1985-12-15,Mike Brown,US,0,Downhill
1985-12-15,Ivan Marzola,IT,0,Combined
1985-12-15,Andreas Wenzel,LI,10,Combined
1985-12-15,Bill Johnson,US,0,Downhill
1985-12-15,Miroslav Kolar,SK,0,Combined
1985-12-15,Michael Mair,IT,1,Downhill
1985-12-15,Steven Lee,AU,0,Combined
1985-12-15,Leonhard Stock,AT,12,Downhill
1985-12-15,Peter Jurko,SK,0,Combined
1985-12-15,Karl Alpiger,CH,0,Downhill
1985-12-15,Bruno Kernen I,CH,2,Downhill
1985-12-15,Martin Bell,GB,0,Downhill
1985-12-15,Richard Pramotton,IT,8,Giant Slalom
1985-12-15,Tiger Shaw,US,0,Slalom
1985-12-15,Daniel Mahrer,CH,0,Downhill
1985-12-15,Anton Steiner,AT,5,Downhill
1985-12-15,Gerhard Pfaffenbichler,AT,0,Downhill
1985-12-15,Martin Hangl,CH,7,Super G
1985-12-15,Christian Gaidet,FR,0,Slalom
1985-12-15,Stefan Niederseer,AT,0,Downhill
1985-12-15,Franz Heinzer,CH,11,Downhill
1985-12-15,Luc Genolet,CH,0,Combined
1985-12-15,Frank Piccard,FR,9,Combined
1985-12-15,Helmut Hoeflehner,AT,0,Downhill
1985-12-15,Peter Wirnsberger,AT,4,Downhill
1985-12-15,Gustav Oehrli,CH,0,Downhill
1985-12-15,Guenther Mader,AT,0,Slalom
1985-12-15,Sepp Wildgruber,DE,0,Downhill
1985-12-15,Rudolf Huber,AT,0,Downhill
1985-12-15,Philip Verneret,FR,0,Downhill
1985-12-15,Mats Holmgren,SE,0,Combined
1985-12-15,Pirmin Zurbriggen,CH,15,Slalom
1985-12-15,Herbert Renoth,DE,0,Super G
1985-12-15,Nathaniel Smith,GB,0,Combined
1985-12-15,Peter Mueller,CH,6,Downhill
1985-12-15,Doug Lewis,US,0,Downhill
1985-12-15,Thomas Buergler,CH,3,Slalom
1985-12-15,Peter Roth,DE,0,Super G
1985-12-15,Markus Wasmeier,DE,0,Super G
1986-01-19,Ivan Marzola,IT,0,Combined
1986-01-19,Richard Pramotton,IT,8,Giant Slalom
1986-01-19,Rudolf Huber,AT,0,Downhill
