date,name,ath_country,value,specialty
1984-12-07,Pirmin Zurbriggen,CH,25,Downhill
1984-12-07,Frank Piccard,FR,0,Combined
1984-12-07,Hans Stuffer,DE,0,Super G
1984-12-07,Joel Gaspoz,CH,2,Giant Slalom
1984-12-07,Brian Stemmle,CA,0,Super G
1984-12-07,Rudolf Huber,AT,0,Downhill
1984-12-07,Markus Wasmeier,DE,12,Combined
1984-12-07,Richard Pramotton,IT,9,Giant Slalom
1984-12-07,Hans Enn,AT,9,Giant Slalom
1984-12-07,Max Julen,CH,4,Giant Slalom
1984-12-07,Peter Luescher,CH,0,Downhill
1984-12-07,Alberto Ghidoni,IT,0,Downhill
1984-12-07,Ivan Marzola,IT,0,Super G
1984-12-07,Jacques Luethy,CH,0,Super G
1984-12-07,Jure Franko,SK,11,Giant Slalom
1984-12-07,Bernhard Gstrein,AT,0,Super G
1984-12-07,Guido Hinterseer,AT,5,Super G
1984-12-07,Herbert Renoth,DE,0,Super G
1984-12-07,Michael Eder,DE,4,Super G
1984-12-07,Oswald Toetsch,IT,6,Slalom
1984-12-07,Michael Mair,IT,0,Downhill
1984-12-07,Rok Petrovic,SK,0,Slalom
1984-12-07,Hubert Strolz,AT,0,Giant Slalom
1984-12-07,Ernst Riedlsperger,AT,0,Super G
1984-12-07,Peter Roth,DE,10,Super G
1984-12-07,Sepp Wildgruber,DE,0,Downhill
1984-12-07,Karl Alpiger,CH,0,Downhill
1984-12-07,Franz Heinzer,CH,0,Downhill
1984-12-07,Martin Hangl,CH,0,Giant Slalom
1984-12-07,Doug Lewis,US,0,Downhill
1984-12-07,Bernd Felbinger,DE,0,Super G
1984-12-07,Philip Verneret,FR,0,Downhill
1984-12-07,Andreas Wenzel,LI,1,Combined
1984-12-07,Thomas Stangassinger,AT,0,Slalom
1984-12-07,Giacomo Erlacher,IT,0,Downhill
1984-12-07,Steven Lee,AU,0,Super G
1984-12-07,Robert Erlacher,IT,7,Giant Slalom
1984-12-07,Thomas Buergler,CH,15,Giant Slalom
1984-12-07,Marc Girardelli,LU,20,Slalom
1984-12-07,Daniel Mahrer,CH,0,Downhill
1984-12-07,Peter Mueller,CH,0,Downhill
1984-12-07,Bill Johnson,US,0,Downhill
1984-12-07,Joachim Buchner,AT,0,Combined
1984-12-17,Jacques Luethy,CH,0,Super G
1984-12-17,Daniel Mahrer,CH,0,Downhill
1984-12-17,Alberto Ghidoni,IT,0,Downhill
1984-12-17,Ivan Marzola,IT,9,Super G
1984-12-17,Jure Franko,SK,18,Giant Slalom
1984-12-17,Richard Pramotton,IT,12,Giant Slalom
1984-12-17,Bernhard Gstrein,AT,5,Super G
1984-12-17,Guido Hinterseer,AT,16,Super G
1984-12-17,Steven Lee,AU,0,Super G
1984-12-17,Herbert Renoth,DE,0,Super G
1984-12-17,Marc Girardelli,LU,45,Slalom
1984-12-17,Oswald Toetsch,IT,6,Slalom
1984-12-17,Hubert Strolz,AT,0,Giant Slalom
1984-12-17,Michael Eder,DE,4,Super G
1984-12-17,Bill Johnson,US,0,Downhill
1984-12-17,Michael Mair,IT,0,Downhill
1984-12-17,Rok Petrovic,SK,0,Slalom
1984-12-17,Giacomo Erlacher,IT,0,Downhill
1984-12-17,Peter Luescher,CH,0,Downhill
1984-12-17,Sepp Wildgruber,DE,0,Downhill
1984-12-17,Max Julen,CH,4,Giant Slalom
1984-12-17,Doug Lewis,US,0,Downhill
1984-12-17,Peter Mueller,CH,1,Downhill
1984-12-17,Thomas Buergler,CH,23,Giant Slalom
1984-12-17,Martin Hangl,CH,15,Giant Slalom
1984-12-17,Robert Erlacher,IT,13,Giant Slalom
1984-12-17,Frank Piccard,FR,2,Combined
1984-12-17,Hans Stuffer,DE,0,Super G
1984-12-17,Joel Gaspoz,CH,2,Giant Slalom
1984-12-17,Joachim Buchner,AT,0,Combined
1984-12-17,Pirmin Zurbriggen,CH,45,Downhill
1984-12-17,Karl Alpiger,CH,0,Downhill
1984-12-17,Rudolf Huber,AT,0,Downhill
1984-12-17,Philip Verneret,FR,0,Downhill
1984-12-17,Bernd Felbinger,DE,0,Super G
1984-12-17,Markus Wasmeier,DE,16,Combined
1984-12-17,Andreas Wenzel,LI,11,Combined
1984-12-17,Franz Heinzer,CH,0,Downhill
1984-12-17,Hans Enn,AT,21,Giant Slalom
1984-12-17,Peter Roth,DE,10,Super G
1984-12-17,Thomas Stangassinger,AT,0,Slalom
1984-12-17,Brian Stemmle,CA,0,Super G
1984-12-17,Ernst Riedlsperger,AT,0,Super G
1985-01-27,Ernst Riedlsperger,AT,7,Super G
1985-01-27,Thomas Stangassinger,AT,0,Slalom
1985-01-27,Sepp Wildgruber,DE,0,Downhill
1985-01-27,Franz Heinzer,CH,9,Downhill
1985-01-27,Bill Johnson,US,0,Downhill
1985-01-27,Doug Lewis,US,0,Downhill
1985-01-27,Giacomo Erlacher,IT,0,Downhill
1985-01-27,Oswald Toetsch,IT,14,Slalom
1985-01-27,Herbert Renoth,DE,0,Super G
1985-01-27,Bernhard Gstrein,AT,5,Super G
1985-01-27,Jacques Luethy,CH,5,Super G
1985-01-27,Alberto Ghidoni,IT,0,Downhill
1985-01-27,Max Julen,CH,4,Giant Slalom
1985-01-27,Philip Verneret,FR,0,Downhill
1985-01-27,Bernd Felbinger,DE,4,Super G
1985-01-27,Rudolf Huber,AT,0,Downhill
1985-01-27,Peter Mueller,CH,4,Downhill
1985-01-27,Joel Gaspoz,CH,2,Giant Slalom
1985-01-27,Frank Piccard,FR,2,Combined
1985-01-27,Rok Petrovic,SK,0,Slalom
1985-01-27,Joachim Buchner,AT,3,Combined
1985-01-27,Richard Pramotton,IT,12,Giant Slalom
1985-01-27,Markus Wasmeier,DE,16,Combined
1985-01-27,Hans Enn,AT,21,Giant Slalom
1985-01-27,Ivan Marzola,IT,9,Super G
1985-01-27,Brian Stemmle,CA,0,Super G
1985-01-27,Jure Franko,SK,21,Giant Slalom
1985-01-27,Hans Stuffer,DE,15,Super G
1985-01-27,Guido Hinterseer,AT,16,Super G
1985-01-27,Martin Hangl,CH,15,Giant Slalom
1985-01-27,Michael Eder,DE,15,Super G
1985-01-27,Robert Erlacher,IT,13,Giant Slalom
1985-01-27,Michael Mair,IT,0,Downhill
1985-01-27,Andreas Wenzel,LI,31,Combined
1985-01-27,Hubert Strolz,AT,0,Giant Slalom
1985-01-27,Thomas Buergler,CH,29,Giant Slalom
1985-01-27,Peter Luescher,CH,12,Downhill
1985-01-27,Pirmin Zurbriggen,CH,45,Downhill
1985-01-27,Peter Roth,DE,20,Super G
1985-01-27,Steven Lee,AU,0,Super G
1985-01-27,Karl Alpiger,CH,0,Downhill
1985-01-27,Marc Girardelli,LU,70,Slalom
1985-01-27,Daniel Mahrer,CH,0,Downhill
1985-03-03,Max Julen,CH,4,Giant Slalom
1985-03-03,Markus Wasmeier,DE,16,Combined
1985-03-03,Thomas Stangassinger,AT,0,Slalom
1985-03-03,Pirmin Zurbriggen,CH,45,Downhill
1985-03-03,Bernd Felbinger,DE,4,Super G
1985-03-03,Rudolf Huber,AT,4,Downhill
1985-03-03,Brian Stemmle,CA,15,Super G
1985-03-03,Hans Stuffer,DE,15,Super G
1985-03-03,Bill Johnson,US,3,Downhill
1985-03-03,Joachim Buchner,AT,3,Combined
1985-03-03,Martin Hangl,CH,15,Giant Slalom
1985-03-03,Giacomo Erlacher,IT,8,Downhill
1985-03-03,Steven Lee,AU,25,Super G
1985-03-03,Frank Piccard,FR,2,Combined
1985-03-03,Doug Lewis,US,2,Downhill
1985-03-03,Thomas Buergler,CH,29,Giant Slalom
1985-03-03,Hans Enn,AT,21,Giant Slalom
1985-03-03,Robert Erlacher,IT,13,Giant Slalom
1985-03-03,Peter Mueller,CH,4,Downhill
1985-03-03,Philip Verneret,FR,1,Downhill
1985-03-03,Andreas Wenzel,LI,31,Combined
1985-03-03,Daniel Mahrer,CH,25,Downhill
1985-03-03,Marc Girardelli,LU,70,Slalom
1985-03-03,Joel Gaspoz,CH,2,Giant Slalom
1985-03-03,Richard Pramotton,IT,12,Giant Slalom
1985-03-03,Jure Franko,SK,21,Giant Slalom
1985-03-03,Guido Hinterseer,AT,16,Super G
1985-03-03,Oswald Toetsch,IT,14,Slalom
1985-03-03,Peter Roth,DE,27,Super G
1985-03-03,Bernhard Gstrein,AT,5,Super G
1985-03-03,Sepp Wildgruber,DE,9,Downhill
1985-03-03,Michael Eder,DE,15,Super G
1985-03-03,Herbert Renoth,DE,6,Super G
1985-03-03,Franz Heinzer,CH,9,Downhill
1985-03-03,Hubert Strolz,AT,0,Giant Slalom
1985-03-03,Ivan Marzola,IT,21,Super G
1985-03-03,Jacques Luethy,CH,5,Super G
