date,name,ath_country,value,specialty
1985-12-15,Ingemar Stenmark,SE,25,Slalom
1985-12-15,Leonhard Stock,AT,0,Downhill
1985-12-15,Robert Erlacher,IT,15,Giant Slalom
1985-12-15,Joergen Sundqvist,SE,6,Slalom
1985-12-15,Hans Enn,AT,0,Super G
1985-12-15,Marco Tonazzi,IT,8,Slalom
1985-12-15,Max Julen,CH,0,Giant Slalom
1985-12-15,Tomaz Cizman,SK,0,Giant Slalom
1985-12-15,Bojan Krizaj,SK,7,Slalom
1985-12-15,Hans Stuffer,DE,0,Giant Slalom
1985-12-15,Guenther Mader,AT,0,Slalom
1985-12-15,Michael Eder,DE,0,Super G
1985-12-15,Peter Namberger,DE,0,Giant Slalom
1985-12-15,Andreas Wenzel,LI,0,Combined
1985-12-15,Markus Wasmeier,DE,0,Super G
1985-12-15,Pirmin Zurbriggen,CH,0,Slalom
1985-12-15,Rok Petrovic,SK,12,Slalom
1985-12-15,Martin Hangl,CH,0,Super G
1985-12-15,Oswald Toetsch,IT,0,Giant Slalom
1985-12-15,Christian Gaidet,FR,5,Slalom
1985-12-15,Dietmar Koehlbichler,AT,0,Slalom
1985-12-15,Johan Wallner,SE,0,Slalom
1985-12-15,Alberto Tomba,IT,0,Giant Slalom
1985-12-15,Marc Girardelli,LU,10,Downhill
1985-12-15,Ivano Camozzi,IT,0,Giant Slalom
1985-12-15,Alex Giorgi,IT,3,Slalom
1985-12-15,Tiger Shaw,US,1,Slalom
1985-12-15,Franz Gruber,AT,3,Giant Slalom
1985-12-15,Richard Pramotton,IT,9,Giant Slalom
1985-12-15,Gerhard Lieb,AT,0,Giant Slalom
1985-12-15,Roland Pfeifer,AT,0,Giant Slalom
1985-12-15,Thomas Buergler,CH,0,Slalom
1985-12-15,Frank Piccard,FR,4,Combined
1985-12-15,Peter Roth,DE,0,Super G
1985-12-15,Hubert Strolz,AT,20,Giant Slalom
1985-12-15,Hans Pieren,CH,0,Giant Slalom
1985-12-15,Joel Gaspoz,CH,11,Giant Slalom
1985-12-20,Martin Hangl,CH,0,Super G
1985-12-20,Hans Pieren,CH,1,Giant Slalom
1985-12-20,Pirmin Zurbriggen,CH,0,Slalom
1985-12-20,Tiger Shaw,US,1,Slalom
1985-12-20,Thomas Buergler,CH,0,Slalom
1985-12-20,Oswald Toetsch,IT,11,Giant Slalom
1985-12-20,Andreas Wenzel,LI,0,Combined
1985-12-20,Gerhard Lieb,AT,0,Giant Slalom
1985-12-20,Peter Namberger,DE,0,Giant Slalom
1985-12-20,Johan Wallner,SE,0,Slalom
1985-12-20,Guenther Mader,AT,0,Slalom
1985-12-20,Ivano Camozzi,IT,3,Giant Slalom
1985-12-20,Franz Gruber,AT,3,Giant Slalom
1985-12-20,Tomaz Cizman,SK,0,Giant Slalom
1985-12-20,Max Julen,CH,6,Giant Slalom
1985-12-20,Hans Enn,AT,7,Super G
1985-12-20,Roland Pfeifer,AT,4,Giant Slalom
1985-12-20,Joergen Sundqvist,SE,6,Slalom
1985-12-20,Christian Gaidet,FR,15,Slalom
1985-12-20,Frank Piccard,FR,4,Combined
1985-12-20,Alberto Tomba,IT,0,Giant Slalom
1985-12-20,Leonhard Stock,AT,0,Downhill
1985-12-20,Alex Giorgi,IT,3,Slalom
1985-12-20,Dietmar Koehlbichler,AT,0,Slalom
1985-12-20,Michael Eder,DE,0,Super G
1985-12-20,Bojan Krizaj,SK,15,Slalom
1985-12-20,Peter Roth,DE,2,Super G
1985-12-20,Ingemar Stenmark,SE,34,Slalom
1985-12-20,Marco Tonazzi,IT,13,Slalom
1985-12-20,Robert Erlacher,IT,35,Giant Slalom
1985-12-20,Markus Wasmeier,DE,0,Super G
1985-12-20,Richard Pramotton,IT,9,Giant Slalom
1985-12-20,Marc Girardelli,LU,22,Downhill
1985-12-20,Hans Stuffer,DE,0,Giant Slalom
1985-12-20,Rok Petrovic,SK,12,Slalom
