date,name,ath_country,value,specialty
2009-10-25,Didier Cuche,CH,100,Downhill
2009-10-25,Tobias Stechert,DE,0,Super G
2009-10-25,Kentaro Minagawa,JP,0,Slalom
2009-10-25,Mario Scheiber,AT,0,Downhill
2009-10-25,Simon Stancel,SK,0,Combined
2009-10-25,Hagen Patscheider,IT,0,Combined
2009-10-25,Stephan Goergl,AT,4,Giant Slalom
2009-10-25,Marko Rudic,BA,0,Combined
2009-10-25,Patrick Staudacher,IT,0,Super G
2009-10-25,Stephan Thanei,IT,0,Downhill
2009-10-25,Justin Murisier,CH,0,Combined
2009-10-25,Rainer Schoenfelder,AT,0,Slalom
2009-10-25,Anze Mravlja,SK,0,Combined
2009-10-25,Joachim Puchner,AT,0,Combined
2009-10-25,Alexander Koll,AT,0,Combined
2009-10-25,Stefan Kogler,DE,0,Combined
2009-10-25,Reto Schmidiger,CH,0,Combined
2009-10-25,Dalibor Samsal,HR,0,Combined
2009-10-25,Janez Jazbec,SK,0,Giant Slalom
2009-10-25,Natko Zrncic-Dim,HR,0,Combined
2009-10-25,Davide Simoncelli,IT,32,Giant Slalom
2009-10-25,Thomas Koenig,AT,0,Combined
2009-10-25,Ivica Kostelic,HR,22,Slalom
2009-10-25,Tommy Ford,US,0,Giant Slalom
2009-10-25,Matts Olsson,SE,0,Combined
2009-10-25,Jeffrey Frisch,CA,0,Giant Slalom
2009-10-25,Kilian Albrecht,BG,0,Slalom
2009-10-25,Andreas Romar,FI,0,Combined
2009-10-25,Petr Zahrobsky,CZ,0,Downhill
2009-10-25,Romed Baumann,AT,20,Giant Slalom
2009-10-25,Danko Marinelli,HR,0,Combined
2009-10-25,Andy Plank,IT,0,Combined
2009-10-25,Marcel Hirscher,AT,18,Giant Slalom
2009-10-25,Christoph Dreier,AT,0,Slalom
2009-10-25,Mauro Caviezel,CH,0,Combined
2009-10-25,Anthony Obert,FR,0,Slalom
2009-10-25,Michael Zach,AT,0,Combined
2009-10-25,Patrick Biggs,CA,0,Slalom
2009-10-25,Benjamin Thomsen,CA,0,Combined
2009-10-25,Victor Malmstrom,FI,0,Combined
2009-10-25,Samy Blanc,FR,0,Combined
2009-10-25,Cyprien Richard,FR,26,Giant Slalom
2009-10-25,Hannes Brenner,AT,0,Combined
2009-10-25,Edward Drake,GB,0,Combined
2009-10-25,Timo Bruederl,DE,0,Combined
2009-10-25,Adam Peraudo,IT,0,Combined
2009-10-25,Steven Nyman,US,0,Downhill
2009-10-25,Julien Lizeroux,FR,0,Slalom
2009-10-25,Leif Kristian Haugen,NO,5,Giant Slalom
2009-10-25,Niklas Rainer,SE,0,Combined
2009-10-25,Mario Herzog,AT,0,Combined
2009-10-25,Juho-Pekka Penttinen,FI,0,Combined
2009-10-25,Patrick Bechter,AT,0,Slalom
2009-10-25,Roope Leskinen,FI,0,Combined
2009-10-25,Fritz Dopfer,DE,0,Giant Slalom
2009-10-25,Ambrosi Hoffmann,CH,0,Downhill
2009-10-25,Michael Walchhofer,AT,0,Super G
2009-10-25,Andrej Krizaj,SK,0,Super G
2009-10-25,Nikola Chongarov,BG,0,Combined
2009-10-25,Aronne Pieruz,IT,0,Combined
2009-10-25,Francois Place,FR,0,Combined
2009-10-25,Bernard Vajdic,SK,0,Slalom
2009-10-25,Noel Baxter,GB,0,Combined
2009-10-25,Erik Fisher,US,0,Downhill
2009-10-25,Ralph Kreuzer,CH,0,Downhill
2009-10-25,Johan Clarey,FR,0,Downhill
2009-10-25,Alexis Pinturault,FR,0,Combined
2009-10-25,Paul Stutz,CA,0,Combined
2009-10-25,Christoph Gruber,AT,0,Super G
2009-10-25,Didier Defago,CH,0,Downhill
2009-10-25,Stefano Gross,IT,0,Slalom
2009-10-25,Benjamin Raich,AT,45,Giant Slalom
2009-10-25,Louis-Pierre Helie,CA,0,Downhill
2009-10-25,Espen Lysdahl,NO,0,Combined
2009-10-25,Andrej Sporn,SK,0,Downhill
2009-10-25,Tomoya Ishii,JP,0,Combined
2009-10-25,Wolfgang Hell,IT,0,Giant Slalom
2009-10-25,Christophe Roux,MD,0,Combined
2009-10-25,Kai Alaerts,BE,0,Combined
2009-10-25,Tim Jitloff,US,0,Giant Slalom
2009-10-25,Victor Muffat Jeandet,FR,0,Combined
2009-10-25,Johnatan Longhi,BR,0,Combined
2009-10-25,Kjetil Jansrud,NO,40,Giant Slalom
2009-10-25,David Chodounsky,US,0,Combined
2009-10-25,Mitja Dragsic,SK,0,Slalom
2009-10-25,Stefan Georgiev,BG,0,Combined
2009-10-25,Cornel Zueger,CH,0,Downhill
2009-10-25,Silvan Zurbriggen,CH,11,Slalom
