date,name,ath_country,value,specialty
1974-12-04,Wiltrud Drexel,AT,25,Downhill
1974-12-04,Gail Blackburn,US,0,Downhill
1974-12-04,Traudl Treichl,DE,8,Downhill
1974-12-04,Brigitte Schroll,AT,6,Downhill
1974-12-04,Christa Zechmeister,DE,0,Slalom
1974-12-04,Elena Matous,,0,Slalom
1974-12-04,Wiki Fleckenstein,US,0,Giant Slalom
1974-12-04,Monika Berwein,DE,0,Slalom
1974-12-04,Abbi Fisher,US,0,Slalom
1974-12-04,Rosi Mittermaier,DE,0,Slalom
1974-12-04,Martine Ducroz,FR,0,Giant Slalom
1974-12-04,Elfi Deufel,AT,0,Downhill
1974-12-04,Brigitte Totschnig,AT,0,Downhill
1974-12-04,Patricia Emonet,FR,0,Slalom
1974-12-04,Pamela Behr,DE,0,Slalom
1974-12-04,Irmgard Lukasser,AT,0,Downhill
1974-12-04,Annemarie Proell,AT,4,Giant Slalom
1974-12-04,Kathy Kreiner,CA,3,Giant Slalom
1974-12-04,Michele Jacot,FR,0,Giant Slalom
1974-12-04,Marie Therese Nadig,CH,0,Downhill
1974-12-04,Hanni Wenzel,LI,0,Slalom
1974-12-04,Monika Kaserer,AT,0,Giant Slalom
1974-12-04,Fabienne Serrat,FR,0,Giant Slalom
1974-12-04,Ingrid Gfoelner,AT,0,Downhill
1974-12-04,Claudia Giordani,IT,0,Parallel
1974-12-04,Betsy Clifford,CA,0,Giant Slalom
1974-12-04,Danielle Debernard,FR,15,Downhill
1974-12-04,Torill Fjelstadt,NO,0,Slalom
1974-12-04,Jacqueline Rouvier,FR,0,Downhill
1974-12-04,Cristina Tisot Arrigoni,IT,0,Giant Slalom
1974-12-04,Irene Epple,DE,2,Downhill
1974-12-04,Lise Marie Morerod,CH,0,Slalom
1974-12-04,Odile Chalvin,FR,0,Slalom
1974-12-04,Bernadette Zurbriggen,CH,20,Downhill
1974-12-04,Regina Sackl,AT,0,Parallel
1974-12-04,Cindy Nelson,US,11,Downhill
1974-12-04,Regine Moesenlechner,DE,0,Slalom
1974-12-04,Nicola Spiss,AT,0,Slalom
1974-12-04,Lindy Cochran,US,0,Slalom
1974-12-04,Evi Mittermaier,DE,0,Downhill
1974-12-04,Kim Mumford,US,1,Downhill
1974-12-04,Leslie Smith,US,0,Giant Slalom
1974-12-04,Becky Dorsey,US,0,Giant Slalom
1974-12-04,Evi Proell,AT,0,Downhill
1974-12-07,Regina Sackl,AT,0,Parallel
1974-12-07,Lise Marie Morerod,CH,2,Slalom
1974-12-07,Odile Chalvin,FR,0,Slalom
1974-12-07,Evi Proell,AT,0,Downhill
1974-12-07,Kathy Kreiner,CA,3,Giant Slalom
1974-12-07,Gail Blackburn,US,0,Downhill
1974-12-07,Monika Berwein,DE,0,Slalom
1974-12-07,Cindy Nelson,US,11,Downhill
1974-12-07,Nicola Spiss,AT,0,Slalom
1974-12-07,Traudl Treichl,DE,8,Downhill
1974-12-07,Michele Jacot,FR,0,Giant Slalom
1974-12-07,Irene Epple,DE,2,Downhill
1974-12-07,Cristina Tisot Arrigoni,IT,0,Giant Slalom
1974-12-07,Brigitte Schroll,AT,6,Downhill
1974-12-07,Jacqueline Rouvier,FR,0,Downhill
1974-12-07,Torill Fjelstadt,NO,0,Slalom
1974-12-07,Danielle Debernard,FR,18,Downhill
1974-12-07,Leslie Smith,US,0,Giant Slalom
1974-12-07,Claudia Giordani,IT,0,Parallel
1974-12-07,Wiltrud Drexel,AT,26,Downhill
1974-12-07,Ingrid Gfoelner,AT,0,Downhill
1974-12-07,Bernadette Zurbriggen,CH,20,Downhill
1974-12-07,Fabienne Serrat,FR,15,Giant Slalom
1974-12-07,Kim Mumford,US,1,Downhill
1974-12-07,Monika Kaserer,AT,20,Giant Slalom
1974-12-07,Hanni Wenzel,LI,0,Slalom
1974-12-07,Marie Therese Nadig,CH,8,Downhill
1974-12-07,Becky Dorsey,US,0,Giant Slalom
1974-12-07,Elena Matous,,0,Slalom
1974-12-07,Betsy Clifford,CA,0,Giant Slalom
1974-12-07,Christa Zechmeister,DE,11,Slalom
1974-12-07,Rosi Mittermaier,DE,6,Slalom
1974-12-07,Irmgard Lukasser,AT,0,Downhill
1974-12-07,Annemarie Proell,AT,29,Giant Slalom
1974-12-07,Pamela Behr,DE,0,Slalom
1974-12-07,Regine Moesenlechner,DE,0,Slalom
1974-12-07,Martine Ducroz,FR,4,Giant Slalom
1974-12-07,Abbi Fisher,US,0,Slalom
1974-12-07,Brigitte Totschnig,AT,0,Downhill
1974-12-07,Patricia Emonet,FR,0,Slalom
1974-12-07,Evi Mittermaier,DE,0,Downhill
1974-12-07,Lindy Cochran,US,0,Slalom
1974-12-07,Wiki Fleckenstein,US,0,Giant Slalom
1974-12-07,Elfi Deufel,AT,0,Downhill
1974-12-12,Danielle Debernard,FR,18,Downhill
1974-12-12,Torill Fjelstadt,NO,0,Slalom
1974-12-12,Regine Moesenlechner,DE,0,Slalom
1974-12-12,Torill Fjelstadt,NO,0,Slalom
1974-12-12,Danielle Debernard,FR,29,Downhill
1974-12-12,Jacqueline Rouvier,FR,8,Downhill
1974-12-12,Brigitte Totschnig,AT,0,Downhill
1974-12-12,Leslie Smith,US,0,Giant Slalom
1974-12-12,Claudia Giordani,IT,0,Parallel
1974-12-12,Claudia Giordani,IT,0,Parallel
1974-12-12,Elfi Deufel,AT,0,Downhill
1974-12-12,Brigitte Totschnig,AT,0,Downhill
1974-12-12,Leslie Smith,US,0,Giant Slalom
1974-12-12,Ingrid Gfoelner,AT,0,Downhill
1974-12-12,Christa Zechmeister,DE,11,Slalom
1974-12-12,Regina Sackl,AT,4,Parallel
1974-12-12,Kim Mumford,US,1,Downhill
1974-12-12,Marie Therese Nadig,CH,8,Downhill
1974-12-12,Marie Therese Nadig,CH,8,Downhill
1974-12-12,Kim Mumford,US,1,Downhill
1974-12-12,Pamela Behr,DE,0,Slalom
1974-12-12,Hanni Wenzel,LI,0,Slalom
1974-12-12,Ingrid Gfoelner,AT,0,Downhill
1974-12-12,Hanni Wenzel,LI,0,Slalom
1974-12-12,Monika Kaserer,AT,24,Giant Slalom
1974-12-12,Monika Kaserer,AT,24,Giant Slalom
1974-12-12,Fabienne Serrat,FR,18,Giant Slalom
1974-12-12,Regine Moesenlechner,DE,0,Slalom
1974-12-12,Patricia Emonet,FR,0,Slalom
1974-12-12,Fabienne Serrat,FR,18,Giant Slalom
1974-12-12,Becky Dorsey,US,0,Giant Slalom
1974-12-12,Patricia Emonet,FR,0,Slalom
1974-12-12,Pamela Behr,DE,0,Slalom
1974-12-12,Elfi Deufel,AT,0,Downhill
1974-12-12,Elena Matous,,0,Slalom
1974-12-12,Becky Dorsey,US,0,Giant Slalom
1974-12-12,Kathy Kreiner,CA,3,Giant Slalom
1974-12-12,Nicola Spiss,AT,0,Slalom
1974-12-12,Abbi Fisher,US,0,Slalom
1974-12-12,Monika Berwein,DE,0,Slalom
1974-12-12,Monika Berwein,DE,0,Slalom
1974-12-12,Nicola Spiss,AT,0,Slalom
1974-12-12,Abbi Fisher,US,0,Slalom
1974-12-12,Evi Proell,AT,2,Downhill
1974-12-12,Traudl Treichl,DE,8,Downhill
1974-12-12,Brigitte Schroll,AT,14,Downhill
1974-12-12,Wiki Fleckenstein,US,0,Giant Slalom
1974-12-12,Lindy Cochran,US,0,Slalom
1974-12-12,Wiki Fleckenstein,US,0,Giant Slalom
1974-12-12,Brigitte Schroll,AT,14,Downhill
1974-12-12,Lindy Cochran,US,0,Slalom
1974-12-12,Elena Matous,,0,Slalom
1974-12-12,Traudl Treichl,DE,8,Downhill
1974-12-12,Jacqueline Rouvier,FR,8,Downhill
1974-12-12,Evi Mittermaier,DE,0,Downhill
1974-12-12,Regina Sackl,AT,4,Parallel
1974-12-12,Cristina Tisot Arrigoni,IT,0,Giant Slalom
1974-12-12,Martine Ducroz,FR,4,Giant Slalom
1974-12-12,Irene Epple,DE,2,Downhill
1974-12-12,Irene Epple,DE,2,Downhill
1974-12-12,Martine Ducroz,FR,4,Giant Slalom
1974-12-12,Evi Mittermaier,DE,0,Downhill
1974-12-12,Evi Proell,AT,2,Downhill
1974-12-12,Betsy Clifford,CA,0,Giant Slalom
1974-12-12,Odile Chalvin,FR,0,Slalom
1974-12-12,Gail Blackburn,US,0,Downhill
1974-12-12,Gail Blackburn,US,0,Downhill
1974-12-12,Michele Jacot,FR,1,Giant Slalom
1974-12-12,Irmgard Lukasser,AT,0,Downhill
1974-12-12,Michele Jacot,FR,1,Giant Slalom
1974-12-12,Betsy Clifford,CA,1,Giant Slalom
1974-12-12,Irmgard Lukasser,AT,0,Downhill
1974-12-12,Odile Chalvin,FR,0,Slalom
1974-12-12,Cristina Tisot Arrigoni,IT,0,Giant Slalom
1974-12-12,Kathy Kreiner,CA,5,Giant Slalom
1974-12-12,Bernadette Zurbriggen,CH,20,Downhill
1974-12-12,Wiltrud Drexel,AT,26,Downhill
1974-12-12,Cindy Nelson,US,11,Downhill
1974-12-12,Christa Zechmeister,DE,26,Slalom
1974-12-12,Annemarie Proell,AT,54,Giant Slalom
1974-12-12,Annemarie Proell,AT,54,Giant Slalom
1974-12-12,Lise Marie Morerod,CH,2,Slalom
1974-12-12,Rosi Mittermaier,DE,6,Slalom
1974-12-12,Lise Marie Morerod,CH,2,Slalom
1974-12-12,Bernadette Zurbriggen,CH,20,Downhill
1974-12-12,Cindy Nelson,US,31,Downhill
1974-12-12,Wiltrud Drexel,AT,41,Downhill
1974-12-12,Rosi Mittermaier,DE,31,Slalom
1974-12-15,Evi Proell,AT,2,Downhill
1974-12-15,Leslie Smith,US,0,Giant Slalom
1974-12-15,Elfi Deufel,AT,0,Downhill
