date,name,ath_country,value,specialty
2015-11-29,Aksel-Lund Svindal,NO,100,Downhill
2015-11-29,Mattia Casse,IT,16,Super G
2015-11-29,Christian Walder,AT,0,Super G
2015-11-29,Adrien Theaux,FR,29,Downhill
2015-11-29,Johannes Kroell,AT,0,Downhill
2015-11-29,Adam Chrapek,PL,0,Combined
2015-11-29,Luca De Aliprandini,IT,0,Giant Slalom
2015-11-29,Thomas Dressen,DE,0,Downhill
2015-11-29,Max Franz,AT,50,Downhill
2015-11-29,Jan Hudec,CA,0,Combined
2015-11-29,Travis Ganong,US,50,Downhill
2015-11-29,Tilen Debelak,SK,0,Combined
2015-11-29,Thomas Mayrpeter,AT,0,Combined
2015-11-29,Dominik Paris,IT,40,Downhill
2015-11-29,Amaury Genoud,CH,0,Combined
2015-11-29,Bjoernar Neteland,NO,0,Super G
2015-11-29,Adam Zampa,SK,0,Combined
2015-11-29,Nicolas Raffort,FR,0,Combined
2015-11-29,Benjamin Thomsen,CA,0,Downhill
2015-11-29,Max Ullrich,HR,0,Combined
2015-11-29,Silvano Varettoni,IT,0,Downhill
2015-11-29,Peter Fill,IT,60,Downhill
2015-11-29,Kieffer Christianson,US,0,Combined
2015-11-29,Vincent Kriechmayr,AT,32,Super G
2015-11-29,Gino Caviezel,CH,0,Giant Slalom
2015-11-29,Andrej Sporn,SK,0,Downhill
2015-11-29,Arnaud Alessandria,MC,0,Combined
2015-11-29,Bostjan Kline,SK,18,Downhill
2015-11-29,Michal Klusak,PL,0,Combined
2015-11-29,Christof Innerhofer,IT,8,Downhill
2015-11-29,Hyeon-Tae Kim,KR,0,Combined
2015-11-29,Hannes Reichelt,AT,24,Downhill
2015-11-29,Marc Oliveras,AD,0,Combined
2015-11-29,Krystof Kryzl,CZ,0,Giant Slalom
2015-11-29,Romed Baumann,AT,22,Downhill
2015-11-29,Josef Ferstl,DE,11,Downhill
2015-11-29,Valentin Giraud Moine,FR,0,Downhill
2015-11-29,Steven Nyman,US,10,Downhill
2015-11-29,Thomas Mermillod,FR,14,Combined
2015-11-29,Matthieu Bailet,FR,0,Combined
2015-11-29,Manuel Osborne-Paradis,CA,3,Downhill
2015-11-29,Sandro Viletta,CH,13,Super G
2015-11-29,Ralph Weber,CH,0,Super G
2015-11-29,Matteo Marsaglia,IT,9,Downhill
2015-11-29,Thomas Biesemeyer,US,0,Super G
2015-11-29,Othmar Striedinger,AT,7,Downhill
2015-11-29,Rok Perko,SK,0,Combined
2015-11-29,Adrian Smiseth Sejersted,NO,0,Super G
2015-11-29,Patrick Kueng,CH,12,Downhill
2015-11-29,Victor Muffat Jeandet,FR,0,Giant Slalom
2015-11-29,Christoffer Faarup,DK,0,Combined
2015-11-29,Jared Goldberg,US,0,Combined
2015-11-29,Tommy Ford,US,0,Giant Slalom
2015-11-29,Nicholas Krause,US,0,Combined
2015-11-29,Andreas Sander,DE,1,Super G
2015-11-29,Georg Streitberger,AT,7,Super G
2015-11-29,Brice Roger,FR,4,Downhill
2015-11-29,Emanuele Buzzi,IT,0,Downhill
2015-11-29,Alexander Koell,SE,0,Combined
2015-11-29,Henri Battilani,IT,0,Downhill
2015-11-29,Marc Gisin,CH,2,Downhill
2015-11-29,Blaise Giezendanner,FR,0,Downhill
2015-11-29,Stian Saugestad,NO,0,Combined
2015-11-29,Riccardo Tonetti,IT,0,Giant Slalom
2015-11-29,Erik Guay,CA,20,Downhill
2015-11-29,Fernando Schmed,CH,0,Super G
2015-11-29,Patrick Schweiger,AT,15,Super G
2015-11-29,David Poisson,FR,0,Downhill
2015-11-29,Werner Heel,IT,0,Downhill
2015-11-29,Klaus Brandner,DE,0,Super G
2015-11-29,Paolo Pangrazzi,IT,0,Combined
2015-11-29,Frederic Berthold,AT,0,Combined
2015-11-29,Guglielmo Bosca,IT,0,Combined
2015-11-29,Ted Ligety,US,0,Giant Slalom
2015-11-29,Miha Hrobat,SK,0,Combined
2015-11-29,Stefan Hadalin,SK,0,Slalom
2015-11-29,Trevor Philp,CA,0,Slalom
2015-11-29,Marcel Hirscher,AT,0,Slalom
2015-11-29,Ryoh Sugai,JP,0,Combined
2015-11-29,Christopher Neumayer,AT,0,Combined
2015-11-29,Morgan Megarry,CA,0,Combined
2015-11-29,Jakub Klusak,PL,0,Combined
2015-11-29,Carlo Janka,CH,0,Downhill
