date,name,ath_country,value,specialty
2013-11-17,Marcel Hirscher,AT,100,Slalom
2013-11-17,Trevor Philp,CA,0,Giant Slalom
2013-11-17,David Chodounsky,US,0,Slalom
2013-11-17,Igor Zakurdaev,KZ,0,Combined
2013-11-17,Krystof Kryzl,CZ,0,Giant Slalom
2013-11-17,Daniel Yule,CH,0,Slalom
2013-11-17,Tomoya Ishii,JP,0,Combined
2013-11-17,Timothy Kelley,US,0,Combined
2013-11-17,Benjamin Raich,AT,32,Giant Slalom
2013-11-17,Axel Baeck,SE,0,Slalom
2013-11-17,Akira Sasaki,JP,0,Slalom
2013-11-17,Maciej Bydlinski,PL,0,Combined
2013-11-17,Philipp Schmid,DE,0,Slalom
2013-11-17,Manuel Feller,AT,0,Slalom
2013-11-17,Michael Matt,AT,0,Combined
2013-11-17,Giovanni Borsotti,IT,0,Giant Slalom
2013-11-17,Sebastian-Foss Solevaag,NO,29,Slalom
2013-11-17,Santeri Paloniemi,FI,7,Slalom
2013-11-17,Bernhard Niederberger,CH,0,Combined
2013-11-17,Victor Malmstrom,FI,0,Combined
2013-11-17,Victor Muffat Jeandet,FR,0,Giant Slalom
2013-11-17,Adam Chrapek,PL,0,Combined
2013-11-17,Stefan Prisadov,BG,0,Combined
2013-11-17,Igor Laikert,BA,0,Combined
2013-11-17,Per Saxvall,SE,0,Combined
2013-11-17,Kai Alaerts,BE,0,Combined
2013-11-17,Jean-Baptiste Grange,FR,36,Slalom
2013-11-17,Kevin Esteve Rigail,AD,0,Combined
2013-11-17,Naoki Yuasa,JP,12,Slalom
2013-11-17,Francois Place,FR,0,Combined
2013-11-17,Cristian Javier Simari Birkner,AR,0,Combined
2013-11-17,Robin Buffet,FR,0,Combined
2013-11-17,Colby Granstrom,US,0,Slalom
2013-11-17,Giordano Ronci,IT,0,Combined
2013-11-17,Stefano Gross,IT,15,Slalom
2013-11-17,Yuri Danilochkin,BY,0,Combined
2013-11-17,Riccardo Tonetti,IT,0,Slalom
2013-11-17,Markus Larsson,SE,13,Slalom
2013-11-17,Justus Kuukka,FI,0,Combined
2013-11-17,Alexandru Barbu,RO,0,Combined
2013-11-17,Luca Aerni,CH,0,Slalom
2013-11-17,Bode Miller,US,0,Downhill
2013-11-17,Matic Skube,SK,0,Combined
2013-11-17,Steve Missillier,FR,26,Giant Slalom
2013-11-17,Anthony Obert,FR,0,Combined
2013-11-17,Will Brandenburg,US,0,Slalom
2013-11-17,Sebastian Holzmann,DE,0,Combined
2013-11-17,Sasha Zaitsoff,CA,0,Combined
2013-11-17,Nolan Kasper,US,0,Slalom
2013-11-17,Michael Janyk,CA,11,Slalom
2013-11-17,Matthias Tippelreither,AT,0,Combined
2013-11-17,Maxime Tissot,FR,0,Combined
2013-11-17,Leif Kristian Haugen,NO,16,Giant Slalom
2013-11-17,Julien Cousineau,CA,0,Slalom
2013-11-17,Ryu Takeda,JP,0,Combined
2013-11-17,Bart Mollin,BE,0,Combined
2013-11-17,Manfred Pranger,AT,0,Slalom
2013-11-17,Mitja Valencic,SK,0,Slalom
2013-11-17,Andreas Zampa,SK,0,Combined
2013-11-17,Miha Kuerner,SK,0,Combined
2013-11-17,Markus Vogel,CH,0,Slalom
2013-11-17,Marc Digruber,AT,0,Slalom
2013-11-17,Truls Johansen,NO,0,Combined
2013-11-17,Julien Lizeroux,FR,14,Slalom
2013-11-17,Michal Jasiczek,PL,0,Combined
2013-11-17,Adam Zampa,SK,18,Slalom
2013-11-17,Kentaro Minagawa,JP,0,Combined
2013-11-17,Pol Carreras,ES,0,Combined
