date,name,ath_country,value,specialty
1994-11-27,Vreni Schneider,CH,100,Slalom
1994-11-27,Katharina Tichy,CZ,16,Slalom
1994-11-27,Natasa Bokal,SK,0,Slalom
1994-11-27,Christel Pascal,FR,0,Slalom
1994-11-27,Monika Maierhofer,AT,0,Slalom
1994-11-27,Morena Gallizio Tescari,IT,15,Slalom
1994-11-27,Ingrid Salvenmoser,AT,0,Giant Slalom
1994-11-27,Kristina Koznick,US,0,Slalom
1994-11-27,Claudia Riegler,NZ,0,Slalom
1994-11-27,Ylva Nowen,SE,18,Giant Slalom
1994-11-27,Katja Seizinger,DE,8,Super G
1994-11-27,Titti Rodling,SE,32,Slalom
1994-11-27,Elfi Eder,AT,0,Slalom
1994-11-27,Annelise Coberger,NZ,26,Slalom
1994-11-27,Angela Grassinger,DE,0,Slalom
1994-11-27,Patricia Chauvet,FR,45,Slalom
1994-11-27,Spela Pretnar,SK,24,Giant Slalom
1994-11-27,Marianne Kjoerstad,NO,36,Slalom
1994-11-27,Elisabetta Biavaschi,IT,0,Slalom
1994-11-27,Anita Wachter,AT,22,Giant Slalom
1994-11-27,Sabine Egger,AT,0,Slalom
1994-11-27,Miriam Vogt,DE,3,Downhill
1994-11-27,Trude Gimle,NO,0,Slalom
1994-11-27,Gabriela Zingre-Graf,CH,0,Slalom
1994-11-27,Roberta Serra,IT,0,Slalom
1994-11-27,Leila Piccard,FR,29,Slalom
1994-11-27,Marlies Oester,CH,0,Slalom
1994-11-27,Edith Rozsa,CA,0,Slalom
1994-11-27,Vanessa Vidal,FR,0,Slalom
1994-11-27,Karin Roten Meier,CH,0,Giant Slalom
1994-11-27,Manuela Lieb,AT,6,Slalom
1994-11-27,Monique Pelletier,US,0,Slalom
1994-11-27,Katrin Neuenschwander,CH,9,Slalom
1994-11-27,Trine Bakke Rognmo,NO,0,Slalom
1994-11-27,Barbara Merlin,IT,0,Downhill
1994-11-27,Kari Anne Saude,NO,5,Slalom
1994-11-27,Bibiana Perez,IT,0,Downhill
1994-11-27,Laure Pequegnot,FR,11,Slalom
1994-11-27,Lara Magoni,IT,0,Slalom
1994-11-27,Alenka Dovzan,SK,10,Super G
1994-11-27,Anne Berge,NO,12,Giant Slalom
1994-11-27,Zali Steggall,AU,0,Slalom
1994-11-27,Heidi Voelker,US,4,Giant Slalom
1994-11-27,Veronika Kappaurer,AT,0,Slalom
1994-11-27,Annick Bonzon,CH,13,Slalom
1994-11-27,Karin Koellerer,AT,0,Slalom
1994-11-27,Edda Mutter,DE,0,Slalom
1994-11-27,Renate Goetschl,AT,0,Super G
1994-11-27,Erika Hansson,SE,0,Giant Slalom
1994-11-27,Hilde Gerg,DE,0,Super G
1994-11-27,Astrid Plank,IT,0,Slalom
1994-11-27,Sibylle Brauner,DE,0,Super G
1994-11-27,Beatrice Filliol,FR,45,Slalom
1994-11-27,Roberta Pergher,IT,7,Slalom
1994-11-27,Pernilla Wiberg,SE,50,Slalom
1994-11-27,Kristina Andersson,SE,60,Slalom
1994-11-27,Deborah Compagnoni,IT,0,Giant Slalom
1994-11-27,Katja Koren,SK,0,Slalom
1994-11-27,Monica Bosch-forellad,ES,2,Slalom
1994-11-27,Martina Ertl,DE,20,Giant Slalom
1994-11-27,Urska Hrovat,SK,14,Slalom
1994-11-27,Martina Accola,CH,80,Slalom
1994-12-18,Katrin Neuenschwander,CH,9,Slalom
1994-12-18,Christel Pascal,FR,0,Slalom
1994-12-18,Natasa Bokal,SK,0,Slalom
1994-12-18,Alenka Dovzan,SK,10,Super G
1994-12-18,Angela Grassinger,DE,0,Slalom
1994-12-18,Patricia Chauvet,FR,85,Slalom
1994-12-18,Katharina Tichy,CZ,27,Slalom
1994-12-18,Marianne Kjoerstad,NO,62,Slalom
1994-12-18,Monique Pelletier,US,0,Slalom
1994-12-18,Roberta Serra,IT,16,Slalom
1994-12-18,Bibiana Perez,IT,5,Downhill
1994-12-18,Marlies Oester,CH,8,Slalom
1994-12-18,Spela Pretnar,SK,48,Giant Slalom
1994-12-18,Roberta Pergher,IT,7,Slalom
1994-12-18,Martina Ertl,DE,33,Giant Slalom
1994-12-18,Lara Magoni,IT,0,Slalom
1994-12-18,Ylva Nowen,SE,27,Giant Slalom
1994-12-18,Katja Seizinger,DE,20,Super G
1994-12-18,Kari Anne Saude,NO,5,Slalom
1994-12-18,Karin Koellerer,AT,0,Slalom
1994-12-18,Claudia Riegler,NZ,0,Slalom
1994-12-18,Titti Rodling,SE,39,Slalom
1994-12-18,Ingrid Salvenmoser,AT,0,Giant Slalom
1994-12-18,Kristina Koznick,US,0,Slalom
1994-12-18,Barbara Merlin,IT,0,Downhill
1994-12-18,Deborah Compagnoni,IT,0,Giant Slalom
1994-12-18,Martina Accola,CH,83,Slalom
1994-12-18,Morena Gallizio Tescari,IT,37,Slalom
1994-12-18,Laure Pequegnot,FR,11,Slalom
1994-12-18,Elfi Eder,AT,32,Slalom
1994-12-18,Urska Hrovat,SK,43,Slalom
1994-12-18,Monika Maierhofer,AT,20,Slalom
1994-12-18,Trine Bakke Rognmo,NO,0,Slalom
1994-12-18,Elisabetta Biavaschi,IT,0,Slalom
1994-12-18,Annelise Coberger,NZ,71,Slalom
1994-12-18,Anne Berge,NO,12,Giant Slalom
1994-12-18,Gabriela Zingre-Graf,CH,6,Slalom
1994-12-18,Miriam Vogt,DE,3,Downhill
1994-12-18,Heidi Voelker,US,4,Giant Slalom
1994-12-18,Leila Piccard,FR,29,Slalom
1994-12-18,Vreni Schneider,CH,200,Slalom
1994-12-18,Erika Hansson,SE,14,Giant Slalom
1994-12-18,Edith Rozsa,CA,0,Slalom
1994-12-18,Veronika Kappaurer,AT,0,Slalom
1994-12-18,Karin Roten Meier,CH,0,Giant Slalom
1994-12-18,Trude Gimle,NO,0,Slalom
1994-12-18,Kristina Andersson,SE,96,Slalom
