date,name,ath_country,value,specialty
1983-12-11,Erika Hess,CH,25,Slalom
1983-12-11,Olga Charvatova,SK,9,Slalom
1983-12-11,Perrine Pelen,FR,20,Slalom
1983-12-11,Helene Barbier,FR,0,Giant Slalom
1983-12-11,Andreja Leskovsek,,0,Giant Slalom
1983-12-11,Cindy Nelson,US,0,Giant Slalom
1983-12-11,Catherine Quittet,FR,0,Super G
1983-12-11,Debbie Armstrong,US,0,Giant Slalom
1983-12-11,Sonja Stotz,DE,1,Combined
1983-12-11,Tamara McKinney,US,12,Slalom
1983-12-11,Maria Epple,DE,0,Giant Slalom
1983-12-11,Irene Epple,DE,10,Downhill
1983-12-11,Elisabeth Kirchler,AT,7,Giant Slalom
1983-12-11,Marina Kiehl,DE,6,Giant Slalom
1983-12-11,Brigitte Oertli,CH,0,Slalom
1983-12-11,Liisa Savijarvi,CA,0,Giant Slalom
1983-12-11,Michela Figini,CH,8,Downhill
1983-12-11,Blanca Fernandez Ochoa,ES,4,Giant Slalom
1983-12-11,Alexandra Marasova,SK,0,Slalom
1983-12-11,Claudia Riedl,AT,0,Giant Slalom
1983-12-11,Anni Kronbichler,AT,3,Slalom
1983-12-11,Carole Merle,FR,11,Giant Slalom
1983-12-11,Fabienne Serrat,FR,0,Giant Slalom
1983-12-11,Zoe Haas,CH,0,Giant Slalom
1983-12-11,Monika Hess,CH,5,Slalom
1983-12-11,Roswitha Steiner,AT,0,Slalom
1983-12-11,Maria Walliser,CH,2,Downhill
1983-12-11,Daniela Zini,IT,0,Slalom
1983-12-11,Diann Roffe Steinrotter,US,0,Giant Slalom
1983-12-11,Hanni Wenzel,LI,15,Downhill
1983-12-11,Catherine Andeer,CH,0,Giant Slalom
1983-12-11,Michaela Gerg-Leitner,DE,0,Combined
1983-12-11,Christin Cooper,US,0,Giant Slalom
1983-12-11,Anne Flore Rey,FR,0,Giant Slalom
1983-12-22,Liisa Savijarvi,CA,0,Giant Slalom
1983-12-22,Elisabeth Kirchler,AT,12,Giant Slalom
1983-12-22,Maria Walliser,CH,6,Downhill
1983-12-22,Blanca Fernandez Ochoa,ES,7,Giant Slalom
1983-12-22,Daniela Zini,IT,6,Slalom
1983-12-22,Catherine Andeer,CH,0,Giant Slalom
1983-12-22,Michaela Gerg-Leitner,DE,0,Combined
1983-12-22,Brigitte Oertli,CH,0,Slalom
1983-12-22,Catherine Quittet,FR,0,Super G
