date,name,ath_country,value,specialty
2003-10-26,Bode Miller,US,100,Giant Slalom
2003-10-26,Bruno Kernen,CH,0,Downhill
2003-10-26,Giorgio Rocca,IT,0,Slalom
2003-10-26,Marco Casanova,CH,12,Giant Slalom
2003-10-26,Mitja Valencic,SK,0,Slalom
2003-10-26,Ales Gorza,SK,11,Giant Slalom
2003-10-26,Jean Philippe Roy,CA,0,Slalom
2003-10-26,Raphael Burtin,FR,7,Giant Slalom
2003-10-26,Ryan Semple,CA,0,Downhill
2003-10-26,Jukka Rajala,FI,0,Giant Slalom
2003-10-26,Andreas Nilsen,NO,0,Slalom
2003-10-26,Bernard Vajdic,SK,0,Giant Slalom
2003-10-26,Marco Buechel,LI,0,Downhill
2003-10-26,Julien Cousineau,CA,0,Slalom
2003-10-26,Marc Berthod,CH,0,Downhill
2003-10-26,Hannes Reichelt,AT,0,Giant Slalom
2003-10-26,Daniel Albrecht,CH,0,Downhill
2003-10-26,Michael Riegler,LI,0,Downhill
2003-10-26,Jean Pierre Vidal,FR,0,Slalom
2003-10-26,Thomas Vonn,US,0,Downhill
2003-10-26,Kjetil Jansrud,NO,0,Giant Slalom
2003-10-26,Cristian Javier Simari Birkner,AR,0,Downhill
2003-10-26,Gauthier De Tessieres,FR,5,Giant Slalom
2003-10-26,Jeff Piccard,FR,0,Giant Slalom
2003-10-26,Ambrosi Hoffmann,CH,13,Downhill
2003-10-26,Michael Gufler,IT,8,Giant Slalom
2003-10-26,Freddy Rech,FR,0,Giant Slalom
2003-10-26,Jeffrey M Harrison,US,0,Downhill
2003-10-26,Thomas Grandi,CA,0,Slalom
2003-10-26,Aksel-Lund Svindal,NO,0,Super G
2003-10-26,Sami Uotila,FI,11,Giant Slalom
2003-10-26,Hermann Maier,AT,15,Super G
2003-10-26,Didier Cuche,CH,18,Downhill
2003-10-26,Truls Ove Karlsen,NO,6,Slalom
2003-10-26,Stephan Goergl,AT,0,Super G
2003-10-26,Stephan Eberharter,AT,32,Downhill
2003-10-26,TJ Lanning,US,0,Downhill
2003-10-26,Michael Walchhofer,AT,0,Downhill
2003-10-26,Manfred Moelgg,IT,0,Slalom
2003-10-26,Rainer Schoenfelder,AT,0,Slalom
2003-10-26,Dane Spencer,US,0,Giant Slalom
2003-10-26,Ivica Kostelic,HR,22,Slalom
2003-10-26,Daron Rahlves,US,0,Downhill
2003-10-26,Tobias Gruenenfelder,CH,20,Super G
2003-10-26,Mirko Deflorian,IT,0,Giant Slalom
2003-10-26,Andreas Ertl,DE,0,Giant Slalom
2003-10-26,Didier Defago,CH,0,Downhill
2003-10-26,Peter Fill,IT,14,Super G
2003-10-26,Christian Mayer,AT,0,Giant Slalom
2003-10-26,Lasse Kjus,NO,0,Downhill
2003-10-26,Jonathon Brauer,AU,0,Downhill
2003-10-26,Cyprien Richard,FR,0,Downhill
2003-10-26,Patrick Bechter,AT,0,Downhill
2003-10-26,Mitja Dragsic,SK,0,Slalom
2003-10-26,Johan Brolenius,SE,0,Slalom
2003-10-26,Markus Ganahl,LI,0,Slalom
2003-10-26,Ted Ligety,US,0,Slalom
2003-10-26,Silvan Zurbriggen,CH,0,Slalom
2003-10-26,Niklas Rainer,SE,0,Downhill
2003-10-26,Michael Ross,NZ,0,Downhill
2003-10-26,Stefan Georgiev,BG,0,Downhill
2003-10-26,David Anderson,CA,0,Super G
2003-10-26,Francois Bourque,CA,0,Super G
2003-10-26,Urs Imboden,CH,0,Slalom
2003-10-26,Sebastien Pichot,FR,0,Downhill
2003-10-26,Beni Hofer,CH,0,Downhill
2003-10-26,Lars Elton Myhre,NO,0,Downhill
2003-10-26,Jimmy Cochran,US,0,Downhill
2003-10-26,Luke Deane,AU,0,Downhill
2003-10-26,Charlie Bergendahl,SE,0,Downhill
2003-10-26,Chip Knight,US,0,Slalom
2003-10-26,Lucas Senoner,IT,0,Downhill
2003-10-26,Ondrej Bank,CZ,0,Downhill
2003-10-26,Petr Zahrobsky,CZ,0,Downhill
2003-10-26,Vincent Lavoie,CA,0,Super G
2003-10-26,Erik Schlopy,US,0,Downhill
2003-10-26,Akira Sasaki,JP,0,Slalom
2003-10-26,Jake Zamansky,US,0,Downhill
2003-10-26,Erik Guay,CA,0,Downhill
2003-10-26,Alain Baxter,GB,0,Slalom
2003-10-26,Kenneth Sivertsen,NO,0,Super G
2003-10-26,Oriol Dot Casellas,ES,0,Downhill
2003-10-26,Nikolay Skriabin,UA,0,Downhill
2003-10-26,Sergeij Komarov,RU,0,Downhill
