date,name,ath_country,value,specialty
2009-12-04,Carlo Janka,CH,100,Downhill
2009-12-04,Stephan Keppler,DE,4,Super G
2009-12-04,Alexandr Horoshilov,RU,6,Combined
2009-12-04,Felix Neureuther,DE,9,Slalom
2009-12-04,Patrick Kueng,CH,0,Downhill
2009-12-04,Stephan Thanei,IT,8,Downhill
2009-12-04,Aronne Pieruz,IT,0,Combined
2009-12-04,Frederik Van Buynder,BE,0,Combined
2009-12-04,Guillermo Fayed,FR,0,Downhill
2009-12-04,Michael Walchhofer,AT,0,Super G
2009-12-04,Andrej Sporn,SK,0,Downhill
2009-12-04,Johan Clarey,FR,14,Downhill
2009-12-04,Joachim Puchner,AT,11,Combined
2009-12-04,Andrej Krizaj,SK,3,Super G
2009-12-04,Niklas Rainer,SE,0,Combined
2009-12-04,Dominik Paris,IT,5,Combined
2009-12-04,Thomas Mermillod,FR,18,Giant Slalom
2009-12-04,Didier Cuche,CH,13,Downhill
2009-12-04,Sebastien Pichot,FR,10,Combined
2009-12-04,Adrien Theaux,FR,0,Super G
2009-12-04,Beat Feuz,CH,15,Combined
2009-12-04,Werner Heel,IT,22,Downhill
2009-12-04,Ryan Semple,CA,0,Combined
2009-12-04,Philipp Schoerghofer,AT,0,Giant Slalom
2009-12-04,Christof Innerhofer,IT,20,Super G
2009-12-04,Lars Elton Myhre,NO,29,Slalom
2009-12-04,Ondrej Bank,CZ,0,Combined
2009-12-04,Hans Olsson,SE,0,Downhill
2009-12-04,Alexandre Bouillot,FR,0,Combined
2009-12-04,Gasper Markic,SK,2,Combined
2009-12-04,Truls Ove Karlsen,NO,0,Giant Slalom
2009-12-04,Mattia Casse,IT,0,Downhill
2009-12-04,Tim Jitloff,US,0,Giant Slalom
2009-12-04,Hannes Wagner,DE,0,Combined
2009-12-04,Stepan Zuev,RU,0,Combined
2009-12-04,Andreas Strodl,DE,0,Super G
2009-12-04,Georg Streitberger,AT,0,Super G
2009-12-04,Olivier Jenot,MC,0,Combined
2009-12-04,Jens Byggmark,SE,0,Slalom
2009-12-04,Massimiliano Blardone,IT,0,Giant Slalom
2009-12-04,Roger Vidosa,AD,0,Combined
2009-12-04,Bostjan Kline,SK,0,Combined
2009-12-04,Filip Trejbal,CZ,0,Slalom
2009-12-04,Krystof Kryzl,CZ,0,Giant Slalom
2009-12-04,Marc Berthod,CH,0,Giant Slalom
2009-12-04,Michael Janyk,CA,0,Slalom
2009-12-04,Ralph Kreuzer,CH,0,Downhill
2009-12-04,Cristian Javier Simari Birkner,AR,0,Combined
2009-12-04,Dalibor Samsal,HR,0,Combined
2009-12-04,Andrej Jerman,SK,0,Downhill
2009-12-04,Andre Myhrer,SE,0,Slalom
2009-12-04,Louis-Pierre Helie,CA,0,Downhill
2009-12-04,Jeremie Durand,FR,0,Combined
2009-12-04,Douglas Crawford,GB,0,Combined
2009-12-04,Mikhail Taranenko,RU,0,Combined
2009-12-04,Florian Scheiber,AT,0,Super G
2009-12-04,Ivan Ratkic,HR,1,Combined
2009-12-04,Patrick Staudacher,IT,0,Super G
