date,name,ath_country,value,specialty
2013-12-01,Aksel-Lund Svindal,NO,100,Downhill
2013-12-01,Yuri Danilochkin,BY,0,Downhill
2013-12-01,Michal Klusak,PL,0,Combined
2013-12-01,Joachim Puchner,AT,32,Super G
2013-12-01,Carlo Janka,CH,20,Super G
2013-12-01,Guillermo Fayed,FR,0,Downhill
2013-12-01,Maarten Meiners,NL,0,Combined
2013-12-01,Ferran Terra,ES,0,Combined
2013-12-01,Travis Ganong,US,9,Downhill
2013-12-01,Alexandre Bouillot,FR,0,Combined
2013-12-01,Erik Guay,CA,13,Downhill
2013-12-01,Martin Cater,SK,0,Combined
2013-12-01,Justin Murisier,CH,0,Combined
2013-12-01,Johan Clarey,FR,1,Downhill
2013-12-01,Philipp Schoerghofer,AT,0,Giant Slalom
2013-12-01,Mark Engel,US,0,Combined
2013-12-01,Philip Brown,CA,0,Giant Slalom
2013-12-01,Ted Ligety,US,0,Giant Slalom
2013-12-01,Miha Kuerner,SK,0,Combined
2013-12-01,Alexandr Horoshilov,RU,0,Slalom
2013-12-01,Christof Innerhofer,IT,50,Downhill
2013-12-01,Krystof Kryzl,CZ,0,Giant Slalom
2013-12-01,Max Franz,AT,36,Downhill
2013-12-01,Martin Vrablik,CZ,0,Combined
2013-12-01,Adrien Theaux,FR,15,Downhill
2013-12-01,Martin Khuber,KZ,0,Combined
2013-12-01,Peter Fill,IT,32,Downhill
2013-12-01,Nikola Chongarov,BG,0,Downhill
2013-12-01,Stefano Baruffaldi,IT,0,Combined
2013-12-01,Werner Heel,IT,4,Downhill
2013-12-01,Marc Berthod,CH,0,Combined
2013-12-01,Manuel Osborne-Paradis,CA,22,Downhill
2013-12-01,Luca De Aliprandini,IT,0,Giant Slalom
2013-12-01,Sandro Viletta,CH,5,Combined
2013-12-01,Josef Ferstl,DE,4,Super G
2013-12-01,Siegmar Klotz,IT,2,Downhill
2013-12-01,Steven Nyman,US,0,Downhill
2013-12-01,Klaus Brandner,DE,0,Super G
2013-12-01,Tobias Stechert,DE,0,Downhill
2013-12-01,Thomas Baldwin,GB,0,Combined
2013-12-01,Matteo Marsaglia,IT,11,Super G
2013-12-01,Nick Daniels,US,0,Combined
2013-12-01,Ivica Kostelic,HR,8,Slalom
2013-12-01,Doglas Hedin,SE,0,Combined
2013-12-01,Maxence Muzaton,FR,0,Combined
2013-12-01,Hannes Reichelt,AT,40,Downhill
2013-12-01,Brice Roger,FR,13,Downhill
2013-12-01,Marc Gisin,CH,0,Downhill
2013-12-01,Adam Zampa,SK,0,Slalom
2013-12-01,Dominik Paris,IT,6,Downhill
2013-12-01,Kevin Esteve Rigail,AD,0,Downhill
2013-12-01,Cristian Javier Simari Birkner,AR,0,Downhill
2013-12-01,Beat Feuz,CH,18,Downhill
2013-12-01,Willis Feasey,NZ,0,Combined
2013-12-01,Marcel Hirscher,AT,0,Slalom
2013-12-01,Benjamin Griffin,NZ,0,Combined
2013-12-01,Aleksander Aamodt Kilde,NO,11,Super G
2013-12-01,Brennan Rubie,US,0,Combined
2013-12-01,Markus Duerager,AT,0,Downhill
2013-12-01,Andreas Strodl,DE,0,Combined
2013-12-01,Robbie Dixon,CA,0,Combined
2013-12-01,Frederic Berthold,AT,0,Combined
2013-12-01,Rok Perko,SK,0,Super G
2013-12-01,Patrick Kueng,CH,45,Downhill
2013-12-01,Kjetil Jansrud,NO,24,Downhill
2013-12-01,Alexis Pinturault,FR,0,Giant Slalom
2013-12-01,Bjoernar Neteland,NO,0,Combined
2013-12-01,Othmar Striedinger,AT,14,Super G
2013-12-01,Nils Mani,CH,0,Downhill
2013-12-01,Georg Streitberger,AT,60,Downhill
2013-12-01,Jan Hudec,CA,26,Super G
2013-12-01,Endre Bjertness,NO,0,Combined
2013-12-01,Didier Defago,CH,16,Super G
2013-12-01,Bode Miller,US,8,Downhill
2013-12-01,Thomas Mermillod,FR,1,Super G
2013-12-01,Douglas Crawford,GB,0,Combined
2013-12-01,Nicolas Raffort,FR,0,Combined
2013-12-01,Matthias Mayer,AT,80,Downhill
2013-12-07,Alexis Pinturault,FR,13,Giant Slalom
2013-12-07,Brennan Rubie,US,0,Combined
2013-12-07,Aleksander Aamodt Kilde,NO,19,Super G
2013-12-07,Benjamin Griffin,NZ,0,Combined
2013-12-07,Markus Duerager,AT,0,Downhill
2013-12-07,Silvano Varettoni,IT,0,Downhill
2013-12-07,Frederic Berthold,AT,0,Combined
2013-12-07,Manuel Osborne-Paradis,CA,26,Downhill
2013-12-07,Yannick Bertrand,FR,0,Combined
2013-12-07,Conrad Pridy,CA,0,Downhill
2013-12-07,Marc Berthod,CH,0,Combined
2013-12-07,Ondrej Bank,CZ,0,Combined
2013-12-07,Werner Heel,IT,36,Downhill
2013-12-07,Georg Streitberger,AT,76,Downhill
2013-12-07,Matthias Mayer,AT,106,Downhill
2013-12-07,Yuri Danilochkin,BY,0,Downhill
2013-12-07,Gauthier De Tessieres,FR,0,Giant Slalom
2013-12-07,Michal Klusak,PL,0,Combined
2013-12-07,Othmar Striedinger,AT,94,Super G
2013-12-07,Carlo Janka,CH,42,Super G
2013-12-07,Andreas Strodl,DE,0,Combined
2013-12-07,Marcel Hirscher,AT,15,Slalom
2013-12-07,Jared Goldberg,US,0,Combined
2013-12-07,Willis Feasey,NZ,0,Combined
2013-12-07,Klaus Kroell,AT,6,Downhill
2013-12-07,Sandro Viletta,CH,8,Combined
2013-12-07,Valentin Giraud Moine,FR,0,Downhill
2013-12-07,Morgan Pridy,CA,7,Super G
2013-12-07,Luca De Aliprandini,IT,0,Giant Slalom
2013-12-07,Mattia Casse,IT,0,Super G
2013-12-07,Josef Ferstl,DE,4,Super G
2013-12-07,Florian Scheiber,AT,0,Downhill
2013-12-07,Aksel-Lund Svindal,NO,136,Downhill
2013-12-07,Silvan Zurbriggen,CH,0,Downhill
2013-12-07,Klaus Brandner,DE,0,Super G
2013-12-07,Patrick Kueng,CH,145,Downhill
2013-12-07,Tobias Stechert,DE,0,Downhill
2013-12-07,Matteo Marsaglia,IT,11,Super G
2013-12-07,Nick Daniels,US,0,Combined
2013-12-07,Doglas Hedin,SE,0,Combined
2013-12-07,Didier Defago,CH,40,Super G
2013-12-07,Maxence Muzaton,FR,0,Combined
2013-12-07,Brice Roger,FR,13,Downhill
2013-12-07,Henrik Von Appen,CL,0,Combined
2013-12-07,Christoffer Faarup,DK,0,Combined
2013-12-07,Dominik Paris,IT,6,Downhill
2013-12-07,Bryce Bennett,US,0,Combined
2013-12-07,Beat Feuz,CH,23,Downhill
2013-12-07,Tim Jitloff,US,0,Giant Slalom
2013-12-07,Kjetil Jansrud,NO,53,Downhill
2013-12-07,Erik Fisher,US,0,Downhill
2013-12-07,Stefano Baruffaldi,IT,0,Combined
2013-12-07,Johan Clarey,FR,14,Downhill
2013-12-07,Endre Bjertness,NO,0,Combined
2013-12-07,Philipp Schoerghofer,AT,0,Giant Slalom
