date,name,ath_country,value,specialty
1997-11-29,Katja Seizinger,DE,100,Downhill
1997-11-29,Daniela Ceccarelli,IT,0,Downhill
1997-11-29,Mojca Suhadolc,SK,20,Super G
1997-11-29,Florence Masnada,FR,0,Downhill
1997-11-29,Ylva Nowen,SE,8,Slalom
1997-11-29,Barbara Merlin,IT,0,Super G
1997-11-29,Bibiana Perez,IT,3,Downhill
1997-11-29,Anja Kalan,SK,0,Super G
1997-11-29,Spela Bracun,SK,0,Super G
1997-11-29,Svetlana Gladishiva,RU,29,Super G
1997-11-29,Merete Fjeldavlie,NO,0,Super G
1997-11-29,Jonna Mendes,US,0,Super G
1997-11-29,Michaela Dorfmeister,AT,18,Downhill
1997-11-29,Corinne Rey Bellet,CH,9,Super G
1997-11-29,Tonje Norheim,NO,0,Super G
1997-11-29,Heidi Zurbriggen,CH,24,Downhill
1997-11-29,Kathleen Monahan,US,0,Super G
1997-11-29,Stefanie Schuster,AT,0,Giant Slalom
1997-11-29,Martina Fortkord,SE,0,Giant Slalom
1997-11-29,Warwara Zelenskaja,RU,40,Super G
1997-11-29,Martina Ertl,DE,32,Giant Slalom
1997-11-29,Alessandra Merlin,IT,6,Downhill
1997-11-29,Ingrid Jacquemod,FR,0,Combined
1997-11-29,Ingeborg H. Marken,NO,16,Downhill
1997-11-29,Anita Wachter,AT,0,Giant Slalom
1997-11-29,Brigitte Obermoser,AT,0,Downhill
1997-11-29,Trude Gimle,NO,0,Super G
1997-11-29,Regine Cavagnoud,FR,14,Downhill
1997-11-29,Pernilla Wiberg,SE,0,Slalom
1997-11-29,Laetitia Dalloz,FR,10,Super G
1997-11-29,Sibylle Brauner,DE,5,Super G
1997-11-29,Alexandra Meissnitzer,AT,26,Giant Slalom
1997-11-29,Kirsten L Clark,US,4,Super G
1997-11-29,Carole Montillet,FR,22,Downhill
1997-11-29,Sylviane Berthod,CH,12,Giant Slalom
1997-11-29,Picabo Street,US,0,Downhill
1997-11-29,Christiane Mitterwallner,AT,0,Giant Slalom
1997-11-29,Melanie Turgeon,CA,15,Downhill
1997-11-29,Tanja Schneider,AT,0,Super G
1997-11-29,Catherine Borghi,CH,0,Giant Slalom
1997-11-29,Kristine Kristiansen,NO,0,Super G
1997-11-29,Elena Tagliabue,IT,0,Super G
1997-11-29,Karen Putzer,IT,11,Super G
1997-11-29,Miriam Vogt,DE,7,Super G
1997-11-29,Ingrid Stoeckl,AT,1,Super G
1997-11-29,Renate Goetschl,AT,50,Downhill
1997-11-29,Caroline Lalive,US,0,Super G
1997-11-29,Marianna Salchinger,AT,2,Super G
1997-11-29,Regina Haeusl,DE,36,Super G
1997-11-29,Hilde Gerg,DE,45,Slalom
1997-11-29,Sovrana Welf,IT,0,Super G
1997-11-29,Katharina Gutensohn,DE,60,Downhill
1997-11-29,Isolde Kostner,IT,80,Downhill
1997-11-29,Melanie Suchet,FR,13,Downhill
1997-11-29,Patrizia Bassis,IT,0,Downhill
1997-11-29,Tatum Skoglund,US,0,Super G
1997-12-06,Sibylle Brauner,DE,19,Super G
1997-12-06,Ingrid Jacquemod,FR,0,Combined
1997-12-06,Trude Gimle,NO,3,Super G
1997-12-06,Anita Wachter,AT,0,Giant Slalom
1997-12-06,Alexandra Meissnitzer,AT,55,Giant Slalom
1997-12-06,Katja Seizinger,DE,200,Downhill
1997-12-06,Caroline Lalive,US,0,Super G
1997-12-06,Miriam Vogt,DE,7,Super G
1997-12-06,Alessandra Merlin,IT,6,Downhill
1997-12-06,Mojca Suhadolc,SK,52,Super G
1997-12-06,Daniela Ceccarelli,IT,0,Downhill
1997-12-06,Patrizia Bassis,IT,0,Downhill
1997-12-06,Florence Masnada,FR,6,Downhill
1997-12-06,Ingeborg H. Marken,NO,24,Downhill
1997-12-06,Ylva Nowen,SE,8,Slalom
1997-12-06,Renate Goetschl,AT,95,Downhill
1997-12-06,Hilde Gerg,DE,125,Slalom
1997-12-06,Kristine Kristiansen,NO,0,Super G
1997-12-06,Catherine Borghi,CH,2,Giant Slalom
1997-12-06,Tanja Schneider,AT,0,Super G
1997-12-06,Laetitia Dalloz,FR,28,Super G
1997-12-06,Melanie Suchet,FR,28,Downhill
1997-12-06,Kirsten L Clark,US,4,Super G
1997-12-06,Elena Tagliabue,IT,4,Super G
1997-12-06,Regine Cavagnoud,FR,26,Downhill
1997-12-06,Carole Montillet,FR,42,Downhill
1997-12-06,Ingrid Stoeckl,AT,1,Super G
1997-12-06,Picabo Street,US,0,Downhill
1997-12-06,Brigitte Obermoser,AT,18,Downhill
1997-12-06,Isolde Kostner,IT,140,Downhill
1997-12-06,Sylviane Berthod,CH,12,Giant Slalom
1997-12-06,Barbara Merlin,IT,12,Super G
1997-12-06,Tatum Skoglund,US,0,Super G
1997-12-06,Melanie Turgeon,CA,39,Downhill
1997-12-06,Christiane Mitterwallner,AT,0,Giant Slalom
1997-12-06,Pernilla Wiberg,SE,0,Slalom
1997-12-06,Karen Putzer,IT,37,Super G
1997-12-06,Svetlana Gladishiva,RU,29,Super G
1997-12-06,Spela Bracun,SK,14,Super G
1997-12-06,Martina Ertl,DE,82,Giant Slalom
1997-12-06,Heidi Zurbriggen,CH,46,Downhill
1997-12-06,Tonje Norheim,NO,1,Super G
1997-12-06,Warwara Zelenskaja,RU,40,Super G
1997-12-06,Corinne Rey Bellet,CH,16,Super G
1997-12-06,Merete Fjeldavlie,NO,0,Super G
1997-12-06,Sovrana Welf,IT,0,Super G
1997-12-06,Michaela Dorfmeister,AT,28,Downhill
1997-12-06,Kathleen Monahan,US,0,Super G
1997-12-06,Regina Haeusl,DE,76,Super G
1997-12-06,Jonna Mendes,US,5,Super G
1997-12-06,Stefanie Schuster,AT,10,Giant Slalom
1997-12-06,Martina Fortkord,SE,0,Giant Slalom
1997-12-06,Anja Kalan,SK,0,Super G
1997-12-06,Bibiana Perez,IT,39,Downhill
1997-12-06,Marianna Salchinger,AT,2,Super G
1997-12-06,Katharina Gutensohn,DE,60,Downhill
1997-12-18,Picabo Street,US,24,Downhill
1997-12-18,Heidi Zurbriggen,CH,46,Downhill
1997-12-18,Bibiana Perez,IT,52,Downhill
1997-12-18,Melanie Turgeon,CA,39,Downhill
1997-12-18,Tatum Skoglund,US,0,Super G
1997-12-18,Sylviane Berthod,CH,20,Giant Slalom
1997-12-18,Corinne Rey Bellet,CH,45,Super G
1997-12-18,Isolde Kostner,IT,180,Downhill
1997-12-18,Brigitte Obermoser,AT,18,Downhill
1997-12-18,Anja Kalan,SK,4,Super G
1997-12-18,Carole Montillet,FR,58,Downhill
1997-12-18,Marianna Salchinger,AT,2,Super G
1997-12-18,Sovrana Welf,IT,2,Super G
1997-12-18,Elena Tagliabue,IT,4,Super G
1997-12-18,Melanie Suchet,FR,28,Downhill
1997-12-18,Kirsten L Clark,US,26,Super G
1997-12-18,Katharina Gutensohn,DE,74,Downhill
1997-12-18,Kathleen Monahan,US,0,Super G
1997-12-18,Sibylle Brauner,DE,20,Super G
1997-12-18,Martina Ertl,DE,114,Giant Slalom
1997-12-18,Laetitia Dalloz,FR,48,Super G
1997-12-18,Ingrid Stoeckl,AT,1,Super G
1997-12-18,Pernilla Wiberg,SE,20,Slalom
1997-12-18,Tonje Norheim,NO,1,Super G
1997-12-18,Jonna Mendes,US,5,Super G
1997-12-18,Regina Haeusl,DE,91,Super G
1997-12-18,Michaela Dorfmeister,AT,73,Downhill
1997-12-18,Ingeborg H. Marken,NO,30,Downhill
1997-12-18,Barbara Merlin,IT,48,Super G
1997-12-18,Ylva Nowen,SE,8,Slalom
1997-12-18,Karen Putzer,IT,40,Super G
1997-12-18,Daniela Ceccarelli,IT,0,Downhill
1997-12-18,Florence Masnada,FR,17,Downhill
1997-12-18,Miriam Vogt,DE,7,Super G
1997-12-18,Spela Bracun,SK,26,Super G
1997-12-18,Renate Goetschl,AT,175,Downhill
1997-12-18,Patrizia Bassis,IT,0,Downhill
1997-12-18,Alessandra Merlin,IT,6,Downhill
1997-12-18,Mojca Suhadolc,SK,52,Super G
1997-12-18,Tanja Schneider,AT,0,Super G
1997-12-18,Svetlana Gladishiva,RU,38,Super G
1997-12-18,Warwara Zelenskaja,RU,40,Super G
1997-12-18,Kristine Kristiansen,NO,0,Super G
1997-12-18,Martina Fortkord,SE,0,Giant Slalom
